小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
福岭嘉苑C区,2021.02.21 成交,308.0,28678.0,308.0,104,6,34,38,5575,3室2厅1厨1卫,中楼层 (共9层),107.4㎡,平层,91.43㎡,板楼,东 南 北,2007,精装,混合结构,集中供暖,一梯两户,有,商品房,2020-11-10,普通住宅,暂无数据,非共有,"120.41109010663,36.121031793986",市北,合肥路佳世客,青岛
保利中央公园北区,2021.09.13 成交,45.0,15091.0,50.0,466,3,4,6,2592,1室1厅1厨1卫,中楼层 (共18层),29.82㎡,复式,暂无数据,板楼,北,2019,其他,钢混结构,集中供暖,四梯二十六户,有,商品房,2020-06-04,商住两用,暂无数据,非共有,"120.420962,36.181009",李沧,下王埠,青岛
紫东河二期,2021.11.11 成交,106.0,10096.0,109.0,188,4,16,19,2901,3室2厅1厨1卫,中楼层 (共11层),105㎡,平层,87.98㎡,板楼,南 北,未知,毛坯,钢混结构,暂无数据,一梯三户,有,经济适用房,2021-05-07,普通住宅,暂无数据,非共有,"113.722395,34.694862",管城回族区,管南区域,郑州
华城花园,2021.07.24 成交,62.0,13955.0,65.0,387,5,4,11,2989,1室1厅1厨1卫,高楼层 (共31层),44.36㎡,平层,暂无数据,板塔结合,南,2013,精装,钢混结构,暂无数据,两梯八户,有,商品房,2020-07-02,商住两用,暂无数据,非共有,"121.621603,29.885019",鄞州区,新明,宁波
怡和嘉园南区,2021.06.27 成交,124.0,14705.0,125.0,69,3,11,7,1765,2室1厅1厨1卫,高楼层 (共22层),84.33㎡,平层,68.04㎡,板楼,南 北,2011,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-04-20,普通住宅,满五年,非共有,"120.23129653418,35.972676169051",黄岛,薛家岛,青岛
水榭花都苑,2021.01.11 成交,207.0,24156.0,214.5,110,11,58,12,4323,3室1厅1厨1卫,高楼层 (共11层),85.53㎡,平层,68.92㎡,板塔结合,南,2015,精装,钢混结构,暂无数据,一梯两户,暂无数据,商品房,2020-09-24,普通住宅,满五年,非共有,"121.51452045935,29.775695827421",鄞州区,姜山,宁波
普罗旺世波特兰,2021.01.01 成交,151.0,17119.0,155.0,67,10,37,7,3066,3室1厅1厨1卫,中楼层 (共34层),88.21㎡,暂无数据,暂无数据,板塔结合,南,2013,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-10-27,普通住宅,暂无数据,非共有,"113.648369,34.830238",金水,普罗,郑州
前程街,2021.07.15 成交,54.0,10970.0,55.0,6,0,15,8,791,2室1厅1厨1卫,高楼层 (共7层),48.77㎡,平层,暂无数据,板楼,南,2000,精装,混合结构,集中供暖,一梯三户,无,商品房,2021-07-09,普通住宅,满五年,非共有,"121.554343,38.931658",甘井子,马栏,大连
福佳绿都,2021.10.17 成交,134.0,29524.0,141.0,102,3,10,14,1540,1室1厅1厨1卫,高楼层 (共9层),45.32㎡,平层,37.46㎡,板楼,南,2008,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-07-08,普通住宅,满五年,非共有,"121.600484,38.978816",甘井子,金三角,大连
竞业里,2021.09.18 成交,334.0,61027.0,343.0,32,2,29,38,2983,2室1厅1厨1卫,中楼层 (共5层),54.73㎡,平层,暂无数据,板楼,南 北,未知,精装,混合结构,集中供暖,一梯三户,无,商品房,2021-08-18,普通住宅,暂无数据,非共有,"117.194565,39.119272",和平,南营门街,天津
海信阳光里一期,2021.10.01 成交,146.0,17081.0,146.0,1,0,1,0,45,2室1厅1厨1卫,中楼层 (共30层),85.48㎡,平层,暂无数据,板楼,南,2015,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-10-01,普通住宅,暂无数据,非共有,"120.240178,35.971108",黄岛,安子片区,青岛
公司街,2021.05.26 成交,45.0,12500.0,45.0,2,0,1,0,80,1室1厅1厨1卫,中楼层 (共7层),36㎡,暂无数据,暂无数据,板楼,西南,未知,其他,钢混结构,暂无数据,一梯五户,无,商品房,2021-05-25,普通住宅,暂无数据,非共有,"126.64264359786,45.758584779902",南岗,团结萧红校哈站北秀宾馆,哈尔滨
MINI印象,2021.06.29 成交,90.0,14590.0,91.0,95,1,37,15,1874,1室1厅1厨1卫,中楼层 (共32层),61.69㎡,平层,暂无数据,板塔结合,西南,2012,精装,钢混结构,集中供暖,六梯四十一户,有,商品房,2021-03-27,普通住宅,满两年,非共有,"121.53109,38.86462",高新园区,高新园区,大连
21世纪国际公寓,2021.07.09 成交,274.0,31717.0,280.0,384,2,18,29,4065,2室1厅1厨1卫,低楼层 (共32层),86.36㎡,平层,暂无数据,塔楼,南,2011,其他,钢混结构,暂无数据,两梯六户,有,商品房,2020-06-21,普通住宅,暂无数据,非共有,"118.832875,31.933243",江宁,百家湖,南京
星海熙园,2021.02.09 成交,221.0,24570.0,229.0,82,4,10,4,1840,3室2厅1厨1卫,高楼层 (共18层),89.95㎡,平层,暂无数据,板楼,南,2016,精装,钢混结构,暂无数据,一梯四户,无,商品房,2020-11-19,普通住宅,满两年,共有,"121.488017,29.876171",海曙区,高桥,宁波
泡崖美林园,2022.03.12 成交,102.0,14072.0,103.5,199,5,9,10,2712,2室1厅1厨1卫,高楼层 (共7层),72.13㎡,平层,暂无数据,板楼,南 北,2003,精装,混合结构,集中供暖,一梯三户,无,商品房,2021-08-26,普通住宅,满五年,非共有,"121.526458,38.980365",甘井子,美林园,大连
世家御园,2021.05.22 成交,91.0,10028.0,90.5,173,4,31,30,4325,2室1厅1厨1卫,中楼层 (共18层),90.25㎡,平层,暂无数据,塔楼,南,2016,简装,钢混结构,集中供暖,两梯四户,有,商品房,2020-12-01,普通住宅,暂无数据,非共有,"120.16593,36.262301",城阳,河套,青岛
未来商务公寓,2022.01.02 成交,61.0,8045.0,66.0,33,3,1,4,818,1室1厅1厨1卫,中楼层 (共20层),75.21㎡,平层,54.37㎡,塔楼,北,2006,简装,钢混结构,自供暖,两梯十三户,有,商品房,2021-12-01,普通住宅,满五年,非共有,"113.719583,34.775591",金水区,未来大厦,郑州
都市华庭,2021.08.31 成交,177.0,31631.0,179.0,101,9,13,14,1258,2室1厅1厨1卫,高楼层 (共17层),55.8㎡,平层,暂无数据,板塔结合,东北,未知,精装,钢混结构,暂无数据,两梯八户,有,商品房,2021-05-23,普通住宅,暂无数据,非共有,"121.541857,29.766811",鄞州区,姜山,宁波
同汇花园3号院,2021.05.04 成交,113.0,10352.0,114.0,40,7,9,2,1132,3室2厅1厨1卫,中楼层 (共21层),109.06㎡,平层,暂无数据,板楼,南 北,2013,精装,钢混结构,自供暖,两梯四户,有,商品房,2021-03-25,普通住宅,暂无数据,非共有,"113.553601,34.771222",中原,常西湖,郑州
新铜花苑龙吟园,2022.01.27 成交,48.0,7663.0,52.0,14,3,1,0,103,2室1厅1厨1卫,中楼层 (共6层),62.64㎡,暂无数据,暂无数据,板塔结合,南,未知,其他,钢混结构,暂无数据,一梯两户,暂无数据,商品房,2022-01-13,普通住宅,暂无数据,非共有,"118.558934,31.804362",江宁,江宁滨江,南京
中海国际社区一期,2022.01.15 成交,285.0,32846.0,295.0,267,7,19,10,2492,2室2厅1厨1卫,高楼层 (共33层),86.77㎡,平层,68.21㎡,板楼,东南 南,2015,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-04-24,普通住宅,满五年,非共有,"121.580366,29.796588",鄞州区,下应,宁波
新星绿城六期,2021.05.10 成交,137.0,16073.0,141.0,238,5,11,8,2499,2室1厅1厨1卫,低楼层 (共6层),85.24㎡,平层,暂无数据,板楼,南 北,2008,精装,钢混结构,集中供暖,一梯两户,无,商品房,2020-09-15,普通住宅,暂无数据,非共有,"121.516559,38.969092",甘井子,机场乐购,大连
世奥湾,2021.06.23 成交,139.0,16038.0,142.0,23,1,3,2,1243,2室1厅1厨1卫,中楼层 (共24层),86.67㎡,平层,69.37㎡,板楼,南,2012,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-06-01,普通住宅,满五年,非共有,"114.548636,38.02056",裕华,世纪公园,石家庄
中海凤凰熙岸,2021.03.21 成交,75.0,14368.0,78.0,30,1,1,3,782,1室1厅1厨1卫,低楼层 (共18层),52.2㎡,平层,暂无数据,板楼,南,2017,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-02-20,普通住宅,满两年,非共有,"121.44253095775,38.998699556956",甘井子,生态新城,大连
华润悦府,2021.06.28 成交,1680.0,57804.0,1700.0,909,1,5,69,18617,4室2厅1厨2卫,低楼层 (共26层),290.64㎡,平层,244.88㎡,板楼,南 北,2014,精装,钢混结构,暂无数据,两梯两户,有,商品房,2019-01-02,普通住宅,满五年,非共有,"118.750248,32.027275",建邺,湖西街,南京
水木年华苑,2021.01.16 成交,215.0,23523.0,223.0,3,0,1,0,244,3室2厅1厨1卫,低楼层 (共15层),91.4㎡,平层,暂无数据,板楼,南,2016,其他,钢混结构,暂无数据,一梯三户,无,商品房,2021-01-13,普通住宅,满两年,共有,"121.460336,29.8592",海曙区,古林,宁波
卡梅尔天淳园,2021.10.19 成交,474.0,27785.0,483.0,33,4,8,21,783,3室2厅1厨1卫,高楼层 (共30层),170.6㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-09-16,普通住宅,满五年,非共有,"117.235962,39.045024",河西,梅江,天津
永丰新都西区,2021.01.27 成交,109.0,11474.0,112.0,132,3,34,26,4937,3室1厅1厨1卫,中楼层 (共11层),95㎡,平层,暂无数据,板塔结合,南,2013,简装,钢混结构,自供暖,一梯四户,无,商品房,2020-09-17,普通住宅,暂无数据,非共有,"113.68314503717,34.716940272993",管城回族区,万客来,郑州
鸿园梧桐苑,2021.07.26 成交,270.0,20171.0,273.0,54,1,29,10,1224,4室1厅1厨2卫,中楼层 (共5层),133.86㎡,平层,暂无数据,暂无数据,南 北,未知,毛坯,未知结构,暂无数据,两梯三户,有,商品房,2021-06-03,普通住宅,暂无数据,非共有,"113.80800758944,34.847438417881",金水,杨金路,郑州
中鸿基阳光城,2021.07.29 成交,67.0,7607.0,68.0,165,6,6,23,3014,2室1厅1厨1卫,高楼层 (共6层),88.08㎡,平层,暂无数据,板楼,南 北,未知,精装,砖混结构,集中供暖,一梯两户,无,商品房,2021-02-15,普通住宅,暂无数据,非共有,"123.50769297503,41.781585972484",沈河,方家栏,沈阳
南滨江路,2021.02.07 成交,112.0,11440.0,120.0,155,0,9,9,2479,2室2厅1厨1卫,高楼层 (共6层),97.91㎡,平层,暂无数据,板楼,南,1998,简装,混合结构,暂无数据,一梯两户,无,商品房,2020-09-06,普通住宅,满五年,非共有,"121.16641959328,30.05186118726",余姚市,第一实验,宁波
龙畔金泉五期K4区,2021.06.29 成交,123.0,18503.0,125.0,45,1,6,4,1014,2室1厅1厨1卫,中楼层 (共5层),66.37㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,集中供暖,一梯三户,无,商品房,2021-05-15,普通住宅,满两年,非共有,"121.63185815162,39.015617795485",甘井子,泉水龙畔金泉,大连
幸福美地花园,2021.02.26 成交,153.0,18717.0,158.0,185,3,8,7,2016,2室2厅1厨1卫,低楼层 (共11层),81.48㎡,平层,暂无数据,板塔结合,南 北,2009,简装,钢混结构,暂无数据,一梯两户,有,商品房,2020-08-26,普通住宅,暂无数据,非共有,"118.7475595663,32.139228796532",浦口,桥北,南京
百花小区,2021.05.25 成交,254.0,42836.0,265.0,2,0,2,1,511,2室1厅1厨1卫,中楼层 (共7层),59.25㎡,平层,暂无数据,板塔结合,南,1994,其他,混合结构,暂无数据,一梯三户,无,商品房,2021-05-24,普通住宅,满两年,非共有,"118.75126021742,32.083825519279",鼓楼,热河南路,南京
卓越蔚蓝群岛,2021.03.07 成交,117.0,13225.0,120.0,180,4,8,3,1680,2室1厅1厨1卫,中楼层 (共10层),88.47㎡,平层,暂无数据,板楼,南,2011,精装,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2020-09-09,普通住宅,满两年,非共有,"120.34459222099,36.265214773396",城阳,女姑,青岛
乐园里,2021.10.07 成交,91.0,28689.0,93.0,45,12,48,16,1842,1室1厅1厨1卫,高楼层 (共6层),31.72㎡,平层,暂无数据,板楼,南,未知,精装,混合结构,集中供暖,一梯四户,无,商品房,2021-08-24,普通住宅,满两年,非共有,"117.135344,39.154617",南开,向阳路,天津
富邦世纪广场,2021.10.28 成交,71.0,9101.0,75.0,1,0,0,0,6,2室1厅1厨1卫,中楼层 (共6层),78.02㎡,暂无数据,暂无数据,塔楼,北,2010,其他,钢混结构,暂无数据,两梯八十户,有,商品房,2021-10-28,商住两用,暂无数据,非共有,"121.849613,29.899963",北仑区,新碶,宁波
广汇·PAMA,2021.04.10 成交,206.0,22638.0,210.0,1,0,4,2,169,2室1厅1厨1卫,低楼层 (共32层),91㎡,平层,暂无数据,塔楼,南,2010,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-04-09,普通住宅,暂无数据,非共有,"113.726547,34.770112",金水,未来大厦,郑州
银龙北区,2021.12.18 成交,64.0,10483.0,67.0,101,4,34,26,3441,2室1厅1厨1卫,高楼层 (共7层),60.58㎡,平层,暂无数据,板楼,南,1996,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-09-09,普通住宅,暂无数据,非共有,"114.5862193161,38.058528472979",长安,白佛,石家庄
瑞府,2021.05.19 成交,143.0,19798.0,146.0,271,5,8,12,2685,2室2厅1厨1卫,低楼层 (共34层),72.23㎡,平层,暂无数据,板楼,南,2016,其他,钢混结构,集中供暖,两梯四户,有,商品房,2020-08-22,普通住宅,暂无数据,非共有,"114.578745,38.058358",长安,谈固,石家庄
建国南头道街,2021.11.13 成交,18.0,5469.0,18.5,67,0,1,1,256,1室1厅1厨1卫,高楼层 (共8层),32㎡,平层,暂无数据,板楼,北,1992,其他,钢混结构,暂无数据,一梯四户,无,商品房,2021-09-08,普通住宅,暂无数据,非共有,"126.610592,45.757269",道里,公路大桥,哈尔滨
洪泽里11号院,2021.11.26 成交,105.0,30000.0,106.0,1,0,1,0,3,1室1厅1厨1卫,中楼层 (共6层),35㎡,暂无数据,暂无数据,板楼,南,未知,其他,混合结构,集中供暖,一梯两户,无,商品房,2021-11-26,普通住宅,暂无数据,非共有,"117.24711307493,39.090829980754",河西,陈塘庄,天津
和平小区,2022.03.05 成交,50.0,13092.0,51.0,201,7,19,0,1008,1室1厅1厨1卫,低楼层 (共7层),37.81㎡,平层,37㎡,板楼,南,1995,简装,钢混结构,集中供暖,一梯三户,有,商品房,2021-08-17,普通住宅,满五年,共有,"121.720303,39.110632",金州,光明,大连
罗马假日,2021.03.30 成交,90.0,12836.0,91.0,1,1,0,0,278,2室1厅1厨1卫,中楼层 (共33层),70.12㎡,平层,暂无数据,板楼,西 北,2010,其他,钢混结构,集中供暖,三梯八户,有,商品房,2021-03-30,普通住宅,暂无数据,非共有,"113.690411,34.818128",金水,汽配大世界,郑州
保利香槟国际,2021.03.28 成交,206.0,23070.0,216.0,127,3,42,22,4631,3室2厅1厨1卫,高楼层 (共18层),89.08㎡,平层,70.7㎡,板楼,南,2015,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-11-21,普通住宅,满两年,非共有,"120.357758,36.153215",市北,沙岭庄,青岛
安如村,2021.04.10 成交,233.0,31483.0,242.0,286,2,68,33,7456,3室1厅1厨1卫,中楼层 (共6层),74.01㎡,平层,64.23㎡,板楼,南,1994,精装,混合结构,暂无数据,一梯两户,无,商品房,2020-06-29,普通住宅,满五年,非共有,"118.755477,32.02889",建邺,南苑,南京
鲁信含章花园,2021.03.20 成交,176.0,28388.0,178.0,13,0,1,1,493,1室2厅1厨1卫,低楼层 (共30层),62㎡,平层,46.91㎡,板楼,南,2012,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-07,普通住宅,满五年,非共有,"120.436457,36.11918",崂山,北村,青岛
同乐路9号,2021.06.06 成交,85.0,10588.0,88.0,239,6,8,10,2946,2室2厅1厨1卫,中楼层 (共7层),80㎡,平层,暂无数据,暂无数据,东 西,1999,简装,混合结构,集中供暖,一梯两户,无,商品房,2020-10-10,普通住宅,暂无数据,非共有,"113.66237398693,34.777764810428",金水,大石桥,郑州
万成御园,2021.03.16 成交,115.0,15717.0,118.0,81,4,23,25,4026,2室2厅1厨1卫,中楼层 (共30层),73.17㎡,平层,暂无数据,板楼,南,2015,精装,钢混结构,集中供暖,两梯五户,有,商品房,2020-12-25,普通住宅,满两年,非共有,"121.636648,38.985522",甘井子,甘井子,大连
银城花园南片,2021.01.27 成交,482.0,78057.0,488.0,8,0,8,1,1498,2室1厅1厨1卫,高楼层 (共7层),61.75㎡,平层,暂无数据,板楼,南 北,1996,其他,混合结构,暂无数据,一梯两户,无,商品房,2021-01-20,普通住宅,满两年,非共有,"118.737915,32.057491",鼓楼,龙江,南京
升龙城十一号院,2021.05.30 成交,193.0,13554.0,198.0,504,3,25,10,2702,3室2厅1厨2卫,高楼层 (共33层),142.03㎡,平层,暂无数据,板塔结合,南 北,未知,其他,钢混结构,集中供暖,两梯四户,有,商品房,2020-01-13,普通住宅,满五年,非共有,"113.63384051373,34.723358851005",二七,兴华南街,郑州
启馨园,2021.10.10 成交,92.0,10102.0,100.0,160,12,67,33,5091,2室1厅1厨1卫,中楼层 (共33层),91.08㎡,平层,暂无数据,板楼,南,2014,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-05-04,普通住宅,暂无数据,非共有,"114.453993,38.008956",桥西,西南高校区,石家庄
中冶爱彼岸,2021.07.04 成交,89.0,16050.0,88.0,16,0,2,0,233,1室1厅1厨1卫,中楼层 (共28层),55.33㎡,平层,41.09㎡,板楼,南,2012,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-06-18,普通住宅,满五年,非共有,"120.24414988479,35.98004676307",黄岛,薛家岛,青岛
五号公馆,2021.03.14 成交,61.0,5999.0,62.0,67,2,4,7,1449,3室2厅1厨1卫,高楼层 (共23层),101.69㎡,平层,77.97㎡,板楼,南,2015,简装,钢混结构,集中供暖,两梯三户,有,商品房,2021-01-07,普通住宅,暂无数据,非共有,"113.77606964811,34.396937426232",新郑市,新郑市,郑州
银河金星,2021.03.29 成交,58.0,15668.0,61.0,78,6,1,1,795,1室0厅1厨1卫,高楼层 (共29层),37.02㎡,暂无数据,暂无数据,板楼,北,2006,精装,钢混结构,集中供暖,四梯十三户,有,商品房,2021-01-10,普通住宅,暂无数据,非共有,"120.326672,36.080296",市北,信息城,青岛
万科翡翠臻园,2022.03.02 成交,157.0,15545.0,168.0,282,3,23,4,1596,3室2厅1厨1卫,中楼层 (共18层),101㎡,平层,暂无数据,板楼,南 北,2020,精装,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2021-05-25,普通住宅,暂无数据,非共有,"123.439579,41.692679",浑南,白塔,沈阳
巴登花园,2021.01.22 成交,120.0,11813.0,119.8,46,5,14,8,1697,3室2厅1厨1卫,中楼层 (共11层),101.42㎡,平层,暂无数据,暂无数据,南 北,未知,毛坯,未知结构,集中供暖,一梯两户,暂无数据,商品房,2020-12-07,普通住宅,满两年,非共有,"120.12983666986,36.070264347168",黄岛,红石崖,青岛
蓝色港湾三期,2021.08.02 成交,65.0,8844.0,73.0,26,1,4,2,311,2室1厅1厨1卫,低楼层 (共33层),73.5㎡,平层,暂无数据,板楼,南 北,2012,毛坯,钢混结构,暂无数据,两梯三户,有,商品房,2021-07-08,普通住宅,暂无数据,非共有,"125.376399,43.910376",二道区,和顺,长春
龙湖悠山郡,2021.05.30 成交,217.0,17157.0,220.0,343,5,15,8,4062,3室2厅1厨2卫,中楼层 (共9层),126.25㎡,暂无数据,暂无数据,板楼,南 北,2015,精装,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2020-06-22,普通住宅,满两年,共有,"120.438135,36.32665",城阳,城阳立交,青岛
山水方舟,2021.06.06 成交,266.0,28689.0,269.0,71,1,33,15,3000,2室2厅1厨1卫,中楼层 (共11层),92.72㎡,平层,暂无数据,板楼,南 北,2008,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-03-28,普通住宅,暂无数据,非共有,"118.83628997878,31.970795740127",江宁,东山镇,南京
兴达福山居,2021.03.15 成交,134.0,16394.0,135.0,12,0,5,1,640,2室1厅1厨1卫,高楼层 (共12层),81.74㎡,平层,暂无数据,板楼,南 北,2006,其他,钢混结构,集中供暖,一梯三户,有,商品房,2021-03-03,普通住宅,暂无数据,非共有,"121.539063,38.936041",甘井子,西山水库,大连
京峰雅居,2021.10.24 成交,193.0,20670.0,195.0,112,2,18,15,1242,2室1厅1厨1卫,中楼层 (共13层),93.18㎡,平层,70.28㎡,板楼,南,2009,简装,钢混结构,集中供暖,一梯两户,有,商品房,2021-07-05,普通住宅,满五年,非共有,"120.420515,36.170195",李沧,书院路,青岛
世纪华庭,2022.01.08 成交,252.0,23297.0,260.0,911,12,102,73,13485,2室2厅1厨1卫,低楼层 (共12层),108.17㎡,平层,93.11㎡,板楼,南,2004,精装,钢混结构,集中供暖,一梯三户,有,商品房,2019-07-12,普通住宅,满五年,非共有,"120.443398,36.124474",崂山,北村,青岛
知润山,2021.12.09 成交,75.0,11983.0,76.5,106,5,8,1,624,2室1厅1厨1卫,低楼层 (共11层),62.59㎡,平层,暂无数据,板楼,南 北,2013,其他,钢混结构,集中供暖,十五梯四户,有,商品房,2021-08-26,普通住宅,满两年,非共有,"121.820624,39.085688",开发区,高城山,大连
涪江南里,2021.12.11 成交,34.0,9853.0,36.0,422,14,12,45,9998,1室1厅1厨1卫,高楼层 (共6层),34㎡,平层,21.57㎡,板塔结合,南,未知,简装,混合结构,集中供暖,一梯四户,无,公产房,2020-10-16,普通住宅,暂无数据,非共有,"117.254117,39.167717",河北,靖江路,天津
润城时光里,2021.01.05 成交,188.0,16564.0,191.0,285,5,19,19,1851,3室2厅1厨1卫,高楼层 (共26层),113.5㎡,平层,87.05㎡,塔楼,南,2018,精装,钢混结构,集中供暖,两梯三户,有,商品房,2020-03-27,普通住宅,满两年,非共有,"113.738227,34.742946",郑东新区,通泰路,郑州
铁厦社区,2021.11.14 成交,53.0,14702.0,55.0,68,1,1,1,240,1室1厅1厨1卫,中楼层 (共5层),36.05㎡,平层,暂无数据,板楼,南,未知,简装,砖混结构,集中供暖,一梯三户,暂无数据,商品房,2021-09-08,普通住宅,暂无数据,共有,"123.411196,41.780263",和平,南湖,沈阳
瑞源名嘉汇,2022.01.08 成交,307.0,26204.0,310.0,67,2,10,8,1230,2室2厅1厨1卫,中楼层 (共29层),117.16㎡,平层,91.22㎡,板楼,南,2013,其他,钢混结构,集中供暖,两梯三户,有,商品房,2021-11-03,普通住宅,满五年,非共有,"120.193066,35.952988",黄岛,唐岛湾,青岛
万科城采薇苑,2021.01.25 成交,208.0,17050.0,210.0,119,0,9,21,1772,3室1厅1厨2卫,中楼层 (共7层),122㎡,平层,暂无数据,板楼,西,2016,简装,钢混结构,集中供暖,一梯两户,有,商品房,2020-09-29,普通住宅,暂无数据,共有,"113.529575,34.814948",高新,高新万科,郑州
九龙城龙腾西城,2021.09.22 成交,125.0,14403.0,126.0,9,0,1,0,105,3室2厅1厨1卫,中楼层 (共34层),86.51㎡,平层,67.98㎡,板塔结合,南,2014,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-09-14,普通住宅,满五年,非共有,"113.61548878178,34.784939621325",中原区,五龙口,郑州
庐山小区,2021.09.08 成交,139.0,12995.0,140.0,328,14,51,53,10333,3室2厅1厨1卫,高楼层 (共6层),106.97㎡,平层,暂无数据,板楼,南 北,1999,精装,混合结构,集中供暖,一梯三户,无,商品房,2020-10-15,普通住宅,满五年,非共有,"120.1907980426,35.961337862543",黄岛,天泰,青岛
金普广场,2021.02.01 成交,69.0,7205.0,70.0,421,4,12,11,1687,2室1厅1厨1卫,低楼层 (共17层),95.77㎡,平层,95.77㎡,板塔结合,南 北,2012,精装,钢混结构,集中供暖,一梯三户,有,商品房,2019-12-09,普通住宅,满两年,共有,"121.9557648277,39.406083620346",普兰店,普兰店,大连
中央尚城,2021.04.22 成交,35.0,5973.0,35.0,352,2,1,2,657,2室1厅1厨1卫,中楼层 (共27层),58.6㎡,平层,暂无数据,塔楼,南,2012,简装,框架结构,集中供暖,两梯六户,有,商品房,2020-05-05,普通住宅,暂无数据,非共有,"121.95987724793,39.413361012773",普兰店,普兰店,大连
尚品天城,2021.05.01 成交,156.0,24430.0,169.0,598,2,11,24,3195,2室1厅1厨1卫,中楼层 (共40层),63.71㎡,平层,暂无数据,塔楼,南,2010,精装,钢混结构,集中供暖,三梯三户,有,商品房,2019-09-11,普通住宅,暂无数据,非共有,"121.591303,38.923708",沙河口,西安路,大连
明天花园,2021.05.14 成交,60.0,13967.0,62.0,13,0,2,8,743,1室1厅1厨1卫,高楼层 (共11层),42.96㎡,平层,35.21㎡,塔楼,南,2007,精装,钢混结构,自供暖,一梯八户,有,商品房,2021-05-01,普通住宅,满五年,非共有,"113.64808153082,34.813442431219",金水,绿茵广场,郑州
东渡国际青年城,2021.02.01 成交,232.0,30407.0,234.0,32,1,43,14,1635,2室1厅1厨1卫,低楼层 (共25层),76.3㎡,平层,暂无数据,板楼,南,2009,其他,钢混结构,暂无数据,三梯八户,有,商品房,2021-01-01,普通住宅,满五年,非共有,"118.84541915415,31.937718959652",江宁,东山镇,南京
白塔茗居,2021.06.30 成交,57.0,8682.0,57.0,1,0,0,0,2509,1室1厅1厨1卫,低楼层 (共6层),65.66㎡,平层,暂无数据,板楼,南,2004,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-06-30,普通住宅,暂无数据,共有,"123.42982245471,41.693648635895",浑南,白塔,沈阳
自来水家属楼,2021.03.28 成交,17.0,2633.0,19.8,200,0,3,2,1429,2室1厅1厨1卫,高楼层 (共6层),64.2㎡,平层,暂无数据,暂无数据,南 北,1999,简装,砖混结构,暂无数据,一梯三户,暂无数据,商品房,2020-09-09,普通住宅,暂无数据,非共有,"122.01779191807,39.651757847706",瓦房店,瓦房店,大连
黄河路45号院,2021.05.20 成交,73.0,10440.0,79.9,265,3,9,2,2013,2室1厅1厨1卫,低楼层 (共7层),69.45㎡,平层,暂无数据,暂无数据,南 北,1996,简装,混合结构,暂无数据,一梯两户,无,房改房,2020-08-28,普通住宅,暂无数据,共有,"113.661106,34.781182",金水,青少年公园,郑州
云广新里,2021.10.31 成交,162.0,36747.0,165.0,49,0,58,15,1614,1室1厅1厨1卫,中楼层 (共7层),43.95㎡,平层,暂无数据,板楼,西,未知,精装,钢混结构,集中供暖,一梯五户,无,商品房,2021-09-13,普通住宅,满两年,非共有,"117.244191,39.098899",河西,挂甲寺,天津
学府雅居,2021.04.11 成交,144.0,16017.0,145.0,40,1,8,2,783,2室1厅1厨1卫,高楼层 (共31层),89.91㎡,平层,暂无数据,板楼,南,2014,其他,钢混结构,集中供暖,两梯五户,有,商品房,2021-03-02,普通住宅,暂无数据,共有,"123.40689396665,41.84111488983",皇姑,北行,沈阳
小孤山中里,2021.04.25 成交,63.0,7942.0,65.5,137,8,30,8,2141,2室1厅1厨1卫,中楼层 (共6层),79.33㎡,平层,暂无数据,板楼,南 北,2010,简装,钢混结构,集中供暖,一梯两户,无,商品房,2020-12-10,普通住宅,暂无数据,非共有,"121.819315,39.026161",开发区,海富,大连
安怀村,2021.04.10 成交,149.0,28771.0,153.0,174,1,8,2,1658,2室1厅1厨1卫,中楼层 (共6层),51.79㎡,平层,暂无数据,板楼,南 北,1990,其他,钢混结构,暂无数据,一梯两户,无,商品房,2020-10-19,普通住宅,暂无数据,非共有,"118.796605,32.103067",鼓楼,小市,南京
