小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
万瑞达国际公馆,2021.05.25 成交,32.0,7933.0,31.5,1,0,1,0,138,1室0厅0厨1卫,中楼层 (共27层),39.46㎡,平层,暂无数据,塔楼,南,2012,其他,钢混结构,集中供暖,四梯十户,有,商品房,2021-05-24,普通住宅,暂无数据,非共有,"121.804487,39.062781",开发区,倚山里,大连
四达里,2022.01.08 成交,322.0,88171.0,330.0,37,7,15,17,1457,2室1厅1厨1卫,中楼层 (共6层),36.52㎡,平层,36.52㎡,板楼,南,未知,其他,钢混结构,集中供暖,一梯八户,无,企业产,2021-12-03,普通住宅,暂无数据,非共有,"117.198171,39.114182",和平,新兴街,天津
亿达软景中心,2021.09.06 成交,104.0,21992.0,108.0,16,1,1,4,223,1室1厅1厨2卫,高楼层 (共20层),47.29㎡,跃层,暂无数据,塔楼,南,2014,精装,钢混结构,集中供暖,四梯二十四户,有,商品房,2021-08-21,商住两用,满两年,非共有,"121.547299,38.893458",高新园区,软件园,大连
郦景名都,2021.03.22 成交,96.0,7939.0,96.0,28,2,1,0,475,3室2厅1厨2卫,高楼层 (共25层),120.93㎡,暂无数据,113.68㎡,板楼,南,2013,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-02-23,普通住宅,满五年,共有,"114.6801638614,38.353268952557",新乐,新乐市,石家庄
恒祥城二期,2021.05.17 成交,126.0,11496.0,128.0,28,1,1,2,586,2室1厅1厨1卫,低楼层 (共32层),109㎡,平层,暂无数据,板楼,南 北,未知,其他,钢混结构,暂无数据,两梯四户,有,商品房,2021-04-20,普通住宅,暂无数据,非共有,"126.610817,45.740131",道里,哈西商圈,哈尔滨
芳草园,2021.03.17 成交,594.0,52619.0,600.0,4,0,1,1,586,3室1厅1厨1卫,中楼层 (共32层),112.85㎡,平层,暂无数据,塔楼,东 西 北,2000,其他,钢混结构,暂无数据,三梯八户,有,商品房,2021-03-14,普通住宅,暂无数据,共有,"118.75457724172,32.062493158761",鼓楼,龙江,南京
恒大绿洲一期,2021.05.25 成交,146.0,17381.0,149.0,23,1,23,2,301,2室2厅1厨1卫,中楼层 (共33层),84㎡,暂无数据,暂无数据,板塔结合,东南,2015,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-05-03,普通住宅,暂无数据,非共有,"113.769366,34.720053",经开区,第三大街,郑州
都市怡景,2022.03.13 成交,88.0,10755.0,90.0,162,2,20,40,3111,2室1厅1厨1卫,高楼层 (共33层),81.83㎡,平层,81㎡,板楼,南 北,2015,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-10-03,普通住宅,暂无数据,共有,"114.51456135084,38.096030065261",长安,北国益庄,石家庄
康和欣居,2021.10.28 成交,91.0,14219.0,92.0,63,2,2,0,4,2室2厅1厨1卫,中楼层 (共6层),64㎡,暂无数据,暂无数据,板楼,南 北,未知,其他,钢混结构,暂无数据,一梯两户,无,动迁安置房,2021-08-26,普通住宅,暂无数据,非共有,"118.780072,31.866992",江宁,正方新城,南京
瀚宇天悦湾,2021.03.26 成交,87.0,7440.0,91.0,81,10,16,6,1540,3室2厅1厨2卫,中楼层 (共32层),116.76㎡,平层,暂无数据,板塔结合,南,2018,其他,钢混结构,集中供暖,两梯三户,有,商品房,2021-01-05,普通住宅,暂无数据,非共有,"113.38017403244,34.787440800522",荥阳市,荥阳,郑州
中海熙岸,2021.08.01 成交,129.0,14426.0,132.0,6,1,4,0,192,2室2厅1厨1卫,高楼层 (共33层),88.94㎡,平层,66.24㎡,板楼,南,未知,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-07-27,普通住宅,满五年,非共有,"120.038007,35.871411",黄岛,胶南,青岛
银龙花园三期,2021.03.17 成交,190.0,24613.0,194.0,13,0,1,0,148,2室1厅1厨1卫,中楼层 (共6层),77㎡,暂无数据,暂无数据,板楼,南,2008,其他,钢混结构,暂无数据,一梯两户,无,商品房,2021-03-05,普通住宅,暂无数据,非共有,"118.866956,32.010781",秦淮,月牙湖,南京
开建阳光馨苑,2022.03.13 成交,52.0,9829.0,52.5,25,6,5,0,627,1室1厅1厨1卫,高楼层 (共32层),52.4㎡,平层,暂无数据,塔楼,南,2009,精装,钢混结构,集中供暖,两梯七户,有,商品房,2022-02-17,普通住宅,满五年,非共有,"121.78450848656,39.063616707274",开发区,开发区万达,大连
中海凤凰熙岸,2021.06.29 成交,146.0,14734.0,147.0,261,1,82,20,3633,3室2厅1厨1卫,中楼层 (共11层),98.96㎡,平层,暂无数据,板楼,南 北,2016,精装,钢混结构,集中供暖,一梯两户,有,商品房,2020-10-12,普通住宅,满两年,非共有,"121.44253095775,38.998699556956",甘井子,生态新城,大连
东白菜园,2021.04.14 成交,169.0,33936.0,170.0,680,5,62,63,8234,2室1厅1厨1卫,高楼层 (共7层),49.8㎡,平层,暂无数据,板楼,南,1991,简装,砖混结构,暂无数据,一梯两户,无,商品房,2019-06-05,普通住宅,暂无数据,非共有,"118.802475,32.04376",秦淮,五老村,南京
万科明天广场,2022.02.15 成交,50.0,11159.0,51.0,9,0,8,5,502,1室1厅1厨1卫,低楼层 (共29层),44.72㎡,平层,暂无数据,板塔结合,西,2018,精装,钢混结构,集中供暖,三梯十二户,有,商品房,2022-02-07,普通住宅,暂无数据,非共有,"123.465537,41.729254",浑南,二十一世纪,沈阳
红色家园东苑,2021.01.27 成交,78.0,16754.0,80.0,414,4,7,7,2276,2室1厅1厨1卫,高楼层 (共5层),46.26㎡,平层,暂无数据,板楼,南,1986,其他,砖混结构,自供暖,一梯三户,无,商品房,2019-12-11,普通住宅,暂无数据,非共有,"113.69334180924,34.776783292373",金水,花园路,郑州
黄金社区,2021.08.18 成交,29.0,5000.0,32.0,475,0,8,29,5546,2室1厅1厨1卫,高楼层 (共6层),58㎡,平层,暂无数据,板楼,南 北,1994,简装,砖混结构,集中供暖,一梯三户,无,商品房,2020-05-01,普通住宅,暂无数据,非共有,"123.48789499692,41.775774441424",沈河,泉园,沈阳
同盛苑北区,2021.09.19 成交,100.0,17127.0,103.0,29,4,2,4,295,1室2厅1厨1卫,中楼层 (共6层),58.39㎡,平层,52.92㎡,板楼,南,2002,精装,钢混结构,集中供暖,一梯三户,暂无数据,商品房,2021-08-22,普通住宅,满五年,非共有,"120.405863,36.192834",李沧,沧口公园,青岛
十五中宿舍,2021.05.04 成交,160.0,24007.0,168.0,39,4,12,14,1537,2室2厅1厨1卫,低楼层 (共7层),66.65㎡,平层,暂无数据,板楼,南 北,1995,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-03-27,普通住宅,满五年,非共有,"114.52463,38.035524",裕华,四十中学,石家庄
安联11公里,2021.03.17 成交,59.0,6426.0,59.0,82,3,7,10,2299,2室2厅1厨1卫,低楼层 (共6层),91.05㎡,平层,80.49㎡,暂无数据,南,2013,精装,钢混结构,暂无数据,一梯两户,无,商品房,2020-12-26,普通住宅,满五年,非共有,"113.692806,34.6306",新郑市,南龙湖商圈,郑州
大连天地悦翠台,2021.04.11 成交,188.0,17259.0,186.0,32,3,26,40,4898,3室2厅1厨1卫,高楼层 (共9层),108.93㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,集中供暖,两梯两户,有,商品房,2021-03-11,普通住宅,满两年,非共有,"121.448187,38.865337",高新园区,黄泥川,大连
光湖里,2021.10.22 成交,99.0,26581.0,101.0,434,7,10,30,7079,2室1厅1厨1卫,高楼层 (共6层),37.17㎡,平层,37.17㎡,板楼,西,未知,简装,混合结构,集中供暖,一梯四户,无,公产房,2020-08-14,普通住宅,暂无数据,非共有,"117.169275,39.117998",南开,学府街,天津
中海和平之门二期,2021.11.07 成交,162.0,18203.0,168.0,161,8,93,26,3339,2室2厅1厨1卫,低楼层 (共34层),89㎡,平层,暂无数据,板楼,南 北,2016,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-05-31,普通住宅,暂无数据,非共有,"123.41926,41.735125",和平,长白,沈阳
百市西苑,2021.03.01 成交,636.0,45891.0,650.0,17,0,2,1,591,3室2厅1厨2卫,中楼层 (共6层),138.59㎡,平层,暂无数据,板楼,南 北,2005,简装,钢混结构,暂无数据,一梯两户,无,商品房,2021-02-13,普通住宅,满五年,共有,"118.75165,32.068596",鼓楼,龙江,南京
东和家园,2021.11.16 成交,176.0,20456.0,179.0,53,1,52,93,6778,3室1厅1厨1卫,中楼层 (共6层),86.04㎡,平层,暂无数据,板楼,东南,未知,简装,混合结构,集中供暖,一梯六户,无,商品房,2021-09-25,普通住宅,满两年,非共有,"117.255294,39.118899",河东,大直沽,天津
兰东社区,2021.04.10 成交,150.0,13779.0,149.5,563,7,67,120,5400,3室1厅1厨1卫,中楼层 (共6层),108.5㎡,平层,108.5㎡,板楼,南 北,1999,精装,砖混结构,集中供暖,一梯两户,无,商品房,2019-09-26,普通住宅,满五年,非共有,"120.21292205889,35.962926982659",黄岛,唐岛湾,青岛
通天社区,2021.03.02 成交,33.0,8929.0,32.5,180,1,4,5,1516,1室1厅1厨1卫,中楼层 (共8层),36.4㎡,平层,暂无数据,板楼,东,1998,其他,砖混结构,集中供暖,一梯四户,暂无数据,商品房,2020-09-04,普通住宅,暂无数据,非共有,"123.46407033333,41.788544209234",沈河,五爱,沈阳
实验小学英华街,2021.05.10 成交,160.0,31666.0,161.0,3,1,2,0,320,2室1厅1厨1卫,中楼层 (共8层),50.37㎡,平层,暂无数据,板楼,南,1990,精装,混合结构,集中供暖,一梯四户,无,商品房,2021-05-07,普通住宅,满两年,非共有,"121.634351,38.920452",西岗,英华街,大连
恒大江湾,2021.10.07 成交,66.0,7765.0,67.0,1,0,1,0,19,2室2厅2厨1卫,中楼层 (共32层),85㎡,暂无数据,暂无数据,板楼,南,2017,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-10-07,普通住宅,暂无数据,非共有,"125.366656,43.951051",宽城区,小南,长春
万科朗润园,2021.05.02 成交,158.0,17430.0,158.0,99,1,15,9,2908,3室1厅1厨1卫,高楼层 (共16层),90.41㎡,平层,71.72㎡,板楼,南 北,2012,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-01-24,普通住宅,满五年,非共有,"121.51939522273,38.999374547976",甘井子,魅力之城,大连
华润考拉住区,2021.04.10 成交,145.0,17338.0,147.0,52,0,5,10,1311,2室1厅1厨1卫,中楼层 (共14层),83.52㎡,平层,暂无数据,板楼,南 北,2015,简装,钢混结构,集中供暖,两梯三户,有,商品房,2021-02-18,普通住宅,满两年,非共有,"121.577985,38.992742",甘井子,名贵,大连
春江新城正和坊,2021.04.23 成交,185.0,25645.0,188.0,127,5,6,6,1734,2室1厅1厨1卫,高楼层 (共6层),72.14㎡,暂无数据,暂无数据,板楼,南 北,2005,其他,钢混结构,暂无数据,一梯两户,暂无数据,商品房,2020-12-18,普通住宅,暂无数据,非共有,"118.762281,31.967997",雨花台,铁心桥,南京
华润海中国十期,2021.04.02 成交,272.0,21540.0,275.0,119,1,33,30,5377,3室2厅1厨2卫,高楼层 (共34层),126.28㎡,平层,暂无数据,板楼,南 北,2020,精装,钢混结构,集中供暖,两梯两户,有,商品房,2020-12-04,普通住宅,暂无数据,非共有,"121.76019159551,39.03817235517",开发区,华润海中国,大连
莲花新城北苑,2022.01.23 成交,215.0,24327.0,220.0,135,3,19,47,3988,3室1厅1厨1卫,高楼层 (共11层),88.38㎡,平层,暂无数据,塔楼,南,2012,精装,钢混结构,暂无数据,一梯四户,有,动迁安置房,2021-09-11,普通住宅,满两年,非共有,"118.727117,31.973435",建邺,油坊桥,南京
79中永平,2021.02.06 成交,255.0,29638.0,267.0,87,0,78,45,4760,3室1厅1厨1卫,中楼层 (共7层),86.04㎡,平层,暂无数据,板楼,南 北,1999,简装,混合结构,集中供暖,一梯两户,无,商品房,2020-11-12,普通住宅,满五年,非共有,"121.602711,38.915059",沙河口,中山公园,大连
边城世家,2021.02.28 成交,447.0,51023.0,450.0,11,2,7,6,1755,2室2厅1厨1卫,高楼层 (共31层),87.51㎡,平层,暂无数据,板塔结合,南,2010,其他,钢混结构,暂无数据,两梯五户,有,商品房,2021-02-18,普通住宅,满两年,非共有,"118.744425,32.083628",鼓楼,热河南路,南京
嘉创E人国际,2021.09.28 成交,89.0,17173.0,91.5,98,2,16,12,1598,1室1厅1厨1卫,低楼层 (共24层),51.71㎡,平层,暂无数据,板楼,北,2011,精装,钢混结构,集中供暖,四梯二十五户,有,商品房,2021-06-22,普通住宅,满五年,非共有,"121.5304,38.86106",高新园区,高新园区,大连
洲岛家园,2021.03.26 成交,169.0,35579.0,170.0,11,0,4,4,761,1室1厅1厨1卫,中楼层 (共26层),47.5㎡,平层,暂无数据,板塔结合,南 北,2014,其他,钢混结构,暂无数据,两梯六户,有,商品房,2021-03-16,普通住宅,暂无数据,非共有,"118.70234563912,32.029560314234",建邺,江心洲,南京
旭日龙园,2021.11.05 成交,176.0,14546.0,181.0,26,2,2,1,10,3室2厅1厨2卫,低楼层 (共27层),121㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,集中供暖,两梯六户,有,商品房,2021-10-11,普通住宅,暂无数据,非共有,"113.76651,34.754064",郑东新区,郑州东站,郑州
华电新村,2021.03.29 成交,149.0,31283.0,152.0,168,3,11,40,2611,2室1厅1厨1卫,低楼层 (共5层),47.63㎡,平层,暂无数据,板楼,南 北,1991,其他,钢混结构,暂无数据,一梯四户,无,商品房,2020-10-12,普通住宅,暂无数据,非共有,"118.81816,32.110113",栖霞,迈皋桥,南京
博瑞花园,2021.12.01 成交,199.0,13930.0,203.0,474,15,173,57,10984,4室2厅1厨2卫,高楼层 (共18层),142.5㎡,平层,112.91㎡,板楼,南 北,2008,精装,钢混结构,集中供暖,两梯两户,有,商品房,2020-08-15,普通住宅,满五年,非共有,"113.721829,34.756501",金水区,燕庄,郑州
橡树玫瑰城东区,2021.06.05 成交,133.0,14803.0,135.0,46,1,18,3,946,3室2厅1厨1卫,高楼层 (共26层),89.51㎡,平层,66.97㎡,板楼,南 北,2012,简装,钢混结构,自供暖,两梯五户,有,商品房,2021-04-21,普通住宅,满五年,非共有,"113.719107,34.70848",管城回族区,管南区域,郑州
红星海红星湾,2021.10.31 成交,196.0,14232.0,201.0,135,14,14,19,2185,3室2厅1厨2卫,高楼层 (共6层),137.72㎡,跃层,116.4㎡,板楼,南 北,2010,毛坯,混合结构,集中供暖,两梯两户,有,商品房,2021-06-19,普通住宅,暂无数据,非共有,"121.81236417883,39.007860168675",开发区,红星海,大连
金益园,2022.03.04 成交,60.0,10604.0,60.0,120,6,23,28,3023,1室1厅1厨1卫,低楼层 (共27层),56.3㎡,暂无数据,暂无数据,板楼,南,未知,精装,框架结构,集中供暖,两梯六户,有,商品房,2021-11-05,普通住宅,暂无数据,非共有,"117.377605,39.00127",海河教育园区,咸水沽,天津
第五郡三号地公寓,2022.02.24 成交,105.0,13471.0,112.8,1748,3,8,19,2900,2室1厅1厨1卫,中楼层 (共16层),77.95㎡,平层,60.87㎡,板楼,南,2012,精装,钢混结构,集中供暖,两梯六户,有,商品房,2017-05-14,商住两用,满五年,非共有,"121.536185,38.959257",甘井子,第五郡,大连
东方万汇尊邸,2021.03.18 成交,40.0,12805.0,42.0,7,0,1,0,162,1室1厅1厨1卫,高楼层 (共30层),31.24㎡,暂无数据,暂无数据,板楼,南,2015,其他,钢混结构,暂无数据,两梯十二户,有,商品房,2021-03-12,商业办公类,暂无数据,非共有,"118.663023,32.070206",浦口,江浦街道,南京
新领地公寓,2022.02.13 成交,21.0,3924.0,23.0,157,11,11,10,2039,1室1厅1厨1卫,中楼层 (共8层),53.52㎡,平层,暂无数据,板塔结合,东,2010,简装,钢混结构,集中供暖,四梯二十八户,有,商品房,2021-09-09,商住两用,满两年,非共有,"121.80015374777,39.055700920552",开发区,倚山里,大连
青建依山半岛,2021.03.10 成交,378.0,31924.0,377.5,17,1,13,5,1614,3室1厅1厨1卫,高楼层 (共18层),118.25㎡,平层,暂无数据,板楼,南,2012,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-02-22,普通住宅,暂无数据,非共有,"120.42114,36.12343",市北,合肥路佳世客,青岛
元兴新里,2022.03.17 成交,185.0,52692.0,188.0,7,0,2,0,19,1室1厅1厨1卫,中楼层 (共8层),35.11㎡,暂无数据,暂无数据,板楼,西,未知,其他,钢混结构,集中供暖,一梯二十一户,无,商品房,2022-03-11,普通住宅,满两年,非共有,"117.214841,39.109691",河西,桃园街,天津
心贻湾,2022.03.06 成交,114.0,11726.0,115.0,107,12,63,30,3491,2室1厅1厨1卫,高楼层 (共32层),96.8㎡,平层,暂无数据,塔楼,南 北,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-11-19,普通住宅,满五年,非共有,"117.650582,39.062019",塘沽,工农村,天津
万科未来城,2021.02.21 成交,188.0,22858.0,189.0,116,8,22,15,3643,2室2厅1厨1卫,低楼层 (共20层),82.25㎡,平层,63.71㎡,板楼,南 北,2018,精装,钢混结构,集中供暖,三梯六户,有,商品房,2020-10-28,普通住宅,满两年,非共有,"120.37669741858,36.151483696812",市北,沙岭庄,青岛
北京西路72号,2021.03.15 成交,452.0,55372.0,460.0,4,0,2,0,369,2室2厅1厨1卫,高楼层 (共7层),81.63㎡,平层,暂无数据,板楼,南,1999,其他,混合结构,暂无数据,一梯两户,无,商品房,2021-03-12,普通住宅,暂无数据,非共有,"118.763485,32.066374",鼓楼,水佐岗,南京
晶座,2021.03.01 成交,83.0,13799.0,85.0,99,1,3,12,1450,2室1厅1厨1卫,低楼层 (共32层),59.79㎡,平层,暂无数据,板楼,东 北,2012,精装,钢混结构,集中供暖,一梯三户,有,商品房,2020-11-22,普通住宅,满五年,非共有,"123.387159,41.800628",铁西,云峰,沈阳
文体街,2021.05.09 成交,76.0,10685.0,79.0,358,7,6,28,6652,2室2厅1厨1卫,高楼层 (共7层),71.04㎡,平层,暂无数据,塔楼,南 北,1996,精装,混合结构,集中供暖,一梯三户,无,商品房,2020-05-17,普通住宅,满五年,非共有,"121.634564,38.981526",甘井子,甘井子,大连
美景天城B区,2021.06.01 成交,48.0,7809.0,49.4,51,3,18,4,1234,2室2厅1厨1卫,中楼层 (共6层),60.83㎡,平层,暂无数据,板塔结合,南 北,2015,简装,钢混结构,暂无数据,一梯三户,有,商品房,2021-04-12,普通住宅,暂无数据,非共有,"125.31557033037,43.937624153966",宽城区,柳影,长春
万年乐享世界,2021.01.30 成交,88.0,11838.0,92.0,14,0,8,0,235,3室2厅1厨1卫,中楼层 (共17层),73.79㎡,平层,暂无数据,板塔结合,南,2016,简装,钢混结构,暂无数据,两梯四户,有,商品房,2021-01-16,普通住宅,满两年,非共有,"121.93795582874,29.785534329999",北仑区,春晓,宁波
筑业花园,2021.03.07 成交,126.0,10678.0,135.0,278,8,30,54,7139,3室2厅1厨2卫,中楼层 (共26层),118㎡,平层,暂无数据,板塔结合,南,2001,简装,钢混结构,集中供暖,两梯六户,有,商品房,2020-06-03,普通住宅,暂无数据,非共有,"114.610051,38.044361",开发区,天山海世界,石家庄
金元小区,2021.08.16 成交,58.0,9669.0,58.0,43,3,24,4,773,2室1厅1厨0卫,低楼层 (共6层),59.47㎡,平层,暂无数据,板楼,南 北,1999,简装,钢混结构,集中供暖,一梯三户,无,商品房,2021-07-05,普通住宅,满五年,共有,"121.744127,39.100191",金州,金润,大连
建信花园,2021.05.06 成交,159.0,24277.0,162.0,268,8,26,27,5192,2室1厅1厨1卫,中楼层 (共7层),65.29㎡,平层,60.87㎡,板楼,南 北,1997,简装,砖混结构,集中供暖,一梯四户,无,商品房,2020-08-12,普通住宅,满五年,非共有,"120.396205,36.093727",市南,福安,青岛
博学苑玉兰园,2021.10.10 成交,173.0,22476.0,175.0,28,0,4,9,719,2室2厅1厨1卫,中楼层 (共6层),76.75㎡,平层,暂无数据,板楼,南 北,2008,精装,钢混结构,暂无数据,一梯四户,无,商品房,2021-09-13,普通住宅,暂无数据,共有,"118.907152,31.931673",江宁,江宁大学城,南京
绿庭园,2021.09.10 成交,86.0,11257.0,87.0,17,1,9,2,330,2室1厅1厨1卫,高楼层 (共9层),75.6㎡,平层,暂无数据,板楼,南 西,未知,精装,钢混结构,集中供暖,两梯四户,有,私产,2021-08-25,普通住宅,暂无数据,非共有,"117.386408,39.186527",东丽,华明镇,天津
中海和平之门四期城市庭院,2021.04.14 成交,167.0,19511.0,178.0,138,18,54,14,3993,2室1厅1厨1卫,高楼层 (共27层),85.34㎡,平层,暂无数据,板楼,南 北,2018,精装,钢混结构,集中供暖,两梯两户,有,商品房,2020-11-27,普通住宅,暂无数据,共有,"123.406216,41.732927",和平,长白,沈阳
横港新家园,2022.02.24 成交,168.0,23111.0,177.0,63,1,5,4,508,2室2厅1厨1卫,中楼层 (共6层),72.39㎡,平层,暂无数据,板楼,南,2008,精装,钢混结构,暂无数据,一梯两户,无,商品房,2021-12-24,普通住宅,满两年,共有,"121.47822111468,29.865625859412",海曙区,古林,宁波
艾维尼小城,2021.04.16 成交,89.0,16179.0,89.5,39,2,21,11,2174,1室1厅1厨1卫,中楼层 (共11层),54.95㎡,平层,暂无数据,板楼,南,2012,简装,钢混结构,集中供暖,一梯四户,有,商品房,2021-03-09,普通住宅,满五年,共有,"121.49935,38.980091",甘井子,生态新城,大连
温哥华花园,2021.01.22 成交,385.0,24849.0,392.0,280,6,82,27,3995,3室2厅1厨2卫,中楼层 (共17层),154.94㎡,平层,123.46㎡,塔楼,南,2008,简装,钢混结构,集中供暖,两梯三户,有,商品房,2020-04-17,普通住宅,满五年,非共有,"120.446066,36.12015",崂山,北村,青岛
恒大绿洲（二期六期）,2021.02.03 成交,130.0,9582.0,130.0,109,7,5,8,1223,3室2厅1厨2卫,高楼层 (共18层),135.68㎡,平层,暂无数据,板楼,东 南 北,2010,其他,钢混结构,集中供暖,两梯四户,有,商品房,2020-10-17,普通住宅,暂无数据,非共有,"123.336789,41.749",于洪,于洪新城,沈阳
银盛泰书香泮城,2021.05.12 成交,86.0,10929.0,87.0,43,6,4,0,723,2室2厅1厨1卫,低楼层 (共6层),78.69㎡,平层,暂无数据,塔楼,南 北,2015,精装,混合结构,集中供暖,一梯两户,暂无数据,商品房,2021-03-30,普通住宅,满两年,非共有,"119.96855335762,35.883496122297",黄岛,胶南,青岛
华瑞紫韵城景园,2021.01.13 成交,120.0,13496.0,120.0,10,1,14,11,3222,3室2厅1厨1卫,低楼层 (共28层),88.55㎡,平层,62㎡,板塔结合,西,2018,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-01-04,普通住宅,满两年,共有,"113.548385,34.771389",中原,常西湖,郑州
海湾花园,2021.07.04 成交,145.0,17595.0,148.0,623,3,56,71,7700,2室2厅1厨1卫,高楼层 (共11层),82.41㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,集中供暖,一梯三户,有,商品房,2019-10-21,普通住宅,满两年,非共有,"120.34482232555,36.121499627823",市北,海云庵,青岛
马园新村,2021.04.05 成交,170.0,28400.0,175.0,2,0,2,0,104,2室2厅1厨1卫,中楼层 (共5层),59.86㎡,平层,暂无数据,板楼,南,1992,其他,砖混结构,暂无数据,一梯两户,无,商品房,2021-04-04,普通住宅,暂无数据,非共有,"121.54094425402,29.879090886169",海曙区,南门,宁波
长城世家一期,2021.05.08 成交,32.0,4695.0,34.0,30,2,2,0,366,2室1厅1厨1卫,低楼层 (共3层),68.17㎡,平层,暂无数据,暂无数据,南 北,2007,简装,未知结构,暂无数据,一梯一户,暂无数据,商品房,2021-04-09,普通住宅,暂无数据,非共有,"121.3253943094,38.941336054791",旅顺口,旅顺口,大连
御园,2021.03.14 成交,79.0,18545.0,80.0,25,1,6,9,2343,1室1厅1厨1卫,高楼层 (共18层),42.33㎡,平层,33.75㎡,板楼,南,2016,精装,钢混结构,集中供暖,一梯八户,有,商品房,2021-02-18,普通住宅,满两年,非共有,"121.569365,38.934682",沙河口,阳光月秀,大连
海尔鼎世华府C区,2021.11.01 成交,226.0,25003.0,229.0,108,0,21,33,3558,2室1厅1厨1卫,中楼层 (共16层),90.39㎡,平层,71.04㎡,板楼,南 北,2016,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-07-17,普通住宅,满两年,共有,"120.416755,36.14704",李沧,河南,青岛
科委家属楼,2021.03.18 成交,97.0,8084.0,105.0,329,3,11,2,2214,3室2厅1厨1卫,中楼层 (共4层),120㎡,平层,暂无数据,板楼,南 北,未知,其他,混合结构,集中供暖,一梯一户,无,商品房,2020-04-23,普通住宅,暂无数据,非共有,"114.861058,38.038652",藁城,藁城市,石家庄
东方红郡,2022.02.19 成交,221.0,26040.0,226.0,237,7,79,23,4423,2室1厅1厨1卫,中楼层 (共11层),84.87㎡,平层,暂无数据,板楼,南,2014,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-06-28,普通住宅,满两年,共有,"118.93629465917,32.054971602677",江宁,麒麟镇,南京
阳新里,2022.02.28 成交,53.0,12333.0,55.0,275,4,7,23,6041,2室1厅1厨1卫,高楼层 (共6层),42.57㎡,平层,暂无数据,板楼,南 北,未知,毛坯,混合结构,集中供暖,一梯一户,暂无数据,企业产,2021-05-29,普通住宅,暂无数据,共有,"117.276409,39.13596",河东,向阳楼,天津
辽宁路,2022.02.26 成交,128.0,103065.0,129.9,72,3,43,32,2328,1室0厅0厨0卫,低楼层 (共2层),12.4㎡,平层,暂无数据,暂无数据,北,未知,毛坯,未知结构,集中供暖,一梯一户,无,商品房,2021-12-16,普通住宅,满五年,非共有,"117.200467,39.135086",和平,劝业场,天津
海信慧园一期,2021.04.22 成交,810.0,53025.0,857.0,82,0,46,8,4313,3室2厅1厨2卫,低楼层 (共6层),152.76㎡,平层,140.92㎡,板楼,南 北,2001,精装,混合结构,集中供暖,一梯两户,无,商品房,2021-01-31,普通住宅,满五年,非共有,"120.376402,36.075815",市南,湛山,青岛
益田御水丹堤B区,2021.07.28 成交,86.0,9716.0,88.0,408,6,7,10,2888,2室2厅1厨1卫,低楼层 (共11层),88㎡,平层,暂无数据,板楼,南 北,2012,简装,钢混结构,暂无数据,一梯三户,无,商品房,2020-06-16,普通住宅,暂无数据,非共有,"125.270712,43.803753",高新区,硅谷街南,长春
万达广场48克拉,2021.05.07 成交,50.0,10083.0,51.4,110,3,4,2,908,1室1厅1厨1卫,高楼层 (共48层),48.61㎡,平层,暂无数据,塔楼,西,2009,其他,钢混结构,暂无数据,十梯二十七户,有,商品房,2021-01-17,商住两用,满两年,非共有,"121.55655473146,29.831755766282",鄞州区,钟公庙,宁波
天津海航城,2021.09.19 成交,70.0,5280.0,72.0,5,1,4,0,48,3室2厅1厨2卫,中楼层 (共7层),132.6㎡,平层,暂无数据,板楼,南 北,未知,其他,钢混结构,自供暖,一梯两户,有,商品房,2021-09-15,普通住宅,满两年,非共有,"117.45497921027,39.236352911891",宁河,宁河,天津
中海水岸馨都,2021.05.09 成交,129.0,12379.0,135.0,49,2,12,8,2428,2室2厅1厨1卫,中楼层 (共6层),104.21㎡,平层,暂无数据,板楼,南 北,2005,精装,框架结构,暂无数据,一梯两户,无,商品房,2021-03-21,普通住宅,暂无数据,非共有,"125.362402,43.826773",净月区,净月区,长春
天元瑞沨名苑,2021.08.16 成交,140.0,24370.0,144.0,160,1,5,21,2656,2室1厅1厨1卫,高楼层 (共18层),57.45㎡,平层,44.44㎡,板塔结合,南 西,2007,精装,钢混结构,暂无数据,两梯十二户,有,商品房,2021-03-10,普通住宅,满五年,非共有,"118.851642,31.936864",江宁,科学园,南京
