小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
七家湾,2021.07.06 成交,57.0,7698.0,56.5,1,0,1,0,1355,2室1厅1厨1卫,中楼层 (共15层),73.4㎡,平层,暂无数据,板楼,南 北,2013,精装,钢混结构,集中供暖,一梯三户,无,商品房,2021-07-05,普通住宅,暂无数据,共有,"123.380745,41.683838",苏家屯,会展中心,沈阳
兰玉街,2021.05.09 成交,62.0,16034.0,62.5,70,2,4,11,2155,1室1厅1厨1卫,中楼层 (共7层),38.67㎡,平层,暂无数据,板楼,南 北,1988,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-03-01,普通住宅,满五年,非共有,"121.566909,38.925527",沙河口,马栏,大连
恒大金沙滩,2021.07.14 成交,326.0,21974.0,328.0,113,14,22,10,2973,4室2厅1厨2卫,高楼层 (共29层),148.36㎡,平层,暂无数据,板楼,南 北,2017,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-03-24,普通住宅,满两年,非共有,"120.221454,35.953083",黄岛,唐岛湾,青岛
沈铁十马路小区,2021.09.13 成交,42.0,11174.0,42.0,1,0,1,0,11,2室1厅1厨1卫,高楼层 (共6层),37.14㎡,平层,暂无数据,板楼,南 北,未知,其他,砖混结构,集中供暖,一梯三户,暂无数据,商品房,2021-09-13,普通住宅,暂无数据,非共有,"123.40137485123,41.779657786856",和平,新华广场,沈阳
新都美地,2022.01.09 成交,28.0,11457.0,28.0,253,2,3,0,895,车位,地下室 (共16层),24.44㎡,平层,暂无数据,板塔结合,北,2010,其他,钢混结构,暂无数据,暂无数据,暂无数据,商品房,2021-05-02,车库,暂无数据,非共有,"121.555805,29.835375",鄞州区,钟公庙,宁波
益田枫露三期,2021.01.05 成交,139.0,12087.0,143.0,37,2,45,9,3231,3室1厅1厨2卫,高楼层 (共18层),115㎡,平层,暂无数据,板楼,南 北,2016,精装,钢混结构,暂无数据,一梯两户,有,商品房,2020-11-29,普通住宅,暂无数据,非共有,"125.243551,43.795969",高新区,硅谷街南,长春
秀兰禧悦都,2021.04.28 成交,275.0,20905.0,276.0,36,2,11,11,2272,3室1厅1厨1卫,低楼层 (共28层),131.55㎡,平层,105.73㎡,板楼,南,2016,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-03-24,普通住宅,满两年,非共有,"120.364639,36.129639",市北,湖岛,青岛
平度路,2021.01.16 成交,143.0,33617.0,147.0,151,1,20,20,2808,2室0厅1厨1卫,低楼层 (共2层),42.42㎡,平层,41.44㎡,暂无数据,南 北,未知,简装,未知结构,暂无数据,一梯一户,暂无数据,商品房,2020-08-19,普通住宅,满五年,共有,"120.327861,36.074823",市南,中山路,青岛
美丽嘉园,2021.02.18 成交,524.0,38858.0,545.0,17,4,20,12,2113,3室2厅1厨2卫,中楼层 (共11层),134.85㎡,平层,115.85㎡,板楼,南 北,2002,其他,砖混结构,暂无数据,一梯两户,有,商品房,2021-02-01,普通住宅,满五年,非共有,"118.74228266681,32.025471087451",建邺,兴隆大街,南京
奥体新城翠杉园,2021.12.23 成交,482.0,59839.0,498.0,87,1,13,17,1799,2室1厅1厨1卫,中楼层 (共5层),80.55㎡,平层,暂无数据,板楼,南 北,2007,精装,钢混结构,暂无数据,一梯两户,无,商品房,2021-09-27,普通住宅,暂无数据,共有,"118.73257,32.025611",建邺,奥体,南京
紫金东郡,2021.03.02 成交,463.0,39122.0,472.0,225,11,20,17,5072,3室2厅1厨1卫,中楼层 (共5层),118.35㎡,平层,暂无数据,板楼,南 北,2014,精装,钢混结构,暂无数据,一梯两户,有,商品房,2020-07-21,普通住宅,暂无数据,共有,"118.90157670509,32.088297495798",玄武,仙鹤门,南京
万科明天广场,2021.02.27 成交,117.0,14751.0,118.0,273,2,15,21,3255,2室2厅1厨1卫,中楼层 (共34层),79.32㎡,平层,暂无数据,板楼,东南,2016,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-05-31,普通住宅,暂无数据,非共有,"123.465537,41.729254",浑南,二十一世纪,沈阳
锦艺四季城一期,2021.09.30 成交,138.0,15908.0,139.0,63,4,23,17,2751,3室1厅1厨1卫,低楼层 (共31层),86.31㎡,平层,暂无数据,塔楼,南,2017,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-07-29,普通住宅,暂无数据,非共有,"113.62084249556,34.860854738554",惠济区,惠济万达,郑州
水工第二家属院,2021.05.15 成交,35.0,7183.0,35.5,138,9,18,18,2922,2室1厅1厨1卫,低楼层 (共6层),48.73㎡,平层,暂无数据,暂无数据,南,1983,简装,砖混结构,集中供暖,一梯两户,无,商品房,2020-12-29,普通住宅,暂无数据,非共有,"113.62779066296,34.775899357779",中原,月季公园,郑州
林业设计院家属楼(和兴路),2021.11.05 成交,48.0,8422.0,51.0,7,0,11,1,208,2室1厅1厨1卫,中楼层 (共7层),57㎡,平层,暂无数据,板楼,南 北,未知,简装,钢混结构,暂无数据,一梯四户,无,商品房,2021-10-29,普通住宅,暂无数据,非共有,"126.621479,45.740391",南岗,西大桥商圈,哈尔滨
伟业花园,2021.08.08 成交,109.0,12894.0,120.0,3,0,2,0,59,2室1厅1厨1卫,低楼层 (共6层),84.54㎡,暂无数据,84.54㎡,板楼,南 西 北,2000,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-08-05,普通住宅,暂无数据,非共有,"120.187636,35.972141",黄岛,香江路,青岛
天山九峯,2022.01.21 成交,320.0,19982.0,320.0,66,4,23,16,2111,4室2厅1厨3卫,高楼层 (共33层),160.15㎡,平层,暂无数据,板楼,南 北,2017,毛坯,钢混结构,集中供暖,两梯两户,有,商品房,2021-11-16,普通住宅,暂无数据,共有,"114.512887,38.01171",裕华,孙村,石家庄
枫合万嘉三期,2021.07.13 成交,83.0,14572.0,84.0,792,3,13,14,2524,2室1厅1厨1卫,中楼层 (共22层),56.96㎡,暂无数据,暂无数据,板楼,南,2005,精装,钢混结构,集中供暖,两梯三户,有,商品房,2019-05-14,普通住宅,暂无数据,非共有,"123.474248,41.823848",大东,八王寺,沈阳
融创维多利亚湾,2021.08.10 成交,84.0,9620.0,88.0,39,1,2,1,283,2室1厅1厨1卫,高楼层 (共34层),86.8㎡,平层,暂无数据,板楼,南 北,未知,其他,钢混结构,集中供暖,三梯六户,有,商品房,2021-07-03,商住两用,满两年,非共有,"120.26411207402,36.023595718242",黄岛,黄岛港,青岛
嘉和花样年华四期,2022.02.19 成交,236.0,23316.0,244.0,220,4,50,24,3378,2室1厅1厨1卫,中楼层 (共31层),101.22㎡,平层,暂无数据,板楼,东南,2013,精装,钢混结构,集中供暖,一梯五户,有,商品房,2021-07-15,普通住宅,暂无数据,共有,"121.659635,38.925315",中山,三八南,大连
瑞城B区,2021.07.03 成交,245.0,19527.0,238.0,29,1,14,8,1213,3室2厅1厨2卫,低楼层 (共33层),125.47㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-06-05,普通住宅,满两年,非共有,"114.57039,38.051716",长安,谈固,石家庄
大湖山语,2021.05.03 成交,241.0,24675.0,248.0,22,1,15,10,1508,2室1厅1厨1卫,低楼层 (共33层),97.67㎡,平层,暂无数据,板楼,南 北,2015,其他,钢混结构,集中供暖,一梯两户,有,商品房,2021-04-12,普通住宅,满两年,非共有,"121.523192,38.878967",高新园区,凌水,大连
泉水N2区,2021.03.14 成交,102.0,12360.0,106.0,193,9,51,31,7367,2室1厅1厨1卫,中楼层 (共31层),82.53㎡,平层,62.37㎡,板楼,南 西,2010,精装,钢混结构,集中供暖,两梯六户,有,经济适用房,2020-09-02,普通住宅,满五年,非共有,"121.644185,39.021147",甘井子,泉水龙畔金泉,大连
汉飞城市公园二期,2021.03.15 成交,121.0,9489.0,123.0,12,1,7,2,1373,3室2厅1厨1卫,高楼层 (共6层),127㎡,平层,暂无数据,板楼,南 北,2007,精装,混合结构,自供暖,一梯两户,无,商品房,2021-03-04,普通住宅,暂无数据,非共有,"113.67970091763,34.831201428111",金水,汽配大世界,郑州
万科金地中山公园,2021.03.30 成交,110.0,29876.0,110.0,2,0,2,1,337,1室1厅1厨1卫,高楼层 (共46层),36.82㎡,暂无数据,暂无数据,塔楼,西,2018,其他,钢混结构,集中供暖,四梯三十三户,有,商品房,2021-03-28,普通住宅,暂无数据,非共有,"123.411347,41.790178",和平,马路湾,沈阳
其仕盛和祥,2021.05.25 成交,98.0,11845.0,99.0,55,4,30,2,1478,2室1厅1厨1卫,低楼层 (共11层),82.74㎡,平层,暂无数据,板楼,南 北,2012,简装,钢混结构,集中供暖,一梯两户,有,商品房,2021-04-01,普通住宅,暂无数据,非共有,"123.560898,41.781189",浑南,东湖,沈阳
高风里,2021.10.11 成交,84.0,34640.0,86.0,74,3,22,59,2951,1室1厅1厨1卫,中楼层 (共6层),24.25㎡,平层,暂无数据,板楼,南,未知,精装,混合结构,集中供暖,一梯三户,无,企业产,2021-07-30,普通住宅,暂无数据,非共有,"117.20103,39.083524",河西,天塔街,天津
世纪路中段,2021.12.18 成交,36.0,5334.0,37.8,98,2,4,1,396,2室2厅1厨1卫,低楼层 (共6层),66㎡,平层,暂无数据,板楼,南 北,1998,精装,砖木结构,集中供暖,一梯两户,无,商品房,2021-09-12,普通住宅,暂无数据,非共有,"121.98095125675,39.412343053727",普兰店,普兰店,大连
金州福佳新天地广场,2022.03.05 成交,72.0,8726.0,72.6,60,4,22,10,919,2室2厅1厨1卫,高楼层 (共31层),81.94㎡,平层,暂无数据,板楼,南,2015,毛坯,框架结构,集中供暖,两梯九户,有,商品房,2022-01-05,普通住宅,暂无数据,非共有,"121.716562,39.10188",金州,光明,大连
龙德里,2022.01.08 成交,150.0,25262.0,154.0,32,4,40,19,3038,1室1厅1厨1卫,低楼层 (共13层),59.38㎡,平层,暂无数据,塔楼,北,未知,精装,钢混结构,集中供暖,一梯九户,有,商品房,2021-12-07,普通住宅,暂无数据,非共有,"117.182375,39.127004",南开,万兴街,天津
华蓉里,2022.02.20 成交,66.0,13278.0,67.0,1,1,1,0,15,2室1厅1厨1卫,中楼层 (共5层),49.18㎡,平层,暂无数据,板楼,南,未知,其他,钢混结构,集中供暖,一梯三户,无,商品房,2022-02-20,普通住宅,暂无数据,非共有,"117.659839,39.047137",塘沽,杭州道,天津
正商瑞钻,2021.07.10 成交,109.0,8377.0,110.0,10,0,2,2,502,3室2厅1厨2卫,高楼层 (共27层),129.53㎡,平层,98.73㎡,板塔结合,南 北,2016,精装,钢混结构,自供暖,两梯三户,有,商品房,2021-06-30,普通住宅,满两年,非共有,"113.69775723208,34.617090383557",新郑市,南龙湖商圈,郑州
弘阳时代中心二期,2021.07.02 成交,33.0,13023.0,33.7,207,5,6,6,1490,1室0厅1厨1卫,低楼层 (共33层),25.34㎡,平层,暂无数据,板塔结合,北,2007,其他,钢混结构,暂无数据,六梯三十七户,有,商品房,2020-12-08,酒店式公寓,暂无数据,非共有,"118.72697504898,32.145072205736",浦口,桥北,南京
明泽街（三八广场）,2021.03.21 成交,70.0,11936.0,71.0,160,3,11,56,9871,2室1厅1厨1卫,高楼层 (共7层),58.23㎡,平层,暂无数据,板楼,北 南,1992,简装,混合结构,集中供暖,一梯两户,无,商品房,2020-10-13,普通住宅,满五年,非共有,"121.659369,38.927512",中山,三八北,大连
湾里南小区,2021.04.08 成交,93.0,10166.0,95.0,176,4,45,18,3368,2室1厅1厨1卫,低楼层 (共6层),91.49㎡,平层,暂无数据,板楼,南 北,2003,精装,钢混结构,集中供暖,一梯两户,无,商品房,2020-10-14,普通住宅,满五年,非共有,"121.859162,39.072332",开发区,金湾新城,大连
卓越蔚蓝群岛,2021.03.14 成交,37.0,9318.0,37.0,696,8,24,10,2607,1室1厅1厨1卫,中楼层 (共10层),39.39㎡,平层,暂无数据,板塔结合,北,2011,简装,钢混结构,集中供暖,两梯二十二户,有,商品房,2019-04-19,普通住宅,满五年,非共有,"120.34459222099,36.265214773396",城阳,女姑,青岛
万科樱花园,2021.03.06 成交,110.0,13860.0,115.0,39,3,14,5,1515,2室2厅1厨1卫,高楼层 (共33层),79.37㎡,平层,60.88㎡,板楼,南,2018,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-01-27,普通住宅,满两年,共有,"121.409128,38.848908",旅顺口,龙王塘,大连
大地伊丽雅特湾,2021.08.30 成交,124.0,25255.0,122.0,116,4,7,9,2191,1室1厅1厨1卫,中楼层 (共10层),49.1㎡,平层,暂无数据,板楼,西南,2010,精装,钢混结构,暂无数据,五梯二十七户,有,商品房,2021-05-07,普通住宅,暂无数据,共有,"118.81929307097,32.120862724422",栖霞,晓庄,南京
耀江五月花苑,2022.02.13 成交,90.0,10113.0,98.0,645,4,8,7,3082,2室1厅1厨1卫,低楼层 (共6层),89㎡,平层,暂无数据,塔楼,南 北,2006,精装,砖混结构,暂无数据,一梯两户,无,商品房,2020-05-10,普通住宅,暂无数据,非共有,"125.340447,43.930728",宽城区,长新街,长春
万科金域蓝湾,2021.03.14 成交,448.0,39368.0,455.0,8,0,2,3,902,3室2厅1厨1卫,低楼层 (共33层),113.8㎡,平层,暂无数据,板楼,南 北,2013,其他,钢混结构,暂无数据,两梯四户,有,商品房,2021-03-07,普通住宅,满两年,共有,"118.839623,31.927047",江宁,九龙湖,南京
重华西里,2021.11.13 成交,288.0,33709.0,290.0,154,1,7,8,1664,2室1厅1厨1卫,低楼层 (共6层),85.29㎡,暂无数据,暂无数据,板楼,西 东,未知,简装,混合结构,集中供暖,一梯三户,无,私产,2021-06-13,普通住宅,暂无数据,非共有,"117.233361,39.103616",河西,挂甲寺,天津
龙湖景瑞·寰海府,2021.12.31 成交,26.0,6117.0,25.8,354,17,21,1,945,1室0厅1厨1卫,中楼层 (共15层),41.69㎡,平层,暂无数据,板楼,北,未知,毛坯,钢混结构,暂无数据,四梯十九户,有,商品房,2021-01-12,商住两用,暂无数据,非共有,"121.925708,29.772696",北仑区,春晓,宁波
融创唐轩北廷,2021.12.22 成交,54.0,7105.0,54.9,8,1,7,6,550,2室1厅1厨1卫,低楼层 (共18层),75.3㎡,平层,暂无数据,板楼,南,2015,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-12-15,普通住宅,暂无数据,非共有,"123.443438,41.936998",沈北新区,道义,沈阳
春江新城韩府坊,2021.04.18 成交,255.0,22109.0,278.0,49,0,2,5,678,3室1厅1厨1卫,高楼层 (共10层),115.34㎡,暂无数据,暂无数据,板楼,南,2005,其他,砖混结构,暂无数据,一梯三户,有,商品房,2021-03-01,普通住宅,满两年,共有,"118.75399876231,31.969589757268",雨花台,铁心桥,南京
中山西路1162弄,2021.09.20 成交,228.0,30523.0,235.0,235,5,4,2,956,2室1厅1厨1卫,中楼层 (共6层),74.7㎡,平层,65㎡,暂无数据,南,未知,其他,混合结构,暂无数据,一梯四户,暂无数据,商品房,2021-01-29,普通住宅,满五年,非共有,"121.52201051027,29.886366498255",海曙区,望春,宁波
龙之梦畅园,2021.01.11 成交,77.0,8669.0,85.0,72,5,3,3,1562,2室1厅1厨1卫,中楼层 (共42层),88.83㎡,平层,68.88㎡,板楼,南 北,2012,简装,钢混结构,集中供暖,三梯六户,有,商品房,2020-11-01,普通住宅,暂无数据,共有,"123.490714,41.806023",大东,东中街,沈阳
升龙又一城1号院,2021.04.14 成交,108.0,12524.0,113.0,16,0,7,2,641,2室1厅1厨1卫,中楼层 (共33层),86.24㎡,平层,暂无数据,板塔结合,南,2014,其他,钢混结构,集中供暖,两梯六户,有,商品房,2021-03-30,普通住宅,暂无数据,非共有,"113.550679,34.810289",高新,梧桐,郑州
金山名苑,2021.03.15 成交,96.0,10211.0,105.0,230,0,7,3,2252,2室1厅1厨1卫,中楼层 (共5层),94.02㎡,平层,暂无数据,板楼,南 北,2009,精装,框架结构,集中供暖,一梯两户,有,商品房,2020-07-28,普通住宅,暂无数据,共有,"121.71150192941,39.095215447123",金州,南棉,大连
远创樾府,2021.05.04 成交,96.0,11236.0,97.0,10,0,2,0,348,2室2厅1厨1卫,中楼层 (共18层),85㎡,平层,暂无数据,板楼,南 北,2011,精装,钢混结构,暂无数据,一梯两户,无,商品房,2021-04-25,普通住宅,暂无数据,非共有,"125.226422,43.841008",汽车产业开发区,长沈路,长春
话园,2021.08.22 成交,117.0,30772.0,120.0,359,3,28,28,2717,1室1厅1厨1卫,高楼层 (共6层),37.99㎡,平层,暂无数据,板楼,南,1994,简装,混合结构,暂无数据,一梯四户,无,房改房,2020-08-29,普通住宅,满五年,非共有,"118.763065,32.027568",建邺,南苑,南京
阳光城8号院,2021.07.17 成交,145.0,16327.0,145.0,34,0,2,29,2264,3室1厅1厨1卫,高楼层 (共32层),88.81㎡,平层,67.17㎡,板楼,南,2017,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-06-14,普通住宅,满两年,共有,"113.721065,34.719953",管城回族区,管南区域,郑州
六合社区,2021.06.22 成交,72.0,17143.0,73.0,530,2,24,9,2772,2室1厅1厨1卫,中楼层 (共7层),42㎡,平层,暂无数据,板楼,西,1998,简装,混合结构,集中供暖,五梯四户,有,商品房,2020-01-10,普通住宅,暂无数据,非共有,"123.457721,41.7896",沈河,五爱,沈阳
国运壹号,2021.03.13 成交,228.0,28799.0,230.0,200,2,11,19,4414,2室1厅1厨1卫,中楼层 (共31层),79.17㎡,平层,暂无数据,塔楼,南,2016,精装,钢混结构,集中供暖,两梯三户,有,商品房,2020-08-25,普通住宅,满两年,共有,"121.604635,38.925406",沙河口,丽景,大连
万科魅力之城,2021.03.08 成交,119.0,15706.0,119.8,36,1,9,2,890,2室1厅1厨1卫,中楼层 (共17层),75.77㎡,平层,暂无数据,板楼,南,2011,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-02-01,普通住宅,满两年,非共有,"121.523781,38.998533",甘井子,魅力之城,大连
中交阳光屿岸,2021.08.18 成交,104.0,11561.0,107.0,141,4,8,2,1269,2室1厅1厨1卫,中楼层 (共13层),89.96㎡,平层,69.14㎡,板楼,南,未知,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-03-31,普通住宅,满两年,非共有,"120.4538585659,36.286350526855",城阳,夏庄,青岛
莲花新城南苑,2021.02.28 成交,180.0,25825.0,185.0,49,0,2,2,572,2室1厅1厨1卫,中楼层 (共34层),69.7㎡,平层,暂无数据,板塔结合,南 北,2012,简装,钢混结构,暂无数据,两梯四户,有,商品房,2021-01-10,普通住宅,暂无数据,非共有,"118.72016439775,31.967447138548",建邺,油坊桥,南京
阅山公馆,2021.05.18 成交,208.0,14695.0,221.0,21,1,11,1,849,3室2厅1厨2卫,高楼层 (共27层),141.55㎡,平层,暂无数据,板楼,南,2016,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-04-28,普通住宅,满五年,非共有,"113.756343,34.714553",经开区,第三大街,郑州
融创城融文园,2021.12.14 成交,171.0,20658.0,175.0,109,6,68,30,2516,2室2厅1厨1卫,中楼层 (共13层),82.78㎡,平层,暂无数据,板塔结合,南,未知,精装,砖混结构,集中供暖,两梯四户,有,商品房,2021-08-27,普通住宅,暂无数据,非共有,"117.318192,39.118509",东丽,万新街,天津
同泽园(武清区),2022.02.25 成交,102.0,13182.0,105.0,1,0,1,0,16,2室1厅1厨1卫,中楼层 (共16层),77.38㎡,暂无数据,暂无数据,板塔结合,南,未知,其他,钢混结构,集中供暖,一梯四户,无,商品房,2022-02-25,普通住宅,暂无数据,非共有,"117.066871,39.387293",武清,杨村,天津
桂林小区,2021.06.11 成交,30.0,7519.0,30.0,208,2,26,14,3549,2室1厅1厨1卫,中楼层 (共8层),39.5㎡,平层,暂无数据,板楼,南,2006,简装,砖混结构,集中供暖,一梯四户,无,商品房,2020-11-16,普通住宅,暂无数据,共有,"121.735691,39.110975",金州,古城汇金,大连
新加坡花园,2021.06.19 成交,51.0,10900.0,52.9,15,1,8,1,450,2室1厅1厨1卫,低楼层 (共33层),46.68㎡,平层,暂无数据,板塔结合,西北,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-06-04,普通住宅,暂无数据,共有,"123.33188706437,41.756420052229",于洪,于洪新城,沈阳
百家湖国际花园,2021.08.08 成交,339.0,26647.0,348.0,136,2,49,29,4168,3室2厅1厨1卫,中楼层 (共28层),127.22㎡,平层,106.75㎡,塔楼,东南,2006,精装,钢混结构,暂无数据,三梯八户,有,商品房,2021-03-26,普通住宅,满两年,非共有,"118.81475525626,31.94467423824",江宁,百家湖,南京
金安街,2021.12.08 成交,77.0,25865.0,80.0,228,6,12,2,870,1室1厅1厨1卫,高楼层 (共4层),29.77㎡,平层,暂无数据,板楼,南 北,1990,简装,砖混结构,集中供暖,一梯七户,无,商品房,2021-04-25,普通住宅,满五年,非共有,"121.604937,38.976519",甘井子,金三角,大连
万和郦景,2021.01.02 成交,116.0,11998.0,117.0,79,2,14,3,1456,2室1厅1厨1卫,低楼层 (共33层),96.69㎡,平层,暂无数据,板楼,南 北,2009,精装,钢混结构,集中供暖,一梯五户,有,商品房,2020-10-15,普通住宅,暂无数据,非共有,"123.382783,41.805449",铁西,铁西广场,沈阳
东方丽都,2022.01.10 成交,251.0,29261.0,253.9,194,8,15,20,2170,2室2厅1厨1卫,低楼层 (共26层),85.78㎡,平层,暂无数据,板楼,南,2016,精装,钢混结构,暂无数据,两梯八户,有,商品房,2021-07-01,普通住宅,暂无数据,非共有,"121.611292,29.841553",鄞州区,潘火,宁波
东方城,2021.03.07 成交,120.0,12916.0,123.0,17,1,2,1,983,2室2厅1厨2卫,中楼层 (共6层),92.91㎡,平层,暂无数据,板楼,南 北,2004,其他,砖混结构,集中供暖,一梯两户,无,动迁安置房,2021-02-18,普通住宅,满两年,非共有,"114.59923414532,38.022386088862",开发区,天山海世界,石家庄
万科城市之光,2021.08.03 成交,150.0,14219.0,154.0,75,1,35,5,1034,3室2厅1厨1卫,低楼层 (共18层),105.5㎡,平层,暂无数据,板楼,南 北,2017,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-05-21,普通住宅,暂无数据,非共有,"125.223181,43.885015",绿园区,西部新城开发区,长春
浮山后六小区,2022.03.05 成交,221.0,31918.0,228.0,193,0,5,3,504,2室1厅1厨1卫,低楼层 (共7层),69.24㎡,平层,60.49㎡,板楼,南 北,2000,精装,混合结构,集中供暖,一梯两户,无,商品房,2021-08-25,普通住宅,满五年,非共有,"120.429424,36.103711",市北,同安路,青岛
君利花园,2021.09.05 成交,92.0,9742.0,92.0,100,8,73,12,2716,2室1厅1厨1卫,高楼层 (共26层),94.44㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-05-28,普通住宅,满五年,非共有,"117.090323,39.321932",武清,下朱庄,天津
百合IT家园,2021.08.06 成交,79.0,13028.0,82.0,83,5,26,16,1141,1室1厅1厨1卫,中楼层 (共11层),60.64㎡,平层,暂无数据,板楼,东,2008,精装,钢混结构,集中供暖,一梯六户,有,商品房,2021-05-16,普通住宅,满五年,非共有,"121.50505,38.893498",高新园区,凌水,大连
保利堂悦,2021.09.25 成交,97.0,9748.0,99.0,158,7,19,15,1970,3室2厅1厨1卫,低楼层 (共13层),99㎡,平层,暂无数据,板塔结合,南 北,2019,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-04-20,普通住宅,暂无数据,非共有,"125.460096,43.843971",净月区,净月区,长春
碧溪尊苑,2021.07.19 成交,146.0,14564.0,150.0,37,3,6,5,1104,2室2厅1厨1卫,高楼层 (共33层),100.25㎡,平层,暂无数据,板楼,南 北,2011,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-06-13,普通住宅,满两年,非共有,"114.582026,38.016179",裕华,位同,石家庄
万科金色城品,2021.11.21 成交,243.0,26956.0,251.0,78,1,38,48,3387,3室2厅1厨1卫,中楼层 (共9层),90.15㎡,平层,74.94㎡,板楼,北 南,2011,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-09-05,普通住宅,满两年,非共有,"120.38977014239,36.125902557625",市北,北岭,青岛
安泰金苑,2021.04.23 成交,100.0,11112.0,105.0,5,2,7,0,279,2室1厅1厨1卫,中楼层 (共7层),90㎡,平层,暂无数据,板楼,南 北,2007,其他,混合结构,自供暖,一梯两户,无,商品房,2021-04-19,普通住宅,暂无数据,非共有,"113.661018,34.837225",金水,索凌路北段,郑州
融创城,2021.06.11 成交,67.0,8590.0,70.0,38,5,7,0,590,2室1厅1厨1卫,高楼层 (共6层),78㎡,平层,暂无数据,板楼,南 北,2018,毛坯,混合结构,集中供暖,一梯两户,暂无数据,商品房,2021-05-04,普通住宅,暂无数据,非共有,"123.234666,41.731289",铁西,经济技术开发区,沈阳
兴盛里(大港区),2022.02.23 成交,52.0,7952.0,53.0,122,4,3,1,893,2室1厅1厨1卫,高楼层 (共6层),65.4㎡,平层,暂无数据,板塔结合,南 北,未知,精装,砖混结构,集中供暖,一梯三户,无,商品房,2021-10-25,普通住宅,满两年,非共有,"117.477016,38.849573",滨海新区,大港,天津
浮山后二小区,2021.07.19 成交,275.0,29570.0,280.0,477,4,10,76,7004,3室1厅1厨1卫,低楼层 (共7层),93㎡,平层,暂无数据,板楼,南 北,1999,其他,混合结构,集中供暖,一梯两户,无,商品房,2020-03-30,普通住宅,暂无数据,非共有,"120.42434800178,36.113579208066",市北,浮山后,青岛
五二三厂,2021.05.09 成交,32.0,10642.0,33.0,39,1,11,6,1612,1室0厅1厨1卫,低楼层 (共5层),29.6㎡,平层,暂无数据,板楼,西,1990,简装,混合结构,集中供暖,一梯十三户,无,商品房,2021-03-31,普通住宅,暂无数据,共有,"121.66142,38.99364",甘井子,甘井子,大连
红星海四期城市别馆二号,2021.11.13 成交,116.0,13420.0,120.0,269,2,12,5,1897,2室1厅1厨1卫,低楼层 (共32层),86.29㎡,平层,暂无数据,板楼,南,2012,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-02-18,普通住宅,满两年,共有,"121.806448,39.028721",开发区,红星海,大连
和苑家园绵和园,2021.09.29 成交,174.0,17569.0,182.0,16,3,11,11,1180,3室2厅1厨1卫,中楼层 (共25层),99.04㎡,平层,暂无数据,板塔结合,南 北,未知,其他,钢混结构,集中供暖,两梯五户,有,商品房,2021-09-13,普通住宅,满两年,非共有,"117.119236,39.164588",红桥,西营门,天津
正泰园B区,2021.04.01 成交,88.0,12013.0,88.5,106,2,60,10,3054,2室1厅1厨1卫,中楼层 (共33层),72.84㎡,平层,暂无数据,板楼,南,2012,简装,钢混结构,集中供暖,两梯六户,有,商品房,2020-12-17,普通住宅,暂无数据,非共有,"121.76289013937,39.051479369635",开发区,红梅翠竹,大连
欧尚广场,2021.01.18 成交,112.0,15924.0,116.8,131,6,53,36,3408,2室1厅1厨1卫,中楼层 (共27层),70.15㎡,平层,暂无数据,板楼,南,2015,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-09-09,普通住宅,满两年,非共有,"121.636507,39.014782",甘井子,泉水龙畔金泉,大连
华润海中国六期,2021.01.19 成交,158.0,14770.0,159.0,134,1,25,14,2676,3室2厅1厨1卫,高楼层 (共33层),106.64㎡,平层,暂无数据,板楼,南 北,2014,精装,钢混结构,集中供暖,两梯两户,有,商品房,2020-09-08,普通住宅,满两年,非共有,"121.76801,39.04115",开发区,华润海中国,大连
东城宜家,2021.02.17 成交,41.0,9043.0,42.8,204,4,35,5,2051,1室1厅1厨1卫,高楼层 (共18层),44.79㎡,平层,35.05㎡,板楼,南,2012,精装,钢混结构,暂无数据,一梯三户,无,商品房,2020-07-29,普通住宅,满两年,共有,"125.401224,43.896469",二道区,亚泰,长春
