小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
星海造船楼,2021.12.15 成交,77.0,12105.0,83.0,99,2,3,4,1102,2室1厅1厨1卫,高楼层 (共7层),62.95㎡,平层,62.95㎡,板楼,南,1998,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-09-08,普通住宅,满五年,非共有,"121.592899,38.907489",沙河口,和平广场,大连
中海康城橙郡,2021.02.28 成交,125.0,14589.0,125.0,1,0,1,0,262,2室1厅1厨1卫,高楼层 (共7层),85.34㎡,暂无数据,暂无数据,板楼,南 北,2017,其他,钢混结构,集中供暖,一梯两户,有,商品房,2021-02-27,普通住宅,暂无数据,共有,"123.46898500912,41.706742257508",浑南,新市府,沈阳
万科美景龙堂,2021.10.13 成交,222.0,17583.0,228.0,43,2,12,32,3190,3室2厅1厨2卫,高楼层 (共33层),125.98㎡,平层,暂无数据,板塔结合,南,2015,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-09-01,普通住宅,满五年,非共有,"113.726358,34.728368",管城回族区,世纪欢乐园,郑州
601所家属楼,2021.05.19 成交,47.0,11141.0,48.0,57,0,4,3,701,2室1厅1厨1卫,高楼层 (共4层),42.19㎡,平层,暂无数据,板楼,南 北,2009,简装,砖混结构,集中供暖,一梯三户,无,商品房,2021-03-24,普通住宅,暂无数据,非共有,"123.38581590757,41.855975605916",皇姑,塔湾,沈阳
会泽园,2021.12.26 成交,225.0,22572.0,235.0,101,5,32,45,3511,2室1厅1厨1卫,中楼层 (共6层),99.55㎡,错层,暂无数据,板楼,南 北,未知,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-09-17,普通住宅,满五年,非共有,"117.148251,39.125955",南开,嘉陵道街,天津
丽湾海景,2021.03.10 成交,84.0,11833.0,86.0,187,4,32,22,7059,2室1厅1厨1卫,中楼层 (共18层),70.99㎡,平层,暂无数据,板楼,南 北 西,2013,简装,钢混结构,集中供暖,一梯四户,有,商品房,2020-09-04,普通住宅,满两年,非共有,"121.722287,39.034342",甘井子,大连湾,大连
荣华里(大港区),2021.10.29 成交,49.0,6828.0,51.0,336,6,12,0,953,2室1厅1厨1卫,中楼层 (共6层),71.77㎡,平层,暂无数据,板楼,南 北,未知,其他,混合结构,集中供暖,一梯两户,有,私产,2020-11-28,普通住宅,满两年,非共有,"117.451329,38.837458",滨海新区,大港,天津
瀚唐,2021.08.08 成交,179.0,12915.0,175.0,76,2,47,19,4785,3室2厅1厨2卫,低楼层 (共33层),138.6㎡,平层,暂无数据,板楼,南,2018,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-05-24,普通住宅,满两年,共有,"114.549556,38.099897",长安,古城村,石家庄
34中胜利路,2021.04.05 成交,155.0,27094.0,157.0,1,0,1,0,276,2室1厅1厨1卫,中楼层 (共14层),57.21㎡,平层,暂无数据,板楼,南,1990,其他,钢混结构,集中供暖,两梯五户,有,商品房,2021-04-05,普通住宅,暂无数据,非共有,"121.623586,38.911682",西岗,唐山街,大连
五和苑,2021.01.29 成交,220.0,31447.0,226.0,32,2,27,8,1899,2室2厅1厨1卫,低楼层 (共24层),69.96㎡,平层,暂无数据,板楼,南,2012,其他,钢混结构,暂无数据,两梯四户,有,商品房,2020-12-29,普通住宅,满五年,非共有,"121.625975,29.900732",鄞州区,高新区,宁波
帝邦帝城,2022.01.06 成交,46.0,9985.0,51.0,198,2,1,2,444,1室1厅1厨1卫,高楼层 (共32层),46.07㎡,平层,暂无数据,板塔结合,西,2013,其他,钢混结构,集中供暖,两梯六户,有,商品房,2021-06-23,普通住宅,暂无数据,非共有,"120.069967,35.898666",黄岛,胶南六中,青岛
国际名邸,2021.02.02 成交,87.0,12622.0,90.0,222,4,13,43,5527,1室1厅1厨1卫,中楼层 (共27层),68.93㎡,平层,暂无数据,板楼,南,2006,简装,钢混结构,集中供暖,两梯三户,有,商品房,2020-06-26,普通住宅,暂无数据,非共有,"114.568167,38.041791",裕华,裕东,石家庄
中海雍城世家二期,2021.03.16 成交,493.0,35986.0,498.0,125,2,30,39,7187,3室2厅1厨2卫,中楼层 (共10层),137㎡,平层,暂无数据,板塔结合,南,未知,其他,钢混结构,暂无数据,两梯三户,有,商品房,2020-11-12,普通住宅,暂无数据,非共有,"121.561621,29.808835",鄞州区,南部商务区,宁波
清江花苑嘉和园,2021.01.30 成交,650.0,48335.0,660.0,449,3,17,29,5962,3室2厅1厨2卫,低楼层 (共19层),134.48㎡,平层,暂无数据,塔楼,东南,2004,简装,钢混结构,暂无数据,两梯四户,有,商品房,2019-11-08,普通住宅,暂无数据,共有,"118.75089501618,32.072231165139",鼓楼,定淮门大街,南京
鑫丰雍景豪城,2021.03.01 成交,104.0,14330.0,106.5,259,3,39,21,3823,2室2厅1厨1卫,中楼层 (共27层),72.58㎡,平层,72.58㎡,板楼,南 北,2012,精装,钢混结构,集中供暖,一梯三户,有,商品房,2020-06-15,普通住宅,满五年,共有,"123.386171,41.81813",铁西,北一路,沈阳
天地湾晴苑,2021.12.25 成交,360.0,18644.0,365.0,171,6,9,4,1358,4室2厅1厨3卫,高楼层 (共6层),193.1㎡,暂无数据,158.19㎡,板塔结合,南 北,2013,毛坯,钢混结构,集中供暖,两梯两户,有,商品房,2021-07-08,普通住宅,满五年,非共有,"113.682514,34.867602",惠济区,北大学城,郑州
国际城名苑,2021.05.02 成交,315.0,31742.0,325.0,34,0,26,18,2831,2室2厅1厨2卫,高楼层 (共17层),99.24㎡,平层,79.17㎡,板楼,东 南,2008,精装,钢混结构,集中供暖,三梯八户,有,商品房,2021-03-30,普通住宅,满五年,非共有,"120.397979,36.091338",市南,田家花园,青岛
天元吉第城,2021.03.09 成交,156.0,26175.0,157.0,13,2,2,1,499,2室1厅1厨1卫,中楼层 (共6层),59.32㎡,平层,50.03㎡,板楼,南 北,2006,其他,砖混结构,暂无数据,一梯两户,无,商品房,2021-02-25,普通住宅,满五年,共有,"118.87897403643,31.953284597307",江宁,东山镇,南京
明东社区,2021.08.01 成交,197.0,33396.0,202.0,77,4,33,16,2058,2室1厅1厨1卫,中楼层 (共8层),58.75㎡,平层,暂无数据,板楼,南,未知,精装,砖混结构,暂无数据,一梯两户,无,商品房,2021-05-16,普通住宅,满五年,非共有,"121.58999,29.88448",鄞州区,明楼,宁波
苏宁千秋情缘花园,2021.03.17 成交,858.0,51969.0,860.0,6,3,1,1,519,4室2厅1厨2卫,中楼层 (共18层),165.1㎡,暂无数据,暂无数据,板楼,南,2005,简装,钢混结构,暂无数据,两梯两户,有,商品房,2021-03-12,普通住宅,暂无数据,非共有,"118.750011,32.053909",鼓楼,龙江,南京
明发滨江新城大三期,2022.01.22 成交,310.0,21530.0,330.0,55,1,6,2,373,4室2厅1厨2卫,高楼层 (共27层),143.99㎡,平层,暂无数据,塔楼,南 北,2008,其他,钢混结构,暂无数据,两梯五户,有,商品房,2021-11-28,普通住宅,暂无数据,非共有,"118.752566,32.141037",浦口,桥北,南京
北岸尚城,2022.02.15 成交,127.0,12600.0,134.0,215,6,10,2,1769,2室1厅1厨1卫,中楼层 (共24层),100.8㎡,平层,暂无数据,板楼,南 北,未知,其他,钢混结构,集中供暖,两梯三户,有,商品房,2021-07-16,普通住宅,满五年,非共有,"117.017292,39.390601",武清,体育中心,天津
民生尚都和园,2021.03.08 成交,58.0,7784.0,60.0,18,2,2,3,253,2室1厅1厨1卫,中楼层 (共28层),74㎡,平层,暂无数据,板楼,东 南,2005,毛坯,砖混结构,暂无数据,两梯四户,有,商品房,2021-02-18,普通住宅,暂无数据,非共有,"126.523724,45.728284",道里,群力新区,哈尔滨
崇安里,2022.03.05 成交,125.0,29895.0,128.0,235,7,37,16,3133,1室1厅1厨1卫,中楼层 (共6层),41.68㎡,平层,暂无数据,板楼,东 南 西,未知,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-07-14,普通住宅,满五年,非共有,"117.65491644699,39.029468528559",塘沽,新村街,天津
伊湾尊府,2021.03.13 成交,95.0,9014.0,97.0,146,4,41,7,2265,2室2厅1厨1卫,高楼层 (共22层),105.4㎡,平层,105.4㎡,板楼,北 南,2010,其他,钢混结构,集中供暖,两梯四户,有,商品房,2020-10-19,普通住宅,暂无数据,非共有,"123.49526,41.746784",浑南,长青,沈阳
尚乘源,2021.03.24 成交,72.0,12930.0,74.0,360,8,25,16,4520,1室1厅1厨1卫,中楼层 (共22层),55.3㎡,平层,暂无数据,板楼,南,2008,简装,钢混结构,集中供暖,两梯六户,有,商品房,2020-03-29,普通住宅,满两年,非共有,"114.52082054221,38.077384547344",长安,沿东,石家庄
三好花园,2021.09.27 成交,37.0,6553.0,38.0,1,0,1,0,16,2室1厅1厨1卫,高楼层 (共6层),56.47㎡,平层,暂无数据,板楼,南 北,2003,其他,钢混结构,集中供暖,一梯三户,无,商品房,2021-09-27,普通住宅,满五年,共有,"123.43148169715,41.768807569753",和平,南湖,沈阳
今都小区,2021.02.14 成交,99.0,15019.0,100.0,9,1,2,6,950,2室1厅1厨1卫,高楼层 (共9层),65.92㎡,平层,暂无数据,板楼,南,2008,其他,钢混结构,集中供暖,一梯三户,有,商品房,2021-02-05,普通住宅,暂无数据,非共有,"121.615001,38.985904",甘井子,华东,大连
翠湖苑,2022.02.17 成交,106.0,9445.0,108.0,197,14,37,28,3062,3室2厅1厨1卫,高楼层 (共33层),112.23㎡,平层,暂无数据,板楼,南 北,2014,精装,框架结构,暂无数据,两梯四户,有,商品房,2021-08-05,普通住宅,满两年,非共有,"121.23173846964,30.338314144629",杭州湾新区,杭州湾新区,宁波
光荣楼,2022.03.04 成交,115.0,19170.0,115.0,1,0,1,0,15,2室1厅1厨1卫,低楼层 (共6层),59.99㎡,暂无数据,暂无数据,板楼,南,未知,其他,混合结构,集中供暖,一梯三户,无,商品房,2022-03-04,普通住宅,暂无数据,非共有,"117.17676,39.182889",红桥,丁字沽街,天津
东柳坊,2021.02.26 成交,134.0,31368.0,138.0,142,3,2,4,1637,1室2厅1厨1卫,中楼层 (共7层),42.56㎡,平层,暂无数据,板楼,南,2000,简装,钢混结构,暂无数据,一梯四户,无,商品房,2020-10-07,普通住宅,满五年,非共有,"121.590031,29.862246",鄞州区,东柳,宁波
富丽湾花园,2021.12.28 成交,84.0,12469.0,84.0,54,9,5,7,651,1室2厅1厨1卫,低楼层 (共16层),67.37㎡,平层,51.98㎡,板楼,南,未知,精装,钢混结构,集中供暖,两梯六户,有,商品房,2021-11-04,普通住宅,满五年,非共有,"117.082805,39.329705",武清,下朱庄,天津
河南省农业厅家属院,2021.08.26 成交,70.0,11885.0,70.0,173,3,13,28,3067,2室1厅1厨1卫,中楼层 (共5层),58.9㎡,平层,52.13㎡,板楼,南 北,1988,简装,砖混结构,集中供暖,一梯两户,无,商品房,2021-03-06,普通住宅,暂无数据,非共有,"113.663783,34.79547",金水区,轻工业学院,郑州
依云北郡C区,2021.06.27 成交,116.0,11106.0,117.0,676,3,13,7,3657,2室2厅1厨1卫,低楼层 (共11层),104㎡,平层,暂无数据,板楼,南 北,2009,精装,砖混结构,集中供暖,一梯两户,有,商品房,2019-08-22,普通住宅,暂无数据,共有,"123.395208,41.870898",于洪,西三台子,沈阳
天福苑小区,2021.04.06 成交,305.0,24016.0,315.0,31,0,9,4,1578,3室2厅1厨2卫,高楼层 (共7层),127㎡,平层,暂无数据,板楼,南 北,1999,精装,混合结构,集中供暖,一梯两户,无,商品房,2021-03-07,普通住宅,暂无数据,非共有,"113.673981,34.800908",金水,科技市场,郑州
亚圣花园,2021.02.21 成交,107.0,11748.0,107.0,75,2,3,2,965,2室1厅1厨1卫,中楼层 (共6层),90.66㎡,平层,暂无数据,暂无数据,南 北,未知,精装,混合结构,暂无数据,一梯两户,暂无数据,商品房,2020-12-09,普通住宅,暂无数据,非共有,"120.02029473465,35.874745747439",黄岛,胶南,青岛
利合里,2022.02.20 成交,226.0,32573.0,238.0,316,15,37,59,7787,2室1厅1厨1卫,低楼层 (共7层),69.23㎡,平层,暂无数据,板楼,东,未知,精装,钢混结构,集中供暖,一梯五户,无,商品房,2021-04-11,普通住宅,满五年,非共有,"117.226896,39.113013",河西,下瓦房,天津
九曲小区三期,2022.02.16 成交,260.0,27722.0,268.9,51,6,0,0,23,2室2厅1厨1卫,中楼层 (共11层),93.79㎡,暂无数据,暂无数据,暂无数据,南,2021,毛坯,未知结构,暂无数据,一梯两户,暂无数据,商品房,2021-12-28,普通住宅,暂无数据,非共有,"121.532556,29.802425",鄞州区,首南,宁波
泡崖康顺园,2021.05.09 成交,103.0,14316.0,104.0,57,2,57,9,2790,2室1厅1厨1卫,中楼层 (共11层),71.6㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,集中供暖,一梯三户,有,经济适用房,2021-03-14,普通住宅,满两年,非共有,"121.55162559893,38.992395269114",甘井子,泡崖八区,大连
金湾山城,2022.02.20 成交,55.0,10443.0,56.0,108,1,3,9,1126,1室1厅1厨1卫,高楼层 (共18层),52.19㎡,平层,暂无数据,板楼,南,2012,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-11-05,普通住宅,满两年,非共有,"121.859729,39.087154",开发区,金湾新城,大连
瑞海澜山,2021.12.17 成交,156.0,12253.0,159.0,55,2,7,8,1054,3室2厅1厨2卫,低楼层 (共27层),127.32㎡,平层,98.29㎡,板楼,南 北,2018,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-10-24,普通住宅,满两年,非共有,"120.128536,35.932731",黄岛,东方影都,青岛
生辉第一城,2022.01.22 成交,59.0,12516.0,61.9,333,7,29,13,1887,2室1厅1厨2卫,低楼层 (共18层),47.14㎡,跃层,暂无数据,板楼,南,2007,精装,框架结构,集中供暖,两梯七户,有,商品房,2021-02-24,普通住宅,满五年,非共有,"121.74782,39.058569",金州,城润,大连
招商依云郡,2021.04.23 成交,128.0,18069.0,132.0,99,3,27,44,7016,2室1厅1厨1卫,低楼层 (共11层),70.84㎡,平层,暂无数据,板楼,南,2017,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-01-14,普通住宅,满两年,非共有,"118.853149,31.782229",江宁,禄口,南京
华润橡树湾二期,2021.05.09 成交,154.0,11881.0,159.0,301,4,28,25,4453,3室2厅1厨2卫,中楼层 (共31层),129.46㎡,平层,暂无数据,板楼,南 北,2013,精装,钢混结构,集中供暖,一梯两户,有,商品房,2020-07-13,普通住宅,满五年,非共有,"123.369084,41.863755",于洪,丁香湖,沈阳
海信千亩园,2021.04.21 成交,242.0,13110.0,242.5,240,14,18,9,3257,4室2厅1厨3卫,低楼层 (共3层),184.6㎡,跃层,暂无数据,板楼,南,2017,毛坯,钢混结构,自供暖,一梯四户,无,商品房,2020-08-24,普通住宅,满两年,非共有,"120.644574,36.451067",即墨,即墨和平,青岛
红星海一期城市别馆,2022.02.18 成交,74.0,12448.0,76.0,12,1,6,1,190,1室0厅1厨1卫,中楼层 (共32层),59.29㎡,平层,暂无数据,板楼,南,2012,精装,钢混结构,集中供暖,三梯八户,有,商品房,2022-02-07,普通住宅,暂无数据,非共有,"121.805236,39.027694",开发区,红星海,大连
咏柳苑(杨柳郡二期）,2021.05.27 成交,343.0,32726.0,347.0,65,12,8,4,1809,3室2厅1厨1卫,低楼层 (共30层),104.81㎡,平层,暂无数据,板楼,南,2016,精装,钢混结构,暂无数据,一梯两户,暂无数据,商品房,2021-03-24,普通住宅,暂无数据,非共有,"121.6692481821,29.852815366467",鄞州区,邱隘,宁波
首创溪堤郡颂园,2021.12.18 成交,129.0,14828.0,130.0,123,2,4,5,243,2室1厅1厨1卫,高楼层 (共9层),87㎡,暂无数据,暂无数据,板楼,南,未知,其他,钢混结构,集中供暖,一梯两户,有,商品房,2021-08-18,普通住宅,满五年,非共有,"117.434581,39.170309",东丽,华明镇,天津
果岭湾,2022.02.27 成交,81.0,9102.0,85.8,289,7,21,14,2331,2室2厅1厨1卫,中楼层 (共11层),89㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-05-15,普通住宅,暂无数据,非共有,"114.36635,38.070054",鹿泉,鹿泉市,石家庄
景瑞红翎台,2021.03.16 成交,268.0,31272.0,284.0,26,2,6,14,809,3室1厅1厨1卫,高楼层 (共23层),85.7㎡,平层,暂无数据,板塔结合,南,2017,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-02-19,普通住宅,满两年,共有,"121.55529,29.782155",鄞州区,姜山,宁波
金地新里程,2021.05.23 成交,59.0,7668.0,64.0,30,2,1,0,209,2室1厅1厨1卫,低楼层 (共24层),76.95㎡,平层,暂无数据,塔楼,南 北,2009,精装,钢混结构,集中供暖,两梯六户,有,商品房,2021-04-24,普通住宅,暂无数据,共有,"121.743866,39.072779",金州,城润,大连
天然城,2021.08.28 成交,124.0,9666.0,142.0,467,8,6,40,9397,3室2厅1厨1卫,低楼层 (共26层),128.29㎡,平层,暂无数据,板楼,南,2008,简装,钢混结构,集中供暖,两梯四户,有,商品房,2020-05-18,普通住宅,暂无数据,非共有,"114.61925,38.013977",开发区,富力,石家庄
园丁社区,2021.10.29 成交,217.0,28542.0,225.0,53,3,3,5,540,3室2厅1厨1卫,中楼层 (共7层),75.96㎡,平层,68.76㎡,板塔结合,南,1998,精装,混合结构,暂无数据,一梯两户,无,商品房,2021-09-06,普通住宅,满两年,非共有,"121.593812,29.860392",鄞州区,东柳,宁波
中鼎花园,2021.01.23 成交,118.0,12422.0,120.0,159,4,85,15,5666,3室1厅1厨1卫,高楼层 (共11层),95㎡,平层,暂无数据,板楼,南 北,2011,简装,钢混结构,集中供暖,一梯五户,有,商品房,2020-08-18,普通住宅,暂无数据,非共有,"113.66668602577,34.82892372137",金水,海洋馆,郑州
华润昆仑御,2021.03.03 成交,177.0,18974.0,177.0,292,8,17,4,2940,2室2厅1厨1卫,低楼层 (共23层),93.29㎡,平层,暂无数据,板楼,南 北,2018,其他,钢混结构,集中供暖,一梯两户,有,商品房,2020-05-16,普通住宅,暂无数据,非共有,"123.424372,41.874971",皇姑,三台子,沈阳
和泰馨城香樟园,2021.05.05 成交,42.0,7252.0,41.5,1,0,1,0,333,2室2厅1厨1卫,高楼层 (共4层),57.23㎡,跃层,暂无数据,板塔结合,南,2008,其他,混合结构,集中供暖,一梯四户,暂无数据,商品房,2021-05-05,普通住宅,暂无数据,共有,"123.295818,41.808381",于洪,于洪广场,沈阳
平准街,2021.08.13 成交,21.0,6364.0,22.0,69,1,6,0,359,1室1厅1厨1卫,中楼层 (共8层),33㎡,平层,暂无数据,板楼,南,未知,简装,框架结构,暂无数据,一梯三户,无,商品房,2021-06-06,普通住宅,暂无数据,非共有,"126.675714,45.764005",南岗,宣西宣庆体院,哈尔滨
解放南路（下瓦房街）,2021.09.12 成交,175.0,75660.0,178.0,79,1,3,3,421,1室0厅0厨0卫,高楼层 (共6层),23.13㎡,平层,9.64㎡,板楼,北,未知,简装,混合结构,集中供暖,一梯四户,无,商品房,2021-06-25,普通住宅,满五年,非共有,"117.231573,39.116865",河西,大营门,天津
金陵新八村,2021.03.29 成交,217.0,27031.0,225.0,25,2,12,8,2191,3室1厅1厨1卫,中楼层 (共7层),80.28㎡,平层,暂无数据,板楼,南 北,1998,简装,混合结构,暂无数据,一梯两户,无,商品房,2021-03-04,普通住宅,满五年,非共有,"118.76949289184,32.11785738261",鼓楼,金陵小区,南京
六合一方,2021.01.31 成交,110.0,9530.0,112.0,246,1,11,1,1303,3室2厅1厨2卫,低楼层 (共6层),115.43㎡,平层,暂无数据,板楼,南 北,2015,毛坯,钢混结构,暂无数据,一梯两户,无,商品房,2020-05-31,普通住宅,暂无数据,非共有,"125.457296,43.890614",经开区,东方广场北,长春
经三名筑,2021.04.13 成交,180.0,13000.0,187.0,80,5,11,7,1530,3室2厅1厨1卫,中楼层 (共22层),138.07㎡,平层,108.12㎡,板塔结合,南 北,2009,精装,钢混结构,自供暖,两梯四户,有,商品房,2021-01-24,普通住宅,满五年,非共有,"113.702193,34.816502",金水,汽配大世界,郑州
玉峰花园,2022.02.27 成交,141.0,24300.0,143.5,180,15,36,28,3004,1室1厅1厨1卫,中楼层 (共6层),57.82㎡,平层,暂无数据,板楼,南,未知,精装,混合结构,集中供暖,一梯三户,无,商品房,2021-08-31,普通住宅,满五年,非共有,"117.276785,39.062404",河西,柳林街,天津
钜城臻品三号院,2021.04.11 成交,110.0,10175.0,115.0,93,2,12,2,1316,3室1厅1厨1卫,低楼层 (共32层),108.11㎡,平层,暂无数据,板塔结合,南 北,2018,毛坯,钢混结构,暂无数据,一梯三户,有,商品房,2021-01-09,普通住宅,暂无数据,非共有,"125.32712,43.802722",南关区,南部新城,长春
建业春天里,2021.04.01 成交,100.0,11236.0,102.0,148,4,5,7,1870,2室2厅1厨1卫,高楼层 (共26层),89㎡,平层,暂无数据,板楼,东南,2017,毛坯,钢混结构,集中供暖,两梯四户,有,商品房,2020-11-05,普通住宅,暂无数据,非共有,"113.924762,34.793722",郑东新区,象湖,郑州
塞纳家园,2021.06.25 成交,64.0,8972.0,65.0,90,2,19,18,3311,2室2厅1厨1卫,中楼层 (共6层),70.78㎡,平层,暂无数据,板楼,南 北,2011,精装,混合结构,集中供暖,一梯三户,无,商品房,2021-03-27,普通住宅,满五年,非共有,"123.51020492177,41.753191957953",浑南,长青,沈阳
和泰馨城香樟园,2021.11.13 成交,37.0,5430.0,44.0,23,1,9,2,343,2室1厅1厨1卫,中楼层 (共4层),68.14㎡,平层,暂无数据,板塔结合,南 北,未知,简装,钢混结构,集中供暖,一梯三户,暂无数据,商品房,2021-10-22,普通住宅,满五年,非共有,"123.295818,41.808381",于洪,于洪广场,沈阳
祥和里,2021.11.07 成交,178.0,42748.0,182.0,217,5,50,17,3406,1室1厅1厨1卫,低楼层 (共7层),41.64㎡,平层,暂无数据,板楼,南,未知,简装,混合结构,集中供暖,一梯四户,无,商品房,2021-04-05,普通住宅,满五年,非共有,"117.224078,39.098546",河西,越秀路,天津
泰成玲珑郡,2021.12.08 成交,195.0,22192.0,209.0,185,9,18,14,1212,2室2厅1厨1卫,低楼层 (共15层),87.87㎡,平层,69.97㎡,板楼,南,2015,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-06-07,普通住宅,满两年,非共有,"120.409267,36.132102",市北,河西,青岛
恒大雅苑,2021.07.03 成交,23.0,5082.0,23.0,317,2,9,19,2736,1室1厅1厨1卫,低楼层 (共15层),44.28㎡,平层,暂无数据,板楼,南,2017,精装,钢混结构,集中供暖,四梯十八户,有,商品房,2020-08-20,商住两用,暂无数据,非共有,"123.403531,41.9061",皇姑,四台子,沈阳
万龙第五城A区,2021.01.24 成交,88.0,9804.0,92.0,240,1,11,2,957,2室2厅1厨1卫,高楼层 (共6层),89.25㎡,平层,暂无数据,板楼,南 北,2008,简装,钢混结构,暂无数据,一梯两户,暂无数据,商品房,2020-05-30,普通住宅,暂无数据,非共有,"125.30978756983,43.947028769556",宽城区,柳影,长春
文博苑,2021.07.21 成交,213.0,23719.0,216.0,32,1,10,10,1250,2室2厅1厨1卫,中楼层 (共11层),89.72㎡,平层,暂无数据,板楼,南 北,2010,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-06-20,普通住宅,暂无数据,共有,"118.916464,31.910285",江宁,江宁大学城,南京
贵阳公寓,2022.02.17 成交,710.0,46197.0,730.0,1081,12,16,47,7597,3室2厅1厨2卫,低楼层 (共9层),153.69㎡,平层,暂无数据,板楼,南 北,未知,简装,钢混结构,集中供暖,一梯五户,有,房改房,2019-03-05,普通住宅,满两年,非共有,"117.198256,39.121134",和平,南营门街,天津
弘阳旭日上城一区,2021.06.03 成交,214.0,23235.0,215.0,66,2,31,18,2171,2室2厅1厨1卫,高楼层 (共18层),92.02㎡,平层,暂无数据,板楼,南 北,2007,精装,钢混结构,暂无数据,两梯三户,有,商品房,2021-03-30,普通住宅,暂无数据,共有,"118.742155,32.145094",浦口,桥北,南京
奥园国际城,2021.05.17 成交,108.0,8981.0,107.8,75,2,4,0,1191,3室2厅1厨2卫,中楼层 (共33层),120㎡,平层,暂无数据,板塔结合,南 北,2020,其他,钢混结构,集中供暖,一梯两户,有,商品房,2021-03-04,普通住宅,暂无数据,非共有,"123.38811609514,41.682141794405",苏家屯,会展中心,沈阳
钱湖人家,2021.01.18 成交,201.0,22088.0,200.0,433,1,11,13,2030,3室2厅1厨1卫,高楼层 (共6层),91㎡,暂无数据,暂无数据,板塔结合,南,2008,精装,钢混结构,暂无数据,一梯两户,无,商品房,2019-11-12,普通住宅,满五年,非共有,"121.644515,29.804591",鄞州区,东钱湖,宁波
长江新花园,2021.12.26 成交,13.0,4409.0,14.7,133,3,1,0,暂无数据,车位,低楼层 (共1层),29.49㎡,暂无数据,29.49㎡,暂无数据,南,未知,其他,未知结构,暂无数据,暂无数据,暂无数据,拆迁安置房,2021-08-15,车库,暂无数据,非共有,"121.854308,29.891325",北仑区,霞浦,宁波
糖机天兴综合楼,2021.03.08 成交,29.0,3417.0,29.0,258,0,0,3,1585,2室1厅1厨1卫,中楼层 (共8层),84㎡,平层,暂无数据,板楼,南 北,2008,简装,钢混结构,暂无数据,一梯两户,无,商品房,2020-06-24,普通住宅,暂无数据,非共有,"126.9995954326,45.544362540363",阿城区,阿城商圈,哈尔滨
金波里,2022.01.14 成交,193.0,22947.0,196.0,133,5,24,57,3997,2室1厅1厨1卫,中楼层 (共7层),84.11㎡,平层,暂无数据,板楼,南 北,未知,精装,混合结构,集中供暖,一梯三户,无,商品房,2021-09-04,普通住宅,满五年,非共有,"117.21068,39.160238",河北,望海楼,天津
其仕盛和祥,2021.09.13 成交,88.0,10657.0,90.0,379,9,57,25,5597,2室1厅1厨1卫,中楼层 (共11层),82.58㎡,平层,暂无数据,板楼,南 北,2016,精装,钢混结构,集中供暖,一梯两户,有,商品房,2020-08-31,普通住宅,暂无数据,共有,"123.560898,41.781189",浑南,东湖,沈阳
富田兴和湾,2021.05.31 成交,95.0,9060.0,95.0,263,5,22,12,3624,3室2厅1厨1卫,中楼层 (共33层),104.86㎡,平层,暂无数据,板塔结合,东,未知,精装,钢混结构,自供暖,两梯四户,有,商品房,2020-09-11,普通住宅,满两年,非共有,"113.70493141772,34.643032586796",新郑市,南龙湖商圈,郑州
中庚当代艺术,2021.09.06 成交,490.0,28267.0,505.0,88,10,22,11,1997,4室2厅1厨2卫,中楼层 (共30层),173.35㎡,平层,暂无数据,板楼,南 北,未知,毛坯,钢混结构,集中供暖,两梯三户,有,商品房,2021-06-11,普通住宅,暂无数据,非共有,"121.69816,38.927626",中山,东港,大连
聚鑫小区三期,2021.04.19 成交,63.0,9440.0,63.5,218,2,3,5,2444,2室1厅1厨1卫,中楼层 (共6层),66㎡,平层,暂无数据,板楼,南,1999,简装,钢混结构,集中供暖,一梯三户,无,商品房,2020-09-13,普通住宅,暂无数据,非共有,"121.752229,39.097387",金州,金纺,大连
华锦铭苑,2021.12.31 成交,103.0,21098.0,105.0,167,5,10,25,1481,1室1厅1厨1卫,低楼层 (共12层),48.82㎡,平层,暂无数据,板楼,南,2009,精装,钢混结构,集中供暖,一梯四户,有,商品房,2021-07-18,普通住宅,满五年,非共有,"121.58281854113,38.966332138982",甘井子,促进路,大连
老街绿地一期,2021.05.30 成交,255.0,23852.0,258.0,30,3,42,58,4543,3室2厅1厨2卫,高楼层 (共6层),106.91㎡,复式,95.79㎡,板楼,南 北,2005,精装,混合结构,集中供暖,一梯两户,无,商品房,2021-05-01,普通住宅,满五年,非共有,"113.750051,34.791827",郑东新区,天赋路,郑州
