小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
陶苑,2021.05.13 成交,195.0,21962.0,197.0,98,11,22,36,3149,4室2厅1厨2卫,高楼层 (共6层),88.79㎡,暂无数据,暂无数据,板塔结合,南 北,2009,精装,混合结构,暂无数据,一梯两户,无,商品房,2021-02-05,普通住宅,满五年,非共有,"118.904629,31.89295",江宁,江宁大学城,南京
昆俞欣园,2021.12.22 成交,105.0,12477.0,105.0,233,4,6,12,3082,2室1厅1厨1卫,高楼层 (共11层),84.16㎡,平层,暂无数据,板塔结合,南 北,未知,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-05-04,普通住宅,满五年,共有,"117.295417,39.170958",东丽,华明镇,天津
黄埔里,2022.02.22 成交,79.0,34042.0,79.5,63,3,12,20,1830,1室0厅0厨0卫,低楼层 (共5层),23.06㎡,平层,15.92㎡,板楼,南,未知,其他,钢混结构,集中供暖,一梯六户,无,商品房,2021-12-22,普通住宅,暂无数据,非共有,"117.213877,39.10566",河西,越秀路,天津
亿博隆河谷,2021.09.30 成交,70.0,6977.0,72.0,1,0,1,0,32,3室1厅1厨1卫,低楼层 (共32层),100.34㎡,平层,暂无数据,板楼,南 北,2015,其他,钢混结构,集中供暖,一梯四户,有,商品房,2021-09-30,普通住宅,暂无数据,共有,"123.42253599707,41.702845138723",浑南,白塔,沈阳
丹桂苑(鄞州区),2021.02.19 成交,240.0,25479.0,248.0,63,0,2,0,238,2室2厅1厨1卫,中楼层 (共6层),94㎡,平层,暂无数据,板楼,南 北,2004,精装,钢混结构,暂无数据,一梯两户,无,商品房,2020-12-19,普通住宅,暂无数据,共有,"121.62272719385,29.898810663984",鄞州区,新明,宁波
万达中央公馆,2021.07.18 成交,199.0,23465.0,202.0,100,2,3,3,1095,2室2厅1厨1卫,中楼层 (共30层),84.51㎡,平层,暂无数据,板楼,东南 南,2013,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-04-10,普通住宅,满两年,非共有,"120.443094,36.17274",李沧,李沧万达,青岛
中海和平之门,2021.07.19 成交,168.0,19253.0,173.0,101,2,13,6,1172,2室2厅1厨1卫,高楼层 (共11层),87㎡,平层,暂无数据,板楼,南 北,2018,毛坯,钢混结构,集中供暖,一梯两户,有,商品房,2021-04-09,普通住宅,暂无数据,非共有,"123.42417625971,41.736602339703",和平,长白,沈阳
景丰园,2021.09.17 成交,430.0,43856.0,439.0,921,8,39,57,9600,3室2厅1厨1卫,高楼层 (共21层),98.05㎡,平层,暂无数据,板塔结合,南 北,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2019-03-11,普通住宅,满两年,非共有,"117.151024,39.119237",南开,王顶堤,天津
海岸馨园,2021.01.02 成交,169.0,18583.0,170.0,49,1,20,23,2848,2室1厅1厨1卫,中楼层 (共29层),90.84㎡,平层,暂无数据,板楼,南,2013,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-11-15,普通住宅,满两年,非共有,"120.35006344411,36.111186673253",市北,海云庵,青岛
豫发大运城白鹭源,2022.03.14 成交,75.0,8264.0,72.0,180,1,7,14,2515,3室1厅1厨1卫,高楼层 (共18层),90.76㎡,平层,暂无数据,板楼,南 北,2016,简装,钢混结构,集中供暖,两梯三户,有,商品房,2021-09-15,普通住宅,满五年,非共有,"113.868501,34.585119",航空港区,航空港商圈,郑州
光华里,2021.05.03 成交,201.0,15766.0,205.0,11,0,20,12,1792,3室2厅1厨2卫,低楼层 (共32层),127.49㎡,平层,暂无数据,板楼,南 北,2016,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-04-23,普通住宅,满两年,非共有,"114.52838,38.066169",长安,建北,石家庄
福林花园,2021.03.07 成交,168.0,26366.0,174.0,69,2,28,25,6086,2室1厅1厨1卫,低楼层 (共7层),63.72㎡,平层,57.14㎡,板楼,北 南,2000,简装,砖混结构,集中供暖,一梯三户,无,商品房,2020-12-29,普通住宅,满五年,非共有,"120.409703,36.083297",市南,大尧,青岛
刘家桥,2021.02.26 成交,54.0,13322.0,56.0,1,0,4,0,202,1室1厅1厨1卫,低楼层 (共6层),40.16㎡,平层,暂无数据,板楼,南,1992,其他,混合结构,集中供暖,一梯三户,无,商品房,2021-02-26,普通住宅,暂无数据,非共有,"121.578274,38.950324",沙河口,春柳,大连
锦绣家苑,2021.03.30 成交,86.0,6942.0,91.0,168,4,8,3,1084,3室2厅1厨2卫,低楼层 (共6层),123.6㎡,暂无数据,暂无数据,板楼,东南,2016,简装,混合结构,自供暖,一梯两户,暂无数据,商品房,2020-10-14,普通住宅,暂无数据,非共有,"113.906067,34.754355",郑东新区,白沙,郑州
三潭东里,2021.09.04 成交,122.0,35610.0,126.0,8,1,4,1,203,1室1厅1厨1卫,中楼层 (共7层),34.12㎡,平层,暂无数据,板楼,东,未知,精装,混合结构,集中供暖,一梯七户,无,商品房,2021-08-28,普通住宅,满五年,非共有,"117.160563,39.124051",南开,万兴街,天津
首创国际半岛雪莱小镇,2021.10.21 成交,82.0,9198.0,83.0,6,1,3,2,102,2室1厅1厨1卫,中楼层 (共32层),89.15㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,自供暖,两梯四户,有,商品房,2021-10-16,普通住宅,满两年,非共有,"116.84861440802,39.646021804857",武清,高村,天津
景星花园,2021.05.17 成交,115.0,9023.0,125.0,140,3,6,9,2129,3室2厅1厨2卫,中楼层 (共27层),126.9㎡,平层,暂无数据,板塔结合,南 北,2012,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-12-29,普通住宅,暂无数据,共有,"123.380868,41.819747",铁西,北一路,沈阳
天津大学六村,2021.11.15 成交,122.0,27040.0,145.0,491,11,30,111,11307,2室1厅1厨1卫,高楼层 (共4层),45.12㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,集中供暖,一梯四户,暂无数据,私产,2020-07-13,普通住宅,满五年,非共有,"117.171373,39.113418",南开,学府街,天津
宝地园,2021.02.21 成交,273.0,48064.0,278.0,99,0,44,13,4146,2室1厅1厨1卫,中楼层 (共6层),56.8㎡,平层,暂无数据,板楼,南 北,1995,其他,混合结构,暂无数据,一梯两户,无,商品房,2020-11-14,普通住宅,暂无数据,非共有,"118.750069852,32.066736247897",鼓楼,龙江,南京
馨湖茗苑,2021.05.23 成交,252.0,27896.0,255.0,79,2,14,2,1006,3室1厅1厨1卫,中楼层 (共8层),90.05㎡,平层,暂无数据,板楼,南,2018,毛坯,钢混结构,暂无数据,一梯两户,暂无数据,商品房,2021-03-06,普通住宅,满两年,非共有,"121.64347429818,29.80108443325",鄞州区,东钱湖,宁波
欧美世纪花园,2021.01.23 成交,124.0,13325.0,124.0,8,2,3,0,387,2室1厅1厨1卫,中楼层 (共18层),93.06㎡,平层,77.24㎡,板楼,南,2012,其他,钢混结构,集中供暖,一梯三户,有,商品房,2021-01-16,普通住宅,满五年,共有,"120.053389,35.886455",黄岛,胶南,青岛
天润城第三街区,2022.03.03 成交,207.0,18944.0,213.0,5,1,1,0,100,3室2厅1厨1卫,中楼层 (共11层),109.27㎡,平层,94.34㎡,板楼,南 北,2006,精装,钢混结构,暂无数据,一梯两户,有,商品房,2022-02-27,普通住宅,满五年,非共有,"118.741999,32.151269",浦口,桥北,南京
中交▪中央公元F区,2021.09.26 成交,118.0,12661.0,118.0,48,3,4,0,281,2室1厅1厨1卫,高楼层 (共26层),93.2㎡,平层,暂无数据,塔楼,南,未知,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-08-10,普通住宅,暂无数据,非共有,"120.465769,36.38939",即墨,即墨古城,青岛
新加坡花园,2021.02.05 成交,59.0,10570.0,61.0,94,4,9,4,1236,2室1厅1厨1卫,中楼层 (共33层),55.16㎡,平层,40.82㎡,板塔结合,南,2014,精装,钢混结构,集中供暖,两梯三户,有,商品房,2020-11-04,普通住宅,暂无数据,共有,"123.33188706437,41.756420052229",于洪,于洪新城,沈阳
鼎盛朗庭园,2021.12.07 成交,55.0,6548.0,55.5,18,2,8,0,352,2室2厅1厨1卫,高楼层 (共11层),84㎡,平层,暂无数据,塔楼,南 北,未知,其他,框架结构,集中供暖,一梯两户,暂无数据,商品房,2021-11-20,普通住宅,暂无数据,共有,"121.93225225943,39.398202895013",普兰店,普兰店,大连
金地湖城艺境,2021.09.13 成交,15.0,11539.0,16.0,178,0,0,1,869,车位,地下室 (共27层),13㎡,暂无数据,暂无数据,板楼,南,2016,其他,钢混结构,暂无数据,暂无数据,有,商品房,2021-03-19,车库,暂无数据,非共有,"118.986611,32.132376",栖霞,仙林,南京
浪花街,2021.10.11 成交,68.0,13720.0,72.0,20,0,2,5,313,2室1厅1厨1卫,低楼层 (共7层),49.2㎡,平层,暂无数据,板楼,东南,1990,其他,钢混结构,集中供暖,一梯三户,无,商品房,2021-09-21,普通住宅,满两年,非共有,"121.560705,38.883043",沙河口,黑石礁,大连
百通馨苑二区,2021.05.26 成交,159.0,18435.0,164.0,203,5,38,15,4674,2室1厅1厨1卫,低楼层 (共6层),86.25㎡,平层,76.85㎡,板楼,南 北,2005,简装,混合结构,集中供暖,一梯两户,无,商品房,2020-11-05,普通住宅,满五年,非共有,"120.44170961934,36.185801360617",李沧,下王埠,青岛
山西路,2021.10.14 成交,235.0,130774.0,235.0,2,0,1,0,3,1室0厅0厨0卫,低楼层 (共2层),17.97㎡,暂无数据,暂无数据,板楼,南,未知,其他,钢混结构,集中供暖,一梯九户,无,商品房,2021-10-13,普通住宅,暂无数据,共有,"117.20198385606,39.128404526838",和平,劝业场,天津
汉飞金沙国际,2021.10.05 成交,62.0,12312.0,64.0,741,14,21,10,3364,1室1厅1厨1卫,中楼层 (共35层),49.63㎡,平层,37.04㎡,板塔结合,西,2010,精装,钢混结构,自供暖,两梯六户,有,商品房,2019-09-26,普通住宅,满五年,非共有,"113.65296451735,34.77056932572",金水区,沙口路,郑州
海尔悦湖兰庭,2021.11.27 成交,104.0,13899.0,106.0,92,3,21,13,1425,2室2厅1厨1卫,低楼层 (共25层),74.47㎡,平层,暂无数据,暂无数据,南,未知,精装,钢混结构,暂无数据,一梯四户,暂无数据,商品房,2021-08-28,普通住宅,满两年,非共有,"120.15289930198,35.980315239946",黄岛,小珠山,青岛
多恩居住岛一期,2021.01.30 成交,72.0,8004.0,73.0,17,1,5,8,951,2室1厅1厨1卫,中楼层 (共18层),89.34㎡,平层,暂无数据,板楼,南 北,2016,简装,钢混结构,暂无数据,一梯三户,有,商品房,2021-01-14,普通住宅,暂无数据,非共有,"125.164756,43.827679",汽车产业开发区,西潘家屯,长春
佳地外商公寓,2021.03.28 成交,166.0,11085.0,168.0,8,1,8,4,1000,2室2厅1厨2卫,中楼层 (共16层),149.76㎡,平层,暂无数据,板楼,南 西,2006,精装,钢混结构,集中供暖,两梯两户,有,商品房,2021-03-21,普通住宅,满五年,非共有,"121.77472,39.047031",开发区,红梅翠竹,大连
保利溪湖林语五期,2021.03.11 成交,55.0,11252.0,55.0,89,0,4,6,1144,1室1厅1厨1卫,中楼层 (共18层),48.26㎡,平层,暂无数据,板楼,西北,2018,精装,钢混结构,集中供暖,十八梯三户,有,商品房,2020-12-13,普通住宅,暂无数据,非共有,"123.39262,41.900819",皇姑,四台子,沈阳
万科现在城,2021.05.03 成交,130.0,17315.0,132.5,14,2,9,1,1222,2室1厅1厨1卫,中楼层 (共13层),75.08㎡,平层,暂无数据,板楼,南,2015,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-04-20,普通住宅,满两年,非共有,"121.514926,38.998941",甘井子,魅力之城,大连
省质检所家属院,2021.07.11 成交,150.0,13438.0,156.0,30,1,11,4,1222,3室2厅1厨1卫,低楼层 (共7层),111.63㎡,平层,暂无数据,板楼,南 北,1996,简装,混合结构,集中供暖,一梯两户,暂无数据,商品房,2021-06-12,普通住宅,满五年,非共有,"113.707469,34.765762",金水,紫荆山,郑州
国联小区,2021.03.02 成交,47.0,7834.0,48.0,8,0,1,1,471,2室1厅1厨1卫,高楼层 (共20层),60㎡,平层,暂无数据,塔楼,南,1995,其他,钢混结构,暂无数据,一梯八户,有,商品房,2021-02-22,普通住宅,暂无数据,非共有,"125.32456,43.896796",朝阳区,人民广场西,长春
夏威夷花园,2022.01.02 成交,54.0,5539.0,55.8,166,2,38,19,2072,2室2厅1厨1卫,高楼层 (共11层),97.5㎡,平层,暂无数据,塔楼,南 北,未知,精装,钢混结构,集中供暖,一梯四户,暂无数据,商品房,2021-07-21,普通住宅,暂无数据,非共有,"121.15834415225,38.786946456484",旅顺口,旅顺开发区,大连
临潼西里,2021.11.20 成交,110.0,33764.0,112.0,1,0,0,0,8,1室1厅1厨1卫,高楼层 (共5层),32.58㎡,平层,暂无数据,板楼,南,未知,简装,钢混结构,集中供暖,一梯四户,无,商品房,2021-11-20,普通住宅,满五年,非共有,"117.150681,39.14574",南开,长虹街,天津
山阴路,2021.08.17 成交,,,630.0,19,0,17,1,160,2室1厅1厨1卫,中楼层 (共7层),57.36㎡,平层,暂无数据,板塔结合,南 北,1986,简装,混合结构,暂无数据,一梯两户,无,房改房,2021-07-30,普通住宅,暂无数据,非共有,"118.77401,32.062103",鼓楼,宁海路,南京
峰景西海岸,2021.05.05 成交,45.0,11212.0,45.5,4,0,3,1,229,1室0厅0厨1卫,中楼层 (共11层),39.96㎡,暂无数据,暂无数据,板楼,南,2009,精装,框架结构,集中供暖,一梯三户,有,商品房,2021-05-02,普通住宅,满五年,非共有,"121.708855,39.106992",金州,连大,大连
金石小镇,2021.08.30 成交,83.0,10347.0,85.8,301,4,21,6,1871,2室2厅1厨1卫,中楼层 (共33层),80.22㎡,平层,暂无数据,板塔结合,西南,2018,精装,钢混结构,集中供暖,一梯三户,有,商品房,2020-11-03,普通住宅,暂无数据,非共有,"123.42918,41.682658",浑南,白塔,沈阳
华润海中国一期,2021.05.24 成交,212.0,17378.0,215.0,21,1,13,8,803,3室2厅1厨1卫,高楼层 (共34层),122㎡,平层,暂无数据,板楼,南 北,2009,毛坯,钢混结构,集中供暖,两梯四户,有,商品房,2021-05-04,普通住宅,满五年,非共有,"121.7643853159,39.039348277793",开发区,华润海中国,大连
柳江南里,2021.11.22 成交,134.0,21652.0,138.0,301,22,10,11,3689,2室1厅1厨1卫,高楼层 (共7层),61.89㎡,平层,暂无数据,板楼,南 北,未知,简装,框架结构,集中供暖,一梯两户,无,商品房,2021-01-25,普通住宅,暂无数据,非共有,"117.214861,39.081582",河西,友谊路,天津
民富一小区,2021.01.18 成交,56.0,7467.0,56.0,185,2,1,4,1202,3室1厅1厨1卫,中楼层 (共8层),75㎡,平层,暂无数据,塔楼,南 北,1999,其他,钢混结构,集中供暖,一梯三户,有,商品房,2020-07-18,普通住宅,满五年,非共有,"123.42986623099,41.819089067644",和平,北市,沈阳
泡崖美林园,2021.12.29 成交,90.0,13348.0,91.5,66,2,35,15,2728,2室1厅1厨1卫,高楼层 (共7层),67.43㎡,平层,暂无数据,板楼,南 北,2005,精装,钢混结构,集中供暖,一梯三户,无,商品房,2021-10-25,普通住宅,满两年,非共有,"121.526458,38.980365",甘井子,美林园,大连
东井村39号,2021.03.28 成交,82.0,26085.0,86.0,108,8,16,48,7221,1室0厅1厨1卫,中楼层 (共5层),31.36㎡,平层,暂无数据,板楼,南,1978,简装,砖混结构,暂无数据,一梯四户,无,商品房,2020-12-11,普通住宅,满五年,共有,"118.812166,32.10584",栖霞,迈皋桥,南京
东湖花园三期,2021.06.28 成交,470.0,31114.0,480.0,63,4,69,47,7160,4室2厅1厨2卫,中楼层 (共33层),151.06㎡,平层,暂无数据,板楼,南,2005,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-04-27,普通住宅,暂无数据,非共有,"121.57945,29.845087",鄞州区,中河,宁波
云南路小区,2021.05.26 成交,196.0,22887.0,203.0,85,3,26,14,2906,2室1厅1厨1卫,高楼层 (共25层),85.42㎡,平层,66.42㎡,板楼,南 北,2009,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-03,普通住宅,满五年,非共有,"120.312919,36.070396",市南,西镇,青岛
永康里,2021.09.28 成交,136.0,18808.0,142.0,40,4,3,11,795,2室1厅1厨1卫,高楼层 (共6层),72.31㎡,平层,暂无数据,板楼,南 北,未知,精装,混合结构,集中供暖,一梯三户,无,商品房,2021-08-20,普通住宅,满五年,非共有,"117.66134235926,39.023287283531",塘沽,新村街,天津
绿岛印象,2022.01.06 成交,180.0,19040.0,184.0,29,5,12,7,1689,3室1厅1厨1卫,低楼层 (共33层),94.54㎡,平层,暂无数据,板塔结合,南,2012,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-12-09,普通住宅,满两年,共有,"120.18831,35.979042",黄岛,香江路,青岛
运达诺维溪谷一期,2021.08.13 成交,162.0,16516.0,165.0,84,2,24,9,1702,2室2厅1厨1卫,低楼层 (共11层),98.09㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-05-21,普通住宅,暂无数据,非共有,"121.480774,38.9943",甘井子,生态新城,大连
旭辉东樾城,2021.08.19 成交,103.0,10118.0,115.0,1,1,1,0,70,3室2厅1厨2卫,中楼层 (共31层),101.8㎡,平层,暂无数据,板楼,南 北,2020,毛坯,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2021-08-18,普通住宅,暂无数据,非共有,"123.50203064255,41.87502367262",大东,望花,沈阳
永威翰林居,2021.04.08 成交,285.0,31667.0,288.0,18,2,0,0,247,2室2厅1厨1卫,中楼层 (共8层),90㎡,暂无数据,暂无数据,板楼,南 北,2009,简装,钢混结构,集中供暖,一梯三户,有,商品房,2021-03-22,普通住宅,暂无数据,非共有,"113.751052,34.783358",郑东新区,天赋路,郑州
大理道,2021.12.11 成交,277.0,99641.0,280.0,39,9,6,10,891,1室1厅1厨1卫,低楼层 (共3层),27.8㎡,暂无数据,27.8㎡,暂无数据,东南,未知,简装,未知结构,集中供暖,一梯一户,暂无数据,企业产,2021-11-03,普通住宅,暂无数据,非共有,"117.212117,39.11674",和平,体育馆街,天津
中意之尊一期,2021.09.21 成交,84.0,7955.0,84.0,1,0,0,1,31,2室1厅1厨1卫,低楼层 (共17层),105.6㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,暂无数据,两梯两户,有,商品房,2021-09-20,普通住宅,暂无数据,非共有,"125.439584,43.888153",经开区,东方广场北,长春
79中民兴花园一期,2022.02.14 成交,433.0,34047.0,443.0,164,3,17,28,2349,3室2厅1厨2卫,中楼层 (共6层),127.18㎡,平层,暂无数据,板楼,南 北,2002,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-09-04,普通住宅,满五年,非共有,"121.606092,38.921736",沙河口,中山公园,大连
茂祥园,2022.03.03 成交,125.0,12667.0,128.0,202,4,15,22,1191,2室2厅1厨1卫,中楼层 (共16层),98.56㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-08-14,普通住宅,满五年,非共有,"117.085024,39.333005",武清,下朱庄,天津
车城名仕花园西区,2021.10.22 成交,75.0,9046.0,78.0,105,3,7,4,1095,2室1厅1厨1卫,中楼层 (共6层),82.91㎡,平层,暂无数据,板楼,南 北,2004,简装,砖混结构,暂无数据,一梯两户,无,商品房,2021-07-10,普通住宅,暂无数据,非共有,"125.261192,43.850751",朝阳区,欧亚卖场,长春
鲲栖府,2021.09.01 成交,159.0,13729.0,160.0,262,3,18,27,1995,3室2厅1厨2卫,中楼层 (共24层),115.45㎡,平层,暂无数据,板楼,南 北,未知,毛坯,钢混结构,集中供暖,一梯四户,有,商品房,2020-12-13,普通住宅,满两年,非共有,"117.412031,39.17338",东丽,华明镇,天津
東直小区,2022.01.23 成交,32.0,4706.0,36.8,58,4,3,4,665,2室1厅1厨1卫,高楼层 (共8层),68㎡,平层,暂无数据,板楼,东 西,1998,简装,钢混结构,暂无数据,一梯三户,无,商品房,2021-11-27,普通住宅,暂无数据,非共有,"126.70443472442,45.796148200101",道外,太平商圈,哈尔滨
绿城深蓝公寓,2021.04.16 成交,62.0,17049.0,63.5,109,5,6,1,740,1室1厅1厨1卫,中楼层 (共21层),36.25㎡,平层,暂无数据,板楼,南,2018,精装,钢混结构,暂无数据,三梯十六户,有,商品房,2020-12-28,商住两用,暂无数据,非共有,"121.632039,29.901724",鄞州区,高新区,宁波
金源第一城,2021.03.14 成交,58.0,13748.0,58.0,239,7,21,18,2651,1室1厅1厨1卫,高楼层 (共13层),42.19㎡,暂无数据,暂无数据,板塔结合,北,2008,简装,钢混结构,集中供暖,两梯八户,有,商品房,2020-07-19,普通住宅,暂无数据,非共有,"113.607952,34.76548",中原,热电厂,郑州
小平岛海角七号,2021.02.24 成交,135.0,31743.0,136.0,355,5,73,29,4911,1室1厅1厨1卫,高楼层 (共34层),42.53㎡,平层,暂无数据,板楼,南,2010,精装,钢混结构,集中供暖,三梯八户,有,商品房,2020-03-06,普通住宅,暂无数据,非共有,"121.514683,38.842252",高新园区,小平岛,大连
大禹城邦小区,2021.09.07 成交,76.0,10067.0,76.0,119,0,15,27,2728,2室1厅1厨1卫,中楼层 (共24层),75㎡,平层,暂无数据,塔楼,北 南,2017,简装,钢混结构,暂无数据,一梯两户,有,商品房,2021-05-12,普通住宅,暂无数据,非共有,"125.30647800109,43.843256664751",朝阳区,南湖,长春
卓越蔚蓝群岛,2022.03.05 成交,117.0,12893.0,120.0,86,1,28,8,1397,3室2厅1厨1卫,中楼层 (共15层),90.75㎡,平层,暂无数据,板楼,南,2014,简装,钢混结构,集中供暖,一梯三户,有,商品房,2021-12-09,普通住宅,暂无数据,共有,"120.34459222099,36.265214773396",城阳,女姑,青岛
裕园小区,2021.04.04 成交,102.0,11591.0,106.0,545,2,74,7,3064,3室2厅1厨1卫,低楼层 (共17层),88㎡,平层,暂无数据,板楼,东,2016,简装,钢混结构,集中供暖,两梯八户,有,商品房,2019-10-08,普通住宅,暂无数据,非共有,"113.616874,34.861558",惠济,邙山,郑州
大香炉,2021.06.08 成交,223.0,31587.0,232.0,87,2,32,31,4227,3室1厅1厨1卫,中楼层 (共7层),70.6㎡,平层,暂无数据,板楼,东,1986,简装,砖混结构,暂无数据,一梯两户,无,商品房,2021-03-14,普通住宅,满五年,非共有,"118.787957,32.038557",秦淮,新街口,南京
银盛泰浪琴海,2021.08.30 成交,108.0,14239.0,110.0,33,1,8,7,438,2室1厅1厨1卫,高楼层 (共33层),75.85㎡,平层,55.35㎡,板楼,南,2017,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-07-29,普通住宅,满两年,共有,"120.083654,35.897029",黄岛,两河,青岛
诚基经贸中心,2021.12.05 成交,261.0,43291.0,265.0,14,3,3,25,791,1室1厅1厨1卫,高楼层 (共50层),60.29㎡,平层,41.93㎡,塔楼,南,未知,简装,钢混结构,集中供暖,八梯三十六户,有,商品房,2021-11-21,普通住宅,满两年,非共有,"117.208542,39.123121",和平,体育馆街,天津
第一城E组团,2021.05.18 成交,126.0,12411.0,129.0,438,4,25,9,3074,2室1厅1厨1卫,中楼层 (共10层),101.53㎡,平层,暂无数据,板楼,南 北,2008,精装,钢混结构,集中供暖,一梯三户,有,商品房,2020-03-07,普通住宅,暂无数据,非共有,"123.350413,41.811562",铁西,启工街,沈阳
潞河园,2022.01.19 成交,70.0,13509.0,70.0,554,20,20,45,7836,1室2厅1厨1卫,高楼层 (共7层),51.82㎡,跃层,暂无数据,板楼,南,未知,简装,混合结构,集中供暖,一梯三户,无,私产,2020-07-15,普通住宅,满两年,非共有,"117.166042,39.190335",红桥,丁字沽街,天津
和美城,2021.04.16 成交,113.0,13354.0,120.0,38,1,10,6,828,2室2厅1厨1卫,中楼层 (共34层),84.62㎡,平层,暂无数据,板楼,西南,2013,精装,钢混结构,暂无数据,三梯十二户,有,商品房,2021-03-10,商住两用,满两年,共有,"121.628727,29.88261",鄞州区,新明,宁波
恩波小区,2021.03.25 成交,129.0,16450.0,133.0,11,2,3,3,628,2室2厅1厨1卫,高楼层 (共6层),78.42㎡,平层,暂无数据,板楼,南,1997,其他,混合结构,集中供暖,一梯两户,无,商品房,2021-03-15,普通住宅,暂无数据,共有,"120.36129819,36.105436954576",市北,理工大学,青岛
北城路6号,2021.02.02 成交,166.0,15450.0,170.0,144,2,2,6,2067,2室2厅1厨1卫,高楼层 (共6层),107.45㎡,平层,94.59㎡,板楼,南 北,2007,精装,砖混结构,集中供暖,一梯两户,暂无数据,商品房,2020-09-12,普通住宅,满五年,非共有,"114.46844853372,38.078388780137",新华,北焦,石家庄
益丰乾城,2022.01.11 成交,99.0,13523.0,102.0,133,5,15,10,1478,2室1厅1厨1卫,中楼层 (共29层),73.21㎡,平层,暂无数据,板楼,南 北,2017,毛坯,钢混结构,集中供暖,两梯三户,有,商品房,2021-09-01,普通住宅,暂无数据,非共有,"121.661882,39.047386",甘井子,前关,大连
天堂街,2021.01.25 成交,172.0,30715.0,179.0,123,3,10,16,3069,2室1厅1厨1卫,高楼层 (共7层),56㎡,平层,暂无数据,板楼,南 北,1993,精装,砖混结构,暂无数据,一梯两户,无,商品房,2020-09-25,普通住宅,满两年,非共有,"118.785336,32.044515",秦淮,新街口,南京
姜家园,2021.04.24 成交,210.0,38030.0,216.0,2,1,7,1,493,2室1厅1厨1卫,低楼层 (共6层),55.22㎡,暂无数据,暂无数据,板楼,南,1989,简装,混合结构,暂无数据,一梯三户,无,商品房,2021-04-23,普通住宅,暂无数据,共有,"118.75049637118,32.089721828477",鼓楼,热河南路,南京
天泰南苑,2021.01.25 成交,156.0,22812.0,162.0,117,1,2,12,2903,2室1厅1厨1卫,高楼层 (共7层),68.21㎡,错层,暂无数据,板楼,南 北,2000,其他,砖混结构,暂无数据,一梯两户,无,商品房,2020-10-01,普通住宅,暂无数据,共有,"118.85549049976,31.941510705928",江宁,东山镇,南京
红昌社区,2022.01.11 成交,31.0,5758.0,31.0,1,0,1,0,2,2室1厅1厨1卫,中楼层 (共7层),53.5㎡,暂无数据,暂无数据,板楼,南,2000,其他,框架结构,集中供暖,一梯三户,有,商品房,2022-01-11,普通住宅,暂无数据,非共有,"123.36531346827,41.781710748709",铁西,艳粉,沈阳
水苑居,2021.07.03 成交,108.0,17184.0,111.0,160,1,37,41,6413,2室2厅1厨1卫,高楼层 (共6层),62.85㎡,平层,52.61㎡,板楼,南 北,2003,精装,钢混结构,集中供暖,一梯三户,无,商品房,2021-01-25,普通住宅,满五年,非共有,"121.539577,38.933352",甘井子,西山水库,大连
长虹路后街,2021.05.31 成交,193.0,43278.0,195.0,70,0,11,6,2083,2室1厅1厨1卫,低楼层 (共7层),44.48㎡,平层,暂无数据,板塔结合,南 北,1992,其他,混合结构,暂无数据,一梯两户,无,房改房,2021-03-23,普通住宅,暂无数据,非共有,"118.771749,32.035483",建邺,南湖,南京
怀庆里,2021.10.24 成交,133.0,45300.0,140.0,32,2,22,1,129,1室1厅1厨1卫,低楼层 (共7层),29.36㎡,暂无数据,暂无数据,板塔结合,北,未知,其他,混合结构,集中供暖,一梯六户,无,商品房,2021-09-23,普通住宅,暂无数据,非共有,"117.185325,39.132987",南开,兴南街,天津
市政府宿舍小区,2021.03.27 成交,130.0,10000.0,134.0,84,6,17,13,1760,3室2厅1厨1卫,中楼层 (共8层),130㎡,平层,暂无数据,板楼,南 北,1993,简装,砖混结构,暂无数据,一梯两户,无,商品房,2021-01-03,普通住宅,暂无数据,非共有,"125.34228,43.881167",南关区,平阳,长春
