小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
长宁里,2021.12.21 成交,104.0,29051.0,107.0,9,0,7,6,425,1室1厅1厨1卫,中楼层 (共5层),35.8㎡,平层,暂无数据,板楼,南,未知,其他,混合结构,集中供暖,一梯三户,无,商品房,2021-12-13,普通住宅,满两年,非共有,"117.168046,39.132427",南开,万兴街,天津
藏龙御景,2022.03.05 成交,388.0,27762.0,410.0,287,1,26,25,3900,3室2厅1厨2卫,高楼层 (共24层),139.76㎡,平层,暂无数据,板楼,南 北,2015,毛坯,钢混结构,暂无数据,两梯三户,有,商品房,2021-05-23,普通住宅,暂无数据,共有,"118.809006,31.917434",江宁,九龙湖,南京
孛兰路北段,2022.02.15 成交,43.0,4233.0,45.0,119,3,6,2,466,3室2厅1厨2卫,中楼层 (共7层),101.59㎡,平层,暂无数据,板楼,南 北,1999,精装,混合结构,集中供暖,一梯两户,无,商品房,2021-10-19,普通住宅,暂无数据,共有,"121.98009255322,39.412397201391",普兰店,普兰店,大连
泰成悦府,2021.10.16 成交,95.0,7228.0,98.0,31,0,5,1,650,3室1厅1厨2卫,低楼层 (共26层),130.75㎡,平层,96.19㎡,板塔结合,东 南 北,未知,毛坯,钢混结构,集中供暖,两梯三户,有,商品房,2021-09-16,普通住宅,暂无数据,非共有,"113.42479385707,34.781158932162",荥阳市,荥阳城区,郑州
迪赛缘园,2021.02.08 成交,195.0,23160.0,197.0,100,2,18,7,3343,2室2厅1厨1卫,中楼层 (共14层),84.2㎡,平层,暂无数据,塔楼,南,2009,精装,钢混结构,暂无数据,一梯四户,有,商品房,2020-11-01,普通住宅,满两年,非共有,"121.462011,29.864701",海曙区,古林,宁波
名都公寓,2021.11.27 成交,267.0,26358.0,269.9,91,4,32,65,3235,2室1厅1厨1卫,中楼层 (共6层),101.3㎡,平层,暂无数据,板楼,南 北,未知,精装,混合结构,集中供暖,一梯两户,无,商品房,2021-08-29,普通住宅,暂无数据,非共有,"117.237983,39.078203",河西,梅江,天津
亲亲家园,2022.02.11 成交,206.0,17914.0,220.0,20,0,3,0,14,3室2厅1厨1卫,低楼层 (共6层),115㎡,平层,暂无数据,板楼,南 北,2004,简装,钢混结构,集中供暖,一梯两户,无,商品房,2022-01-23,普通住宅,暂无数据,共有,"121.549775,38.930195",甘井子,西山水库,大连
莹华里,2021.11.06 成交,210.0,31121.0,216.0,218,9,122,44,4770,2室1厅1厨1卫,低楼层 (共6层),67.48㎡,平层,67.48㎡,板楼,南 北,未知,毛坯,混合结构,集中供暖,一梯两户,无,商品房,2021-04-03,普通住宅,暂无数据,共有,"117.147537,39.088797",南开,华苑,天津
交通小区(繁荣路),2022.01.16 成交,66.0,8669.0,68.8,12,1,4,3,407,2室2厅1厨1卫,中楼层 (共7层),75.68㎡,平层,暂无数据,暂无数据,南 北,未知,简装,未知结构,暂无数据,一梯两户,暂无数据,商品房,2022-01-05,普通住宅,暂无数据,非共有,"125.334694,43.846527",南关区,净水厂,长春
姚江湾2期天源,2022.03.06 成交,430.0,39815.0,455.0,355,9,12,12,1402,3室2厅1厨2卫,高楼层 (共26层),108㎡,平层,100㎡,板楼,南,2019,其他,钢混结构,暂无数据,两梯四户,有,商品房,2021-03-16,普通住宅,暂无数据,非共有,"121.52210202017,29.913908111077",江北区,江北万达,宁波
湖山美地二期,2021.12.07 成交,234.0,17581.0,235.0,728,19,134,160,19123,3室1厅1厨2卫,低楼层 (共30层),133.1㎡,平层,96.05㎡,板楼,南,2016,毛坯,钢混结构,集中供暖,两梯三户,有,商品房,2019-12-11,普通住宅,暂无数据,非共有,"120.430353,36.190289",李沧,下王埠,青岛
湾里南小区,2021.02.02 成交,70.0,8622.0,72.0,18,6,55,7,2409,2室1厅1厨1卫,高楼层 (共18层),80.73㎡,平层,暂无数据,板楼,南 北,2009,精装,钢混结构,集中供暖,一梯四户,有,商品房,2021-01-16,普通住宅,满五年,非共有,"121.859162,39.072332",开发区,金湾新城,大连
泰丰家园,2021.10.29 成交,193.0,14287.0,195.0,123,7,6,1,70,3室2厅1厨2卫,低楼层 (共7层),135.09㎡,平层,暂无数据,板楼,南 北,未知,精装,混合结构,自供暖,一梯两户,有,商品房,2021-06-28,普通住宅,暂无数据,非共有,"117.71522564745,39.046123081211",开发区,第五大街,天津
广厦富城,2022.02.13 成交,142.0,14296.0,147.0,161,3,7,15,1760,3室1厅1厨1卫,高楼层 (共5层),99.33㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-09-05,普通住宅,满五年,非共有,"117.65259761805,39.068747627751",塘沽,工农村,天津
新里卢浮公馆二期,2022.03.07 成交,158.0,17156.0,160.0,683,10,149,214,20496,3室2厅1厨1卫,低楼层 (共34层),92.1㎡,平层,67.05㎡,板楼,东,未知,其他,钢混结构,集中供暖,两梯四户,有,商品房,2020-04-24,普通住宅,满五年,非共有,"113.774047,34.744037",郑东新区,郑州东站,郑州
锦榭园,2021.12.10 成交,38.0,6211.0,38.0,292,5,6,15,1282,2室1厅1厨1卫,中楼层 (共11层),61.19㎡,平层,暂无数据,暂无数据,南,未知,简装,钢混结构,集中供暖,一梯四户,暂无数据,商品房,2021-02-22,普通住宅,满两年,非共有,"117.32026158509,38.954642737301",津南,八里台,天津
北区花园,2021.08.27 成交,29.0,5322.0,29.5,7,0,3,3,253,2室1厅1厨1卫,中楼层 (共5层),53.56㎡,平层,53.56㎡,板楼,南 北,2000,精装,砖混结构,集中供暖,一梯一户,无,商品房,2021-08-21,普通住宅,满五年,非共有,"123.4413199192,41.893819011069",皇姑,三台子,沈阳
海苑花园,2022.03.04 成交,138.0,18776.0,142.0,205,3,6,7,1639,2室1厅1厨1卫,低楼层 (共6层),73.5㎡,平层,暂无数据,板楼,南 北,2000,精装,砖混结构,集中供暖,一梯三户,无,商品房,2021-08-11,普通住宅,满五年,非共有,"121.518216,38.883346",高新园区,凌水,大连
鲁商泰晤士小镇,2021.01.21 成交,78.0,10241.0,79.0,108,6,14,10,2365,2室1厅1厨1卫,低楼层 (共16层),75.68㎡,平层,59.29㎡,板楼,南 北,2016,毛坯,钢混结构,集中供暖,两梯四户,有,商品房,2020-10-05,普通住宅,满两年,非共有,"120.49922676503,36.316708032765",城阳,惜福镇,青岛
东方玫瑰园,2021.08.10 成交,35.0,9061.0,39.0,71,3,5,0,349,3室2厅1厨1卫,高楼层 (共6层),38.63㎡,复式,暂无数据,板楼,南,2007,其他,混合结构,集中供暖,一梯两户,无,商品房,2021-06-01,普通住宅,满五年,非共有,"123.50144353156,41.842216865722",大东,东北大马路,沈阳
碧源月湖景园,2021.10.30 成交,152.0,13600.0,156.0,1,1,0,0,16,4室1厅1厨2卫,低楼层 (共32层),111.77㎡,平层,暂无数据,板塔结合,西南,2017,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-10-30,普通住宅,暂无数据,非共有,"113.63914,34.876763",惠济区,惠济万达,郑州
军华园,2022.02.21 成交,75.0,8334.0,78.0,55,2,8,5,898,2室2厅1厨1卫,高楼层 (共32层),90㎡,平层,暂无数据,板塔结合,南 北,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-12-29,普通住宅,满两年,非共有,"117.457301,39.062415",东丽,军粮城,天津
远创紫樾台,2021.08.09 成交,126.0,9403.0,132.0,76,4,6,4,989,3室2厅1厨2卫,高楼层 (共6层),134㎡,跃层,暂无数据,板楼,南 北,2015,其他,钢混结构,暂无数据,一梯两户,有,商品房,2021-05-26,普通住宅,暂无数据,非共有,"125.305628,43.925666",绿园区,客车厂,长春
南关街29号院,2021.09.24 成交,73.0,10069.0,74.0,178,10,60,10,3004,3室1厅1厨1卫,低楼层 (共7层),72.5㎡,平层,62.72㎡,板楼,南 北,1999,简装,混合结构,自供暖,十二梯两户,有,商品房,2021-03-30,普通住宅,满五年,非共有,"113.682682,34.746897",管城回族区,二七广场,郑州
秋丽家园,2021.12.15 成交,52.0,8926.0,60.0,15,1,3,8,1281,1室1厅1厨1卫,高楼层 (共13层),58.26㎡,平层,暂无数据,板楼,西南,未知,毛坯,钢混结构,集中供暖,两梯六户,有,商品房,2021-11-30,普通住宅,满两年,非共有,"117.302742,39.129325",东丽,万新街,天津
钰桥中央庭院,2021.06.26 成交,194.0,18211.0,198.0,28,0,35,27,4072,3室2厅1厨1卫,中楼层 (共11层),106.26㎡,平层,84.94㎡,板楼,南 北,2014,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-05-29,普通住宅,暂无数据,非共有,"121.616661,38.999861",甘井子,泉水美域盛景,大连
隆海海之韵二期,2021.09.29 成交,50.0,5632.0,50.0,1,0,0,0,22,2室2厅1厨1卫,高楼层 (共26层),88.79㎡,平层,68.68㎡,板楼,南,2012,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-09-29,普通住宅,满五年,非共有,"120.02595,35.841936",黄岛,世纪大道,青岛
水晶城二期,2021.04.04 成交,81.0,9861.0,83.0,157,3,28,20,4475,2室2厅1厨1卫,中楼层 (共18层),81.44㎡,平层,81㎡,板楼,南 北,2010,简装,钢混结构,集中供暖,一梯三户,有,商品房,2020-10-29,普通住宅,暂无数据,非共有,"123.534417,41.826383",沈河,新立堡,沈阳
锦艺国际华都博郡,2022.03.10 成交,148.0,16792.0,152.0,748,7,27,12,3597,3室1厅1厨1卫,低楼层 (共34层),88.14㎡,平层,66.85㎡,板塔结合,南 北,2013,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-02-22,普通住宅,满五年,共有,"113.613955,34.771415",中原区,热电厂,郑州
碧桂园·龙城,2022.02.11 成交,78.0,7396.0,78.0,74,3,15,11,1923,3室1厅1厨1卫,高楼层 (共32层),105.07㎡,平层,暂无数据,塔楼,南,未知,精装,框架结构,集中供暖,两梯四户,有,商品房,2021-11-30,普通住宅,暂无数据,非共有,"113.4392870164,34.794072172146",荥阳市,荥阳城区,郑州
福元里,2021.04.04 成交,870.0,37575.0,900.0,1,0,1,0,220,4室2厅1厨3卫,低楼层 (共2层),231.54㎡,暂无数据,暂无数据,暂无数据,南,2020,毛坯,未知结构,暂无数据,一梯一户,暂无数据,商品房,2021-04-04,商住两用,满五年,共有,"121.586912,29.81329",鄞州区,下应,宁波
锦泉源B1区,2021.08.29 成交,137.0,16468.0,138.0,94,2,9,1,327,2室1厅1厨1卫,低楼层 (共6层),82.89㎡,平层,暂无数据,板楼,南 北,2001,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-05-28,普通住宅,暂无数据,非共有,"121.605352,39.011262",甘井子,泉水锦泉源,大连
丰富路,2021.10.29 成交,190.0,33032.0,201.0,113,3,11,11,1919,2室1厅1厨1卫,中楼层 (共4层),57.52㎡,平层,暂无数据,板楼,南,1992,简装,钢混结构,暂无数据,一梯三户,无,房改房,2021-07-08,普通住宅,满五年,共有,"118.787479,32.042568",秦淮,新街口,南京
果舍添香二期,2021.02.23 成交,60.0,9529.0,61.0,301,1,16,3,1968,1室1厅1厨1卫,高楼层 (共32层),62.34㎡,平层,暂无数据,板楼,南,2010,简装,钢混结构,集中供暖,两梯三户,有,商品房,2020-04-28,普通住宅,满五年,共有,"123.487302,41.822972",大东,八王寺,沈阳
保利堂悦,2021.07.03 成交,151.0,10490.0,151.0,84,1,3,7,6218,3室2厅1厨2卫,中楼层 (共8层),143.96㎡,平层,暂无数据,板楼,南 北,2019,毛坯,钢混结构,暂无数据,一梯两户,暂无数据,商品房,2021-04-10,普通住宅,暂无数据,非共有,"125.460096,43.843971",净月区,净月区,长春
香江健康小镇康乃馨园,2021.12.22 成交,23.0,3924.0,23.0,117,3,12,16,2537,1室1厅1厨1卫,中楼层 (共30层),58.62㎡,平层,暂无数据,板楼,东,未知,简装,钢混结构,集中供暖,两梯二十二户,有,商品房,2021-08-28,普通住宅,满五年,非共有,"117.418429,39.49438",宝坻,京津新城,天津
市六院宿舍,2021.11.13 成交,158.0,14557.0,180.0,99,11,23,10,1750,3室2厅1厨2卫,中楼层 (共6层),108.54㎡,平层,暂无数据,板楼,南,未知,精装,砖混结构,集中供暖,一梯三户,无,商品房,2021-08-06,普通住宅,满五年,非共有,"114.46087739788,38.03484143029",桥西,振头,石家庄
万达高层,2022.01.28 成交,65.0,11285.0,66.8,164,3,19,16,2726,1室1厅1厨1卫,高楼层 (共30层),57.6㎡,平层,暂无数据,塔楼,西南,1995,精装,钢混结构,集中供暖,两梯八户,有,商品房,2021-08-18,普通住宅,满两年,非共有,"121.621396,38.923884",西岗,北京公园,大连
银亿东城第十一街区,2021.10.17 成交,228.0,19134.0,230.0,599,5,26,36,5828,3室2厅1厨1卫,低楼层 (共28层),119.16㎡,平层,暂无数据,板塔结合,南 北,2016,精装,钢混结构,暂无数据,一梯四户,有,商品房,2020-02-26,普通住宅,满两年,非共有,"118.95243,32.071262",江宁,麒麟镇,南京
汉口路,2021.12.06 成交,246.0,37609.0,252.0,277,4,17,46,4074,2室1厅1厨1卫,高楼层 (共9层),65.41㎡,平层,暂无数据,板塔结合,南,1996,简装,钢混结构,暂无数据,一梯三户,有,商品房,2021-03-04,普通住宅,暂无数据,非共有,"118.785244,32.059606",鼓楼,宁海路,南京
宁盛里,2022.03.03 成交,125.0,18914.0,125.0,359,6,32,56,5778,1室1厅1厨1卫,高楼层 (共6层),66.09㎡,平层,暂无数据,板楼,南,未知,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-03-10,普通住宅,满两年,非共有,"117.184208,39.092815",南开,水上公园街,天津
诚工嘉园,2022.01.12 成交,126.0,17800.0,126.0,11,0,0,0,6,4室1厅1厨2卫,中楼层 (共28层),70.79㎡,平层,暂无数据,塔楼,南,未知,其他,钢混结构,集中供暖,一梯三户,有,商品房,2022-01-02,普通住宅,满两年,非共有,"113.73659173273,34.749762571434",郑东新区,通泰路,郑州
金海蓝湾,2021.06.05 成交,69.0,9462.0,72.0,9,1,4,0,440,2室1厅1厨1卫,中楼层 (共11层),72.93㎡,平层,暂无数据,板楼,南,2017,精装,框架结构,集中供暖,一梯四户,有,商品房,2021-05-28,普通住宅,暂无数据,非共有,"121.698792,39.125748",金州,金华,大连
华锐桃源欣城,2022.02.19 成交,61.0,7226.0,64.0,259,10,27,16,2540,2室1厅1厨1卫,中楼层 (共6层),83.73㎡,平层,74㎡,板楼,南 北,2007,精装,砖混结构,集中供暖,一梯两户,无,商品房,2021-06-06,普通住宅,满五年,共有,"123.40749272561,41.879899928276",于洪,西三台子,沈阳
中海和平之门二期,2021.04.18 成交,175.0,19833.0,180.0,59,0,17,11,1639,2室2厅1厨1卫,中楼层 (共18层),88.24㎡,平层,暂无数据,板楼,南 北,2016,精装,钢混结构,集中供暖,两梯两户,有,商品房,2021-02-19,普通住宅,暂无数据,非共有,"123.41926,41.735125",和平,长白,沈阳
富奥花园D区,2022.01.08 成交,66.0,7928.0,70.0,366,9,55,48,8036,2室2厅1厨1卫,低楼层 (共6层),83㎡,平层,暂无数据,塔楼,南 北,2004,毛坯,混合结构,暂无数据,一梯两户,无,商品房,2021-01-08,普通住宅,暂无数据,非共有,"125.390175,43.836064",净月区,净月区,长春
恒裕玫瑰湾,2021.01.23 成交,260.0,28896.0,275.0,21,2,8,11,1851,3室1厅1厨1卫,高楼层 (共11层),89.98㎡,平层,暂无数据,板塔结合,南,2018,精装,钢混结构,暂无数据,一梯两户,暂无数据,商品房,2021-01-02,普通住宅,暂无数据,共有,"121.596246,29.975068",镇海区,骆驼,宁波
汾河小区,2021.06.22 成交,59.0,10656.0,59.0,2,0,2,1,440,2室1厅1厨1卫,中楼层 (共5层),55.37㎡,暂无数据,55.37㎡,板楼,南 北,2010,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-06-20,普通住宅,暂无数据,非共有,"123.39019241268,41.83441207544",皇姑,塔湾,沈阳
山水新城,2021.09.19 成交,117.0,10637.0,123.0,274,3,3,7,1519,3室2厅1厨2卫,高楼层 (共6层),110㎡,复式,暂无数据,暂无数据,南 北,未知,其他,未知结构,暂无数据,一梯两户,暂无数据,商品房,2020-12-20,普通住宅,暂无数据,共有,"119.98460656508,35.870753101139",黄岛,海西路,青岛
泉水人家幸福里,2021.02.02 成交,195.0,16620.0,196.0,52,0,19,24,6718,3室2厅1厨2卫,低楼层 (共18层),117.09㎡,平层,暂无数据,板楼,南 北,2009,精装,钢混结构,集中供暖,一梯两户,有,商品房,2020-12-12,普通住宅,满两年,非共有,"121.61826,39.004694",甘井子,泉水美域盛景,大连
国合锦里,2021.06.12 成交,130.0,33334.0,133.0,245,1,7,3,1561,1室1厅1厨1卫,高楼层 (共29层),39㎡,平层,暂无数据,板塔结合,东南,2012,精装,钢混结构,集中供暖,四梯十八户,有,商品房,2020-10-11,普通住宅,暂无数据,非共有,"121.611471,38.92193",西岗,华府,大连
七彩星城,2021.05.16 成交,241.0,27578.0,245.0,50,4,7,3,1320,2室2厅1厨1卫,高楼层 (共11层),87.39㎡,平层,暂无数据,板楼,南,2009,精装,钢混结构,暂无数据,两梯三户,有,商品房,2021-03-28,普通住宅,暂无数据,共有,"118.73113620859,31.970571418556",雨花台,铁心桥,南京
交通小区,2021.02.28 成交,33.0,8685.0,33.5,77,0,2,6,1374,1室1厅1厨1卫,高楼层 (共7层),38㎡,平层,暂无数据,板楼,南,1998,其他,砖混结构,暂无数据,一梯三户,无,商品房,2020-12-14,普通住宅,暂无数据,共有,"125.296809,43.881308",朝阳区,红旗,长春
大观国际居住区北区,2022.03.03 成交,215.0,16622.0,215.0,4,2,1,0,33,3室2厅1厨2卫,中楼层 (共34层),129.35㎡,平层,100.79㎡,板塔结合,南 北,未知,精装,钢混结构,集中供暖,三梯七户,有,商品房,2022-02-28,普通住宅,满五年,非共有,"113.716102,34.761541",金水区,燕庄,郑州
中铁城A2波尔舍,2021.10.06 成交,72.0,8163.0,73.0,1,0,0,0,7,2室1厅1厨1卫,中楼层 (共33层),87.6㎡,平层,暂无数据,板楼,南 北,2015,其他,钢混结构,暂无数据,一梯八户,有,商品房,2021-10-06,普通住宅,暂无数据,非共有,"125.15366162041,43.861193708643",汽车产业开发区,绿园区周边,长春
壹品星海公寓,2021.05.18 成交,98.0,15825.0,99.0,326,5,75,15,3996,1室1厅1厨1卫,高楼层 (共25层),61.93㎡,跃层,暂无数据,板塔结合,东南,2005,精装,钢混结构,集中供暖,三梯十八户,有,商品房,2020-06-27,普通住宅,满五年,非共有,"121.58728,38.886966",沙河口,星海广场,大连
湖滨世纪花园,2022.02.14 成交,305.0,24779.0,317.0,74,1,7,19,1231,3室2厅1厨2卫,中楼层 (共5层),123.09㎡,平层,暂无数据,板楼,南,未知,简装,混合结构,暂无数据,一梯两户,无,商品房,2021-12-03,普通住宅,满五年,非共有,"118.81014656249,31.947236432745",江宁,百家湖,南京
厚园,2021.09.25 成交,90.0,9822.0,90.0,133,3,17,7,1057,2室1厅1厨1卫,高楼层 (共6层),91.64㎡,平层,暂无数据,板楼,南 北,未知,其他,混合结构,集中供暖,一梯两户,无,商品房,2021-05-16,普通住宅,满五年,非共有,"117.38235879733,39.176563562169",东丽,华明镇,天津
开祥·御龙城,2021.05.16 成交,254.0,18010.0,258.0,68,5,51,8,2372,3室2厅1厨1卫,中楼层 (共33层),140.76㎡,平层,暂无数据,板楼,南,2017,简装,钢混结构,集中供暖,两梯五户,有,商品房,2021-03-10,普通住宅,满两年,共有,"113.646607,34.806487",金水,绿茵广场,郑州
千禧龙花园,2021.02.06 成交,72.0,13062.0,73.0,48,7,14,4,1626,1室1厅1厨1卫,中楼层 (共21层),54.97㎡,暂无数据,42.2㎡,塔楼,西,2009,精装,钢混结构,自供暖,五梯三十七户,有,商品房,2020-12-20,普通住宅,满两年,非共有,"120.202526,35.956195",黄岛,唐岛湾,青岛
石家庄棉三生活区,2022.01.21 成交,80.0,11614.0,88.0,23,0,3,12,730,2室1厅1厨1卫,高楼层 (共6层),68.37㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-12-30,普通住宅,满五年,非共有,"114.53323638695,38.051283579024",长安,广安,石家庄
东城花园,2022.02.11 成交,39.0,4334.0,40.0,115,2,4,30,2982,2室1厅1厨1卫,高楼层 (共6层),89.31㎡,平层,暂无数据,板楼,东 南 北,2005,简装,砖混结构,集中供暖,一梯三户,无,商品房,2021-10-20,普通住宅,满五年,非共有,"123.54580050084,41.82344246273",沈河,新立堡,沈阳
万科城市之光B区,2021.05.10 成交,75.0,11774.0,77.0,308,1,6,26,4375,2室2厅1厨1卫,中楼层 (共30层),63.7㎡,平层,暂无数据,板楼,西北,2009,精装,钢混结构,集中供暖,两梯六户,有,商品房,2020-07-07,普通住宅,暂无数据,非共有,"123.50786,41.818065",大东,黎明,沈阳
远洋时代城三期,2022.02.10 成交,97.0,11149.0,98.8,151,1,24,9,1776,2室2厅1厨1卫,低楼层 (共26层),86.65㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-09-12,普通住宅,满两年,非共有,"121.830301,39.090556",开发区,高城山,大连
神兴小区三期,2022.02.07 成交,211.0,16158.0,222.0,214,9,39,34,3404,3室2厅1厨2卫,低楼层 (共7层),130.59㎡,平层,暂无数据,板楼,南 北,2002,精装,混合结构,集中供暖,一梯两户,无,商品房,2021-07-09,普通住宅,满五年,非共有,"114.563404,38.017663",裕华,大马村,石家庄
明发城市广场,2022.01.22 成交,86.0,11033.0,83.0,353,6,4,10,3141,2室2厅1厨1卫,高楼层 (共25层),77.95㎡,平层,暂无数据,塔楼,东南,2012,简装,钢混结构,暂无数据,三梯八户,有,商品房,2021-02-03,商业办公类,满五年,非共有,"118.692543,32.111296",浦口,顶山街道,南京
银城蓝溪郡,2021.01.24 成交,169.0,19368.0,176.0,96,3,10,10,1908,3室1厅1厨1卫,高楼层 (共33层),87㎡,平层,暂无数据,板塔结合,东南,2017,其他,钢混结构,暂无数据,两梯四户,有,商品房,2020-10-20,普通住宅,满两年,共有,"118.787488,31.830883",江宁,正方新城,南京
盛世闲庭,2022.01.03 成交,136.0,17186.0,136.8,71,2,11,7,1900,2室1厅1厨1卫,高楼层 (共6层),79.02㎡,平层,暂无数据,板楼,南 北,2003,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-10-25,普通住宅,满两年,非共有,"121.578392,38.978723",甘井子,山东路,大连
思达大河春天A区,2021.10.25 成交,140.0,11176.0,140.0,574,6,92,97,9560,3室1厅1厨2卫,中楼层 (共6层),125.1㎡,平层,113.4㎡,板楼,南 北,2006,简装,混合结构,自供暖,一梯两户,无,商品房,2020-03-30,普通住宅,满五年,非共有,"113.638403,34.816364",金水区,绿茵广场,郑州
金地新里程,2021.03.21 成交,66.0,9028.0,66.0,13,1,2,1,586,2室1厅1厨1卫,中楼层 (共24层),72.56㎡,平层,暂无数据,板楼,南,2009,简装,钢混结构,集中供暖,两梯六户,有,商品房,2021-03-09,普通住宅,暂无数据,共有,"121.743866,39.072779",金州,城润,大连
深港城,2021.04.13 成交,165.0,17943.0,165.0,207,1,26,26,4321,4室2厅1厨1卫,低楼层 (共32层),91.96㎡,复式,72.89㎡,板楼,南 北,2016,精装,钢混结构,集中供暖,两梯三户,有,商品房,2020-09-19,普通住宅,满两年,非共有,"120.176191,35.982971",黄岛,香江路,青岛
新城花漾紫郡,2021.12.27 成交,229.0,23980.0,235.0,108,1,7,10,823,3室2厅1厨1卫,高楼层 (共17层),95.5㎡,平层,暂无数据,板楼,南 北,2016,其他,钢混结构,暂无数据,两梯两户,有,商品房,2021-09-10,普通住宅,暂无数据,共有,"118.720317,32.188771",浦口,高新区,南京
亿达第一郡三期,2021.05.22 成交,64.0,11035.0,65.0,39,1,2,12,1360,2室1厅1厨1卫,高楼层 (共11层),58㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-04-13,普通住宅,暂无数据,非共有,"121.279188,38.862189",旅顺口,旅顺新城区,大连
自由向,2021.06.23 成交,65.0,13585.0,67.0,64,1,8,3,1461,1室1厅1厨1卫,低楼层 (共32层),47.85㎡,平层,暂无数据,板楼,南,2013,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-04-20,普通住宅,满五年,非共有,"121.755784,39.046852",开发区,红梅翠竹,大连
远达小区,2021.02.04 成交,55.0,7858.0,55.0,42,0,2,0,516,2室1厅1厨1卫,高楼层 (共11层),70㎡,平层,暂无数据,塔楼,南 北,2008,其他,钢混结构,暂无数据,一梯三户,有,商品房,2020-12-25,普通住宅,暂无数据,非共有,"125.378887,43.939467",二道区,八里堡,长春
好阳光国际商务公寓,2021.05.05 成交,170.0,29050.0,165.0,382,4,3,7,2272,1室1厅1厨1卫,中楼层 (共15层),58.52㎡,平层,暂无数据,塔楼,南,2003,简装,钢混结构,暂无数据,三梯十五户,有,商品房,2020-04-18,普通住宅,暂无数据,非共有,"121.594188,29.863751",鄞州区,东柳,宁波
上怡南苑,2021.05.07 成交,167.0,16885.0,170.0,842,5,7,8,2727,2室1厅0厨1卫,高楼层 (共18层),98.67㎡,平层,暂无数据,板楼,东南,2002,精装,钢混结构,暂无数据,两梯三户,有,商品房,2019-01-16,普通住宅,暂无数据,非共有,"118.643496,31.905841",雨花台,梅山,南京
康馨壹品,2022.01.19 成交,94.0,12178.0,96.0,36,2,14,1,680,2室1厅1厨1卫,低楼层 (共18层),76.78㎡,平层,暂无数据,板塔结合,南 北,2014,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-12-15,普通住宅,满两年,共有,"121.86644414974,39.073966853043",开发区,金湾新城,大连
上院,2022.02.10 成交,112.0,11200.0,112.0,247,5,56,15,2740,2室2厅1厨1卫,中楼层 (共17层),100㎡,平层,暂无数据,板楼,南 北,2011,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-06-09,普通住宅,暂无数据,非共有,"125.276224,43.860295",朝阳区,红旗,长春
山西路,2022.02.05 成交,124.0,56080.0,126.0,147,10,14,43,3098,1室0厅0厨1卫,低楼层 (共2层),22.04㎡,平层,暂无数据,板楼,南,未知,其他,钢混结构,集中供暖,一梯六户,无,企业产,2021-09-11,普通住宅,暂无数据,非共有,"117.20198385606,39.128404526838",和平,劝业场,天津
恒大名都,2021.09.21 成交,235.0,23781.0,240.0,79,1,27,12,1697,3室2厅1厨1卫,高楼层 (共32层),98.82㎡,平层,77.65㎡,板楼,南 北,2012,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-07-05,普通住宅,满两年,非共有,"113.675391,34.802501",金水区,科技市场,郑州
银湖雅苑·V街区,2021.02.19 成交,48.0,8343.0,48.0,28,1,2,0,605,2室1厅1厨1卫,中楼层 (共18层),56.94㎡,平层,暂无数据,板楼,南,2015,其他,钢混结构,集中供暖,一梯三户,有,商品房,2021-01-23,普通住宅,暂无数据,非共有,"123.249663,41.752421",铁西,经济技术开发区,沈阳
福典人家,2021.07.14 成交,150.0,21426.0,153.0,77,2,30,20,2405,2室1厅1厨1卫,低楼层 (共5层),70.01㎡,平层,暂无数据,板楼,南 北,2006,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-04-28,普通住宅,满五年,非共有,"121.555078,38.957225",甘井子,锦华,大连
武学园小区,2021.03.08 成交,346.0,61775.0,352.0,5,0,5,8,1096,2室1厅1厨1卫,低楼层 (共30层),56.01㎡,平层,暂无数据,塔楼,西南,1998,精装,钢混结构,暂无数据,两梯十户,有,商品房,2021-03-03,普通住宅,满两年,非共有,"118.791755,32.0396",秦淮,新街口,南京
