小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
华润橡树湾三期,2021.03.30 成交,94.0,11716.0,96.0,197,6,5,9,2463,2室2厅1厨1卫,高楼层 (共25层),79.81㎡,平层,62.67㎡,板楼,南 北,2015,精装,钢混结构,集中供暖,一梯三户,有,商品房,2020-09-14,普通住宅,暂无数据,非共有,"123.365742,41.860339",于洪,丁香湖,沈阳
中保住宅楼,2022.03.09 成交,76.0,6200.0,76.0,159,7,21,0,73,3室2厅1厨1卫,低楼层 (共6层),122.59㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-10-02,普通住宅,满五年,非共有,"117.309981,39.722852",宝坻,南三路,天津
陈婆渡小区,2021.05.23 成交,253.0,35459.0,259.8,45,3,3,1,679,2室2厅1厨1卫,低楼层 (共6层),71.21㎡,平层,暂无数据,板塔结合,南,未知,精装,钢混结构,暂无数据,一梯两户,无,商品房,2021-04-08,普通住宅,满五年,非共有,"121.554394,29.799661",鄞州区,首南,宁波
金色珑庭,2021.03.28 成交,296.0,34669.0,298.0,61,4,28,3,1809,2室2厅1厨1卫,低楼层 (共28层),85.38㎡,平层,暂无数据,板楼,南,2012,精装,框架结构,暂无数据,两梯两户,有,商品房,2021-01-26,普通住宅,暂无数据,共有,"121.588458,29.833297",鄞州区,中河,宁波
天成领寓,2021.06.17 成交,100.0,8881.0,100.0,1,0,0,0,430,2室2厅1厨1卫,中楼层 (共15层),112.6㎡,平层,暂无数据,板楼,南 北,2010,精装,钢混结构,暂无数据,一梯两户,无,商品房,2021-06-17,普通住宅,暂无数据,非共有,"125.43715,43.882428",经开区,东方广场南,长春
鑫苑鑫家东苑,2021.04.12 成交,93.0,11959.0,94.5,28,1,9,2,516,2室2厅1厨1卫,中楼层 (共27层),77.77㎡,平层,暂无数据,板楼,南,2017,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-16,普通住宅,暂无数据,共有,"113.64536024962,34.665606271085",二七,万客来,郑州
华庭北园,2022.03.18 成交,230.0,18250.0,237.0,171,5,8,6,1605,3室2厅1厨2卫,高楼层 (共18层),126.03㎡,平层,暂无数据,板楼,南,2012,简装,钢混结构,暂无数据,两梯四户,有,动迁安置房,2021-09-28,普通住宅,满两年,非共有,"118.88125882946,32.002226553166",江宁,青龙山国际新城,南京
瑞金路1-58号院,2021.12.18 成交,335.0,49215.0,360.0,79,2,3,2,746,2室1厅1厨1卫,中楼层 (共6层),68.07㎡,平层,暂无数据,板楼,南,1999,其他,砖混结构,暂无数据,一梯两户,无,房改房,2021-10-01,普通住宅,满五年,非共有,"118.815389,32.039078",秦淮,瑞金路,南京
春柳公园,2022.03.12 成交,57.0,14099.0,60.0,428,4,12,18,4600,1室1厅1厨1卫,高楼层 (共6层),40.43㎡,平层,29.59㎡,板楼,南,2018,精装,钢混结构,集中供暖,两梯十四户,有,商品房,2021-01-08,商住两用,暂无数据,非共有,"121.5863,38.946798",沙河口,春柳,大连
上院,2021.06.06 成交,135.0,11449.0,140.0,92,2,26,4,2163,3室2厅1厨1卫,低楼层 (共17层),117.92㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,暂无数据,两梯两户,有,商品房,2021-03-07,普通住宅,暂无数据,非共有,"125.276224,43.860295",朝阳区,红旗,长春
华润海中国一期,2021.06.03 成交,145.0,16357.0,147.0,29,1,19,3,791,2室1厅1厨1卫,高楼层 (共34层),88.65㎡,平层,暂无数据,板楼,南,2009,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-05-05,普通住宅,满两年,非共有,"121.7643853159,39.039348277793",开发区,华润海中国,大连
横道小区,2021.04.05 成交,59.0,10082.0,59.8,8,1,5,0,187,2室1厅1厨1卫,低楼层 (共7层),57.63㎡,暂无数据,暂无数据,板楼,南 北,未知,其他,混合结构,暂无数据,两梯三户,有,商品房,2021-03-29,普通住宅,暂无数据,非共有,"126.6944003478,45.733392434964",香坊,尚志公园,哈尔滨
千间小区,2021.12.21 成交,43.0,9874.0,44.0,327,7,5,3,687,1室1厅1厨1卫,中楼层 (共6层),43.55㎡,平层,暂无数据,板楼,东,未知,简装,混合结构,集中供暖,一梯五户,无,私产,2021-01-28,普通住宅,满五年,非共有,"117.72438505896,39.004551588666",塘沽,新港,天津
华强城二期,2022.03.11 成交,52.0,8807.0,53.5,193,4,5,3,705,1室1厅1厨1卫,低楼层 (共31层),59.05㎡,平层,43.96㎡,塔楼,东 北,未知,简装,钢混结构,集中供暖,两梯五户,有,商品房,2021-08-31,普通住宅,暂无数据,共有,"123.41195040475,41.915149013843",沈北新区,正良,沈阳
府林里街,2021.03.18 成交,54.0,6750.0,58.0,125,0,3,5,1090,2室1厅1厨1卫,中楼层 (共7层),80㎡,平层,暂无数据,板塔结合,南 北,未知,其他,钢混结构,暂无数据,一梯三户,无,商品房,2020-11-14,普通住宅,暂无数据,共有,"126.692132,45.742345",香坊,菜艺商圈,哈尔滨
新河一村,2022.02.27 成交,355.0,77528.0,362.0,181,3,12,50,6804,2室1厅1厨1卫,高楼层 (共7层),45.79㎡,平层,暂无数据,板楼,南 北,1993,简装,混合结构,暂无数据,一梯两户,无,商品房,2021-08-31,普通住宅,暂无数据,非共有,"118.74259643505,32.074555231079",鼓楼,定淮门大街,南京
金穗世纪花园,2021.03.29 成交,67.0,6980.0,67.0,1,1,1,0,93,2室1厅1厨1卫,中楼层 (共7层),96㎡,暂无数据,暂无数据,板楼,南 北,2004,其他,混合结构,集中供暖,一梯两户,无,商品房,2021-03-28,普通住宅,暂无数据,共有,"123.33410545278,41.778050923143",于洪,于洪新城,沈阳
安装公司宿舍,2021.05.17 成交,40.0,6608.0,39.3,1,0,1,1,108,2室1厅1厨1卫,高楼层 (共7层),60.54㎡,暂无数据,暂无数据,板楼,南 北,1987,其他,砖混结构,暂无数据,一梯九户,无,商品房,2021-05-16,普通住宅,暂无数据,非共有,"125.29169415744,43.877408693638",朝阳区,红旗,长春
远洋钻石湾一期,2021.03.08 成交,499.0,23515.0,530.0,253,2,7,22,5315,4室2厅1厨3卫,中楼层 (共4层),212.21㎡,平层,暂无数据,板楼,南 北,2014,毛坯,钢混结构,集中供暖,两梯两户,有,商品房,2020-06-28,普通住宅,暂无数据,非共有,"121.617885,38.958679",甘井子,钻石湾,大连
旺源雅苑,2021.01.04 成交,286.0,24679.0,292.0,47,3,9,6,1867,3室1厅1厨2卫,高楼层 (共12层),115.85㎡,平层,暂无数据,板楼,东南,2018,精装,钢混结构,暂无数据,一梯两户,有,商品房,2020-11-19,普通住宅,满两年,非共有,"121.5060426353,29.823449196755",海曙区,石碶,宁波
滨海航天城,2021.10.27 成交,98.0,11014.0,100.0,123,5,24,1,304,2室2厅1厨1卫,中楼层 (共18层),88.98㎡,平层,暂无数据,板塔结合,南,未知,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-06-27,普通住宅,满两年,非共有,"117.54368059491,39.129309757568",塘沽,北塘街,天津
恒大滨江左岸,2021.12.19 成交,100.0,8511.0,120.0,97,3,4,2,618,3室2厅1厨1卫,高楼层 (共25层),117.5㎡,平层,暂无数据,板楼,北 南,2020,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-09-14,普通住宅,暂无数据,共有,"123.54020946657,41.766834473901",浑南,东湖,沈阳
新文化花园新丽居,2021.09.21 成交,495.0,32919.0,500.0,1355,11,34,32,3540,2室2厅0厨1卫,中楼层 (共24层),150.37㎡,暂无数据,暂无数据,板塔结合,东南,未知,简装,钢混结构,集中供暖,两梯四户,有,私产,2018-01-05,普通住宅,满五年,非共有,"117.190344,39.135533",和平,南市,天津
奥园会展广场,2021.08.10 成交,23.0,3916.0,23.0,366,8,2,41,3268,1室1厅1厨1卫,高楼层 (共26层),57.47㎡,平层,暂无数据,塔楼,南,2014,精装,钢混结构,集中供暖,四梯二十户,有,商品房,2020-08-10,普通住宅,暂无数据,非共有,"123.38288510148,41.680143412748",苏家屯,会展中心,沈阳
天印花园,2022.03.02 成交,217.0,24402.0,225.0,262,8,50,17,3676,2室1厅1厨1卫,中楼层 (共6层),88.93㎡,平层,暂无数据,板楼,南 北,2000,其他,砖混结构,暂无数据,一梯三户,无,商品房,2021-06-13,普通住宅,满五年,共有,"118.862258,31.943235",江宁,东山镇,南京
华府美郡花园,2021.02.27 成交,458.0,36226.0,465.0,10,2,4,3,1107,3室2厅1厨2卫,中楼层 (共25层),126.43㎡,平层,98.28㎡,板楼,南,2015,精装,钢混结构,暂无数据,两梯三户,有,商品房,2021-02-17,普通住宅,满五年,非共有,"121.546062,29.811374",鄞州区,南部商务区,宁波
奥园国际城,2021.05.13 成交,40.0,7953.0,41.2,11,4,2,1,807,2室1厅1厨1卫,低楼层 (共32层),50.3㎡,平层,暂无数据,板楼,西北,2011,精装,钢混结构,集中供暖,一梯四户,有,商品房,2021-05-02,普通住宅,暂无数据,非共有,"123.38811609514,41.682141794405",苏家屯,会展中心,沈阳
金宸联郡,2021.07.23 成交,79.0,9696.0,82.0,65,0,25,14,2359,2室1厅1厨1卫,中楼层 (共18层),81.48㎡,平层,暂无数据,板楼,南 北,2015,精装,框架结构,集中供暖,一梯三户,有,商品房,2021-05-20,普通住宅,暂无数据,非共有,"121.729194,39.082731",金州,金纺,大连
华宇凤凰城,2021.04.25 成交,89.0,10162.0,88.5,32,1,13,6,1511,2室1厅1厨1卫,中楼层 (共6层),86.7㎡,平层,86.7㎡,板楼,南 北,2008,简装,钢混结构,集中供暖,一梯四户,无,商品房,2021-03-25,普通住宅,满两年,非共有,"121.788671,39.080217",开发区,杏花里,大连
丰荣街,2021.07.01 成交,15.0,2486.0,15.0,80,5,22,9,1195,2室1厅1厨1卫,高楼层 (共5层),59.54㎡,平层,暂无数据,暂无数据,南 北,2002,简装,未知结构,集中供暖,一梯三户,暂无数据,商品房,2021-04-13,普通住宅,满五年,非共有,"121.97178492766,39.407499798465",普兰店,普兰店,大连
紫瑞园,2021.12.03 成交,124.0,14791.0,127.0,275,6,6,13,2015,2室1厅1厨1卫,高楼层 (共18层),83.84㎡,平层,暂无数据,板楼,南 北,未知,其他,钢混结构,集中供暖,两梯五户,有,商品房,2021-03-03,普通住宅,满五年,非共有,"117.126006,39.215858",北辰,瑞景居住区,天津
华润幸福里,2021.01.28 成交,398.0,28395.0,405.0,61,1,2,2,2175,3室1厅1厨1卫,高楼层 (共32层),140.17㎡,平层,暂无数据,板楼,南 北,2016,精装,钢混结构,集中供暖,一梯两户,有,商品房,2020-11-28,普通住宅,暂无数据,共有,"123.405286,41.749867",和平,长白,沈阳
太平洋怡和公寓,2021.04.29 成交,200.0,21589.0,202.0,15,3,2,0,594,2室1厅1厨1卫,中楼层 (共12层),92.64㎡,平层,70.01㎡,板楼,南,2010,其他,钢混结构,集中供暖,一梯两户,有,商品房,2021-04-14,普通住宅,满五年,共有,"120.357975,36.102449",市北,海泊河,青岛
融创美盛象湖壹号,2021.10.27 成交,133.0,14666.0,136.0,33,2,16,9,1379,3室2厅1厨1卫,高楼层 (共33层),90.55㎡,平层,68.45㎡,板楼,东南 南,2017,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-09-24,普通住宅,暂无数据,非共有,"113.91063879461,34.778687587873",郑东新区,白沙,郑州
美晨家园,2021.05.19 成交,89.0,10349.0,93.8,301,10,22,7,2037,2室1厅1厨1卫,中楼层 (共7层),86㎡,平层,暂无数据,板塔结合,南 北,2008,精装,钢混结构,暂无数据,一梯两户,无,商品房,2020-07-23,普通住宅,暂无数据,非共有,"126.585907,45.740468",道里,顾乡大街,哈尔滨
天润城第十四街区,2022.01.14 成交,181.0,20132.0,185.0,47,2,73,55,4853,3室2厅1厨1卫,中楼层 (共18层),89.91㎡,平层,69.85㎡,板楼,南 北,2012,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-11-28,普通住宅,满五年,共有,"118.737714,32.16147",浦口,桥北,南京
中海寰宇天下D区,2021.12.18 成交,80.0,8245.0,83.5,52,3,2,3,902,3室1厅1厨1卫,中楼层 (共30层),97.03㎡,平层,暂无数据,板楼,南 北,2016,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-10-28,普通住宅,暂无数据,非共有,"125.402944,43.955377",经开北区,二道区周边,长春
鲁能泰山7号一期,2021.05.27 成交,107.0,13416.0,109.0,515,9,6,8,1719,2室2厅1厨1卫,低楼层 (共6层),79.46㎡,平层,67㎡,板楼,南,2017,精装,框架结构,集中供暖,一梯三户,有,商品房,2019-12-30,普通住宅,暂无数据,非共有,"122.00738700182,39.095952213764",金州,金石滩,大连
武夷绿洲观竹苑,2021.06.05 成交,320.0,25263.0,320.0,172,0,1,0,1360,3室2厅1厨2卫,低楼层 (共6层),126.67㎡,暂无数据,暂无数据,板楼,南 北,2007,其他,钢混结构,暂无数据,一梯两户,无,商品房,2020-12-16,普通住宅,满两年,非共有,"118.850241,31.934915",江宁,科学园,南京
北宁湾-致远家园,2021.12.05 成交,211.0,23551.0,214.0,72,1,29,23,3450,2室1厅1厨1卫,高楼层 (共28层),89.22㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-09-25,普通住宅,满五年,非共有,"117.218571,39.189948",河北,铁东路,天津
锁石苑,2021.02.28 成交,148.0,16996.0,148.0,299,5,52,22,3831,3室1厅1厨1卫,高楼层 (共34层),87.08㎡,平层,暂无数据,板楼,南,未知,简装,钢混结构,暂无数据,两梯十户,有,动迁安置房,2020-05-05,普通住宅,暂无数据,非共有,"118.9333418864,32.048273911661",江宁,麒麟镇,南京
万科生态城二期,2021.11.19 成交,187.0,21267.0,195.0,41,3,10,17,1819,2室1厅1厨1卫,高楼层 (共13层),87.93㎡,平层,暂无数据,板楼,南,2017,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-10-10,普通住宅,暂无数据,非共有,"120.484713,36.181537",李沧,世园会,青岛
外贸宿舍(朝阳区),2021.11.20 成交,166.0,15574.0,169.0,128,4,1,1,661,2室2厅1厨1卫,中楼层 (共8层),106.59㎡,平层,暂无数据,板楼,南 北,未知,精装,混合结构,暂无数据,一梯两户,无,商品房,2021-07-15,普通住宅,满两年,共有,"125.3292,43.866101",朝阳区,桂林路,长春
旭辉东樾城,2021.05.10 成交,87.0,12195.0,87.0,37,3,14,0,954,2室1厅1厨1卫,高楼层 (共30层),70.77㎡,平层,暂无数据,板楼,南 北,2017,毛坯,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2021-04-04,普通住宅,暂无数据,共有,"123.50203064255,41.87502367262",大东,望花,沈阳
中海城锦城,2021.10.15 成交,79.0,9318.0,79.9,49,4,2,2,390,2室2厅1厨1卫,高楼层 (共33层),84.79㎡,平层,暂无数据,板楼,南 北,未知,毛坯,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2021-08-28,普通住宅,暂无数据,非共有,"123.37373065544,41.876956955256",于洪,荷兰村,沈阳
中铁梧桐苑,2021.02.01 成交,106.0,9222.0,109.0,324,11,29,11,2884,3室2厅1厨1卫,高楼层 (共17层),114.95㎡,平层,86.98㎡,板楼,南 北,2015,精装,钢混结构,集中供暖,一梯两户,有,商品房,2020-03-15,普通住宅,满五年,共有,"123.440636,41.93698",沈北新区,道义,沈阳
太平洋梦时代广场,2021.09.20 成交,40.0,9303.0,40.0,135,4,4,1,525,1室1厅1厨1卫,中楼层 (共44层),43㎡,暂无数据,暂无数据,板塔结合,北,2016,精装,钢混结构,集中供暖,八梯三十户,有,商品房,2021-05-09,商住两用,暂无数据,非共有,"120.169849,35.933206",黄岛,积米崖,青岛
601所家属楼,2021.05.24 成交,53.0,9637.0,53.0,263,1,1,2,2226,1室1厅1厨1卫,高楼层 (共5层),55㎡,平层,暂无数据,板楼,南,1985,精装,混合结构,集中供暖,一梯两户,有,商品房,2020-09-04,普通住宅,暂无数据,共有,"123.38581590757,41.855975605916",皇姑,塔湾,沈阳
华润幸福里,2021.07.01 成交,236.0,25268.0,246.0,132,6,8,5,1059,2室1厅1厨1卫,中楼层 (共32层),93.4㎡,平层,暂无数据,板楼,南 北,2016,精装,砖混结构,集中供暖,一梯两户,有,商品房,2021-02-20,普通住宅,满五年,共有,"123.405286,41.749867",和平,长白,沈阳
锦云中园,2022.02.27 成交,62.0,12281.0,67.0,460,6,24,76,5982,1室1厅1厨1卫,低楼层 (共7层),50.16㎡,平层,暂无数据,板楼,南,1996,简装,砖混结构,集中供暖,一梯三户,无,商品房,2020-11-25,普通住宅,满两年,非共有,"121.560717,38.94674",沙河口,锦绣,大连
柏林水郡,2021.03.21 成交,138.0,17211.0,142.0,16,1,30,16,2634,2室1厅1厨1卫,低楼层 (共6层),79.95㎡,平层,暂无数据,板楼,南 北,2007,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-03-05,普通住宅,满五年,共有,"121.509805,38.880011",高新园区,凌水,大连
金地檀府,2022.03.04 成交,105.0,12006.0,107.0,7,1,5,1,207,2室2厅1厨1卫,低楼层 (共34层),87.46㎡,平层,暂无数据,板塔结合,南 北,2017,毛坯,钢混结构,集中供暖,一梯三户,有,商品房,2022-02-26,普通住宅,暂无数据,共有,"123.464905,41.719693",浑南,二十一世纪,沈阳
安怀新村,2021.03.17 成交,90.0,24364.0,92.0,271,5,9,10,3079,1室1厅1厨1卫,低楼层 (共5层),36.94㎡,平层,暂无数据,板塔结合,南 西,1986,简装,混合结构,暂无数据,一梯六户,无,商品房,2020-06-20,普通住宅,暂无数据,共有,"118.801398,32.105181",鼓楼,小市,南京
锦泉源D2区,2022.03.14 成交,85.0,12757.0,87.0,97,2,4,5,1569,2室1厅1厨1卫,中楼层 (共18层),66.24㎡,平层,53.26㎡,板楼,南,2005,精装,钢混结构,集中供暖,两梯十户,有,商品房,2021-12-07,普通住宅,暂无数据,非共有,"121.622055,39.015105",甘井子,泉水锦泉源,大连
绿城全运村三期兰园,2021.06.02 成交,203.0,15728.0,183.0,260,1,23,13,2439,3室2厅1厨2卫,中楼层 (共11层),129.07㎡,平层,暂无数据,板楼,南 北,2018,毛坯,钢混结构,集中供暖,一梯两户,有,商品房,2020-09-16,普通住宅,暂无数据,非共有,"123.48757699413,41.687550061742",浑南,新市府,沈阳
世茂御龙海湾,2021.06.24 成交,108.0,7309.0,110.0,431,4,26,14,2439,3室2厅1厨2卫,中楼层 (共4层),147.77㎡,跃层,暂无数据,板楼,南 北,2015,毛坯,钢混结构,集中供暖,一梯两户,无,商品房,2020-04-20,普通住宅,满两年,非共有,"121.64642750986,39.184777676893",金州,金州其他,大连
百合果园,2021.10.26 成交,385.0,80934.0,410.0,69,4,3,4,396,1室1厅1厨1卫,中楼层 (共7层),47.57㎡,平层,暂无数据,板楼,南,1999,简装,钢混结构,暂无数据,一梯四户,无,商品房,2021-08-19,普通住宅,满五年,非共有,"118.74432,32.075967",鼓楼,定淮门大街,南京
万年乐享世界,2021.04.05 成交,130.0,10707.0,131.0,272,4,16,2,1548,3室2厅1厨1卫,高楼层 (共29层),120.96㎡,平层,暂无数据,板塔结合,南,2018,其他,钢混结构,暂无数据,两梯三户,有,商品房,2020-07-08,普通住宅,暂无数据,非共有,"121.93795582874,29.785534329999",北仑区,春晓,宁波
绿城百合公寓云霞苑,2021.04.27 成交,357.0,40857.0,363.0,242,4,130,43,5472,4室2厅1厨2卫,高楼层 (共7层),87.38㎡,复式,暂无数据,板楼,南,2007,精装,钢混结构,集中供暖,一梯三户,有,商品房,2020-08-29,普通住宅,暂无数据,非共有,"113.727421,34.794661",郑东新区,众意路,郑州
时光澔韵,2021.04.10 成交,302.0,36812.0,305.0,21,1,7,4,1626,2室2厅1厨1卫,低楼层 (共18层),82.04㎡,平层,68.91㎡,板楼,南 北,2007,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-03-20,普通住宅,满五年,共有,"118.76037762079,31.992795113445",雨花台,小行,南京
青云林海,2022.02.19 成交,273.0,21877.0,285.0,256,9,59,73,13424,3室2厅1厨1卫,低楼层 (共6层),124.79㎡,平层,暂无数据,板楼,南 北,2003,简装,钢混结构,集中供暖,一梯两户,无,商品房,2021-06-09,普通住宅,满五年,非共有,"121.665803,38.906515",中山,青云街,大连
city,2021.01.20 成交,65.0,14067.0,69.9,181,2,37,32,2802,1室1厅1厨1卫,中楼层 (共11层),46.21㎡,平层,暂无数据,塔楼,南,2006,精装,钢混结构,集中供暖,五梯五十六户,有,商品房,2020-07-23,普通住宅,满五年,非共有,"121.552483,38.888966",高新园区,软件园,大连
世茂诺沙湾,2021.09.17 成交,186.0,15168.0,188.0,190,13,37,47,3698,3室2厅1厨2卫,低楼层 (共32层),122.63㎡,平层,暂无数据,板楼,南,2016,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-12,普通住宅,满两年,非共有,"120.11388826571,35.926259335732",黄岛,东方影都,青岛
月伴林湾,2021.04.05 成交,79.0,9346.0,79.8,199,8,14,1,2313,2室2厅1厨1卫,高楼层 (共25层),84㎡,平层,暂无数据,板楼,东南,2016,精装,钢混结构,暂无数据,一梯十五户,无,商品房,2020-09-19,普通住宅,暂无数据,非共有,"125.41406,43.841346",经开区,北海公园,长春
海龙香槟大道,2022.02.08 成交,91.0,6595.0,105.0,27,0,2,0,9,3室2厅1厨2卫,高楼层 (共11层),138㎡,暂无数据,暂无数据,板塔结合,南,2012,其他,钢混结构,集中供暖,两梯两户,有,商品房,2022-01-13,普通住宅,暂无数据,非共有,"113.42975717849,34.791849853078",荥阳市,荥阳城区,郑州
龙祥园,2021.11.07 成交,81.0,12144.0,83.0,201,7,11,27,1647,1室1厅1厨1卫,高楼层 (共18层),66.7㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-04-21,普通住宅,满五年,非共有,"117.081487,39.322667",武清,下朱庄,天津
电子信息城,2021.11.22 成交,27.0,6649.0,27.0,388,3,19,10,2990,1室0厅0厨1卫,高楼层 (共27层),40.61㎡,平层,26.78㎡,塔楼,西,2003,其他,钢混结构,自供暖,三梯二十六户,有,商品房,2020-10-31,普通住宅,满五年,非共有,"120.340017,36.088296",市北,信息城,青岛
盛世园田居,2021.12.01 成交,44.0,6667.0,46.0,4,1,1,1,86,2室1厅1厨1卫,中楼层 (共7层),66㎡,平层,暂无数据,板楼,南 北 西,2015,精装,混合结构,集中供暖,一梯三户,有,商品房,2021-11-27,普通住宅,暂无数据,共有,"123.51223,41.700106",浑南,营城子,沈阳
星台花园一期,2021.01.22 成交,139.0,14184.0,141.0,515,5,10,27,4284,3室2厅1厨1卫,高楼层 (共7层),98㎡,跃层,暂无数据,板楼,南 东 西,1997,简装,混合结构,集中供暖,一梯两户,无,商品房,2019-08-27,普通住宅,暂无数据,非共有,"121.581513,38.906034",沙河口,幸福e家,大连
金牛水岸,2021.03.25 成交,117.0,11464.0,118.0,349,3,10,11,3076,3室2厅1厨1卫,中楼层 (共18层),102.06㎡,平层,82.27㎡,板楼,南,2011,简装,钢混结构,集中供暖,两梯四户,有,商品房,2020-04-10,普通住宅,满五年,共有,"113.66896477721,34.693639552679",二七,万客来,郑州
井田公寓,2022.02.26 成交,89.0,11228.0,92.0,66,4,12,18,2331,2室1厅1厨1卫,高楼层 (共6层),79.27㎡,平层,暂无数据,板楼,南,未知,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-12-23,普通住宅,满五年,非共有,"117.130735,39.197843",北辰,双环邨,天津
湾里南小区,2021.02.19 成交,77.0,9834.0,79.5,36,3,4,5,1012,2室1厅1厨1卫,中楼层 (共11层),77.59㎡,平层,暂无数据,板楼,南 北,2011,其他,钢混结构,集中供暖,一梯四户,有,商品房,2021-01-14,普通住宅,满两年,非共有,"121.859162,39.072332",开发区,金湾新城,大连
泰山领秀,2021.05.11 成交,72.0,8615.0,73.0,28,1,1,2,601,2室1厅1厨1卫,低楼层 (共17层),83㎡,平层,暂无数据,板楼,东 西,2010,其他,钢混结构,暂无数据,两梯四户,有,商品房,2021-04-14,普通住宅,暂无数据,非共有,"126.704239,45.702054",香坊,动力区,哈尔滨
龙湖春江郦城,2021.06.14 成交,484.0,45799.0,489.0,64,1,7,10,2281,3室2厅1厨2卫,低楼层 (共33层),105.68㎡,平层,暂无数据,板楼,南 北,2018,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-04-11,普通住宅,暂无数据,非共有,"118.846634,31.947655",江宁,东山镇,南京
泾河小区,2021.05.13 成交,85.0,13096.0,88.0,2,0,6,3,314,2室1厅1厨1卫,中楼层 (共7层),64.91㎡,平层,64.91㎡,暂无数据,南 北,2004,简装,混合结构,暂无数据,一梯一户,暂无数据,商品房,2021-05-11,普通住宅,满五年,非共有,"123.40397588585,41.831815931793",皇姑,北行,沈阳
中海城瑞士郡,2021.07.02 成交,90.0,10631.0,92.0,1,0,1,0,249,2室1厅1厨1卫,中楼层 (共33层),84.66㎡,平层,暂无数据,板楼,南 北,2013,其他,钢混结构,集中供暖,一梯三户,有,商品房,2021-07-02,普通住宅,暂无数据,非共有,"123.37628,41.86937",于洪,荷兰村,沈阳
南大和园,2021.04.14 成交,652.0,46572.0,660.0,74,0,8,11,2197,4室2厅1厨2卫,低楼层 (共6层),140㎡,平层,暂无数据,板楼,南 北,2012,简装,钢混结构,暂无数据,一梯两户,有,商品房,2021-01-30,普通住宅,暂无数据,非共有,"118.96661390487,32.111475357073",栖霞,仙林,南京
龙湖北宸星座,2021.06.26 成交,65.0,18877.0,64.5,443,2,4,11,1797,1室1厅1厨1卫,中楼层 (共20层),34.17㎡,复式,暂无数据,板楼,东,2017,其他,钢混结构,暂无数据,四梯二十九户,有,商品房,2020-04-10,酒店式公寓,暂无数据,非共有,"118.703419,32.164307",浦口,高新区,南京
中航华府,2022.01.08 成交,120.0,16070.0,120.0,145,1,25,31,2798,2室2厅1厨1卫,高楼层 (共27层),74.55㎡,平层,54.19㎡,板楼,南,2016,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-08-17,普通住宅,满两年,非共有,"121.56020790964,39.015573513793",甘井子,体育新城,大连
梅江东苑南区,2021.03.05 成交,190.0,30121.0,195.0,128,3,4,16,2342,2室1厅1厨1卫,中楼层 (共7层),63.08㎡,平层,54.47㎡,板楼,南,2000,精装,钢混结构,暂无数据,一梯两户,无,商品房,2020-10-29,普通住宅,满两年,非共有,"121.670495,29.896268",鄞州区,高新区,宁波
亲亲小镇北区,2021.04.06 成交,113.0,12989.0,114.0,48,3,30,6,2317,2室2厅1厨1卫,低楼层 (共12层),87㎡,平层,暂无数据,板楼,南 北,2006,简装,钢混结构,集中供暖,一梯四户,有,商品房,2021-02-17,普通住宅,满五年,非共有,"114.55052740941,38.088289747751",长安,高营,石家庄
和平里小区南区,2022.03.06 成交,168.0,13197.0,175.0,84,1,14,8,850,3室2厅1厨1卫,中楼层 (共7层),127.31㎡,平层,暂无数据,板塔结合,南 北,未知,精装,混合结构,集中供暖,一梯两户,无,商品房,2021-12-12,普通住宅,满五年,非共有,"117.055871,39.377374",武清,杨村,天津
格林常青藤,2021.04.01 成交,118.0,13391.0,119.0,1,0,1,0,143,2室1厅1厨1卫,中楼层 (共31层),88.12㎡,平层,暂无数据,板塔结合,南 北,2011,其他,钢混结构,集中供暖,两梯八户,有,商品房,2021-04-01,普通住宅,暂无数据,共有,"123.392968,41.852768",皇姑,塔湾,沈阳
